Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.076071,-0.033416,-0.012574,382.280273,-802.655884,544.278015,-0.121904,-0.005263,-0.211374,386.750793,-1026.187622,919.491028,0.414386,0.042509,-0.007752,-15.400808,-973.794312,628.281067,0.092095,-0.032257,0.025848,-254.507248,-961.336548,615.873291,0.016456,-0.025382,0.041990,255.700745,-818.289795,526.880676,0.175876,-0.146147,0.155005,807.469727,-1021.898132,666.404480,0.349909,-0.088313,-0.095585,1041.001099,-1019.037354,668.299500,0.053407,-0.000973,-0.029767,545.974304,-829.324768,543.773499,0.093799,0.007990,-0.023738,400.232056,-736.639832,220.069962
2,0,0.077921,-0.033623,-0.012469,382.087372,-802.567017,544.213867,-0.118514,-0.004964,-0.209519,386.369049,-1026.055176,919.729980,0.415703,0.041050,-0.009680,-15.529847,-973.701050,628.192444,0.091344,-0.034449,0.024037,-254.707809,-961.151794,615.851440,0.016813,-0.024934,0.043728,255.525146,-818.227844,526.834290,0.175734,-0.146617,0.155012,807.281250,-1021.789795,666.446228,0.350145,-0.090182,-0.096315,1040.839355,-1018.941406,668.345520,0.052943,-0.001015,-0.028626,545.771057,-829.187439,543.756897,0.093956,0.008693,-0.023461,400.100433,-736.580505,220.044556
3,0,0.076100,-0.034223,-0.012143,381.904114,-802.455933,544.211182,-0.133061,-0.008154,-0.208133,386.102020,-1026.120239,919.474731,0.416725,0.039413,-0.011335,-15.646422,-973.610107,628.096191,0.089906,-0.036072,0.022563,-254.911545,-960.917908,615.816528,0.015644,-0.025552,0.045427,255.357773,-818.158508,526.777954,0.176573,-0.146546,0.155822,807.070496,-1021.655212,666.480225,0.351506,-0.091070,-0.096925,1040.637329,-1018.782043,668.387817,0.055874,-0.000734,-0.028229,545.586853,-829.083130,543.692993,0.094340,0.008019,-0.024355,399.951080,-736.525208,219.985718
4,0,0.076542,-0.034609,-0.012091,381.731232,-802.329163,544.124451,-0.130612,-0.007315,-0.210703,385.869598,-1025.876709,919.493530,0.415355,0.039869,-0.010529,-15.836973,-973.522461,627.962219,0.089298,-0.035572,0.022054,-255.089371,-960.664978,615.792969,0.017122,-0.025630,0.046623,255.178665,-818.033386,526.673584,0.177484,-0.145970,0.156129,806.864197,-1021.539429,666.484924,0.351847,-0.092609,-0.096123,1040.459473,-1018.658386,668.408142,0.053779,-0.002579,-0.027033,545.448792,-828.937073,543.681091,0.092700,0.007898,-0.024166,399.810089,-736.445129,219.916168
5,0,0.076470,-0.034794,-0.012827,381.557159,-802.186035,544.043762,-0.127673,-0.007118,-0.215706,385.587921,-1025.591431,919.523071,0.412050,0.042151,-0.007386,-16.124708,-973.433411,627.816589,0.081032,-0.008782,0.021722,-255.292450,-960.536133,615.788086,0.016183,-0.026652,0.046930,254.997070,-817.896057,526.583130,0.177082,-0.146554,0.154942,806.665039,-1021.429749,666.460510,0.352911,-0.094370,-0.096433,1040.273926,-1018.446350,668.422668,0.053044,-0.002949,-0.028079,545.295227,-828.816223,543.641052,0.092748,0.008046,-0.024458,399.688782,-736.383301,219.815674
6,0,0.074593,-0.035912,-0.013057,381.374969,-802.019165,543.978760,-0.118707,-0.007296,-0.220064,385.302856,-1024.951050,919.685425,0.409717,0.043923,-0.005407,-16.400906,-973.307861,627.696655,0.077973,-0.012440,0.019772,-255.568924,-960.208008,615.954834,0.014406,-0.026450,0.046360,254.837982,-817.744934,526.459839,0.177405,-0.147607,0.154277,806.471924,-1021.294861,666.428772,0.353386,-0.094377,-0.096627,1040.083374,-1018.236633,668.478638,0.052226,-0.004172,-0.029561,545.104736,-828.692505,543.572998,0.092865,0.007312,-0.025014,399.564240,-736.300171,219.697403
7,0,0.075908,-0.035745,-0.013737,381.213013,-801.842651,543.846741,-0.123257,-0.007635,-0.214289,384.890503,-1024.532837,919.611389,0.407647,0.044485,-0.004451,-16.628744,-973.217224,627.584473,0.074078,-0.014585,0.017834,-255.810059,-959.834961,616.114929,0.015542,-0.025848,0.045855,254.682983,-817.554810,526.335327,0.175614,-0.148100,0.153968,806.278870,-1021.156311,666.347717,0.353624,-0.095312,-0.096694,1039.904175,-1017.978210,668.513733,0.048619,-0.003093,-0.028843,544.962830,-828.544739,543.510498,0.091698,0.006751,-0.024610,399.429749,-736.183655,219.578583
8,0,0.076824,-0.036220,-0.012940,381.063019,-801.657349,543.715149,-0.121631,-0.005598,-0.218414,384.614929,-1024.130737,919.630066,0.406464,0.044190,-0.004746,-16.825321,-973.194397,627.473938,0.071593,-0.015075,0.016201,-256.048035,-959.555481,616.329834,0.016502,-0.025279,0.043929,254.510010,-817.331116,526.190552,0.174842,-0.147775,0.155088,806.060242,-1020.996582,666.252869,0.352908,-0.095748,-0.095638,1039.709595,-1017.735718,668.517090,0.050850,-0.003266,-0.032498,544.747375,-828.450684,543.388672,0.091120,0.007525,-0.025251,399.322052,-736.057312,219.445343
9,0,0.078186,-0.035464,-0.013046,380.926971,-801.440063,543.591980,-0.121451,-0.005672,-0.218936,384.242188,-1023.692017,919.616821,0.404724,0.044181,-0.004967,-17.034794,-973.243103,627.345947,0.072403,-0.016241,0.012976,-256.265503,-959.144104,616.577393,0.016195,-0.024278,0.042229,254.352264,-817.082336,526.046387,0.174344,-0.146790,0.156498,805.785278,-1020.867249,666.107544,0.351951,-0.096300,-0.094573,1039.447266,-1017.448059,668.475647,0.051165,-0.002376,-0.033075,544.568176,-828.322144,543.289795,0.091289,0.006972,-0.025093,399.212463,-735.929565,219.316498
10,0,0.078514,-0.035804,-0.012126,380.795532,-801.198303,543.478882,-0.123508,-0.007444,-0.218091,383.812622,-1023.175354,919.510315,0.400296,0.045316,-0.006354,-17.163206,-973.344727,627.112549,0.073078,-0.033159,0.013456,-256.565033,-958.785461,616.927673,0.015874,-0.024620,0.039722,254.204483,-816.824707,525.901428,0.173854,-0.146665,0.155387,805.512390,-1020.770935,665.891724,0.351633,-0.095690,-0.092550,1039.149658,-1017.183044,668.444946,0.049555,-0.001932,-0.035374,544.401306,-828.206177,543.211609,0.090146,0.006715,-0.025085,399.139374,-735.770935,219.198486
11,0,0.076709,-0.036010,-0.012052,380.650787,-800.893982,543.384460,-0.120933,-0.006376,-0.216605,383.317017,-1022.568726,919.531555,0.393508,0.046296,-0.005830,-17.418135,-973.475830,626.820740,0.064215,-0.015213,0.010587,-256.872772,-958.528748,617.298767,0.014064,-0.026452,0.041144,254.042053,-816.487244,525.766846,0.174312,-0.144446,0.156524,805.140015,-1020.715088,665.590393,0.353556,-0.095675,-0.092089,1038.850464,-1016.861084,668.390991,0.049132,-0.000800,-0.035672,544.213562,-827.984802,543.104797,0.090348,0.006338,-0.025369,399.073730,-735.600159,219.071243
12,0,0.077133,-0.035591,-0.012435,380.454010,-800.599548,543.261597,-0.123258,-0.006694,-0.224393,383.044189,-1022.042725,919.539124,0.406339,0.050869,-0.006328,-17.500607,-973.978271,626.990051,0.067009,-0.038539,0.002524,-257.313660,-958.130554,617.774536,0.012661,-0.028283,0.040797,253.877853,-816.134399,525.607605,0.175118,-0.142877,0.157498,804.715515,-1020.695801,665.185852,0.354806,-0.097696,-0.090903,1038.563232,-1016.542419,668.262451,0.048629,-0.001606,-0.035614,544.022156,-827.741699,543.003052,0.090790,0.006613,-0.025992,399.026398,-735.422852,218.934402
13,0,0.077630,-0.035659,-0.013247,380.234100,-800.267090,543.120911,-0.124793,-0.006802,-0.223050,382.588013,-1021.317505,919.439514,0.395990,0.041785,-0.010029,-17.771688,-974.539307,626.736084,0.063430,-0.009784,0.006699,-257.398193,-957.947327,618.181030,0.010158,-0.029391,0.041479,253.691589,-815.788208,525.436890,0.174316,-0.142331,0.155540,804.313660,-1020.730713,664.654358,0.356251,-0.099771,-0.088682,1038.185425,-1016.240967,668.085205,0.048842,0.000000,-0.036705,543.831665,-827.491211,542.869141,0.090943,0.006484,-0.026315,398.956482,-735.248901,218.784058
14,0,0.076996,-0.036339,-0.013666,379.995331,-799.924683,542.982605,-0.124340,-0.005254,-0.224997,382.106567,-1020.692444,919.581970,0.391528,0.041383,-0.007457,-17.995659,-974.981323,626.290161,0.058993,-0.006622,0.002691,-257.632629,-957.752258,618.709290,0.009905,-0.029161,0.041809,253.455963,-815.433472,525.259583,0.172077,-0.140352,0.156030,803.857971,-1020.798706,663.919006,0.360117,-0.100463,-0.084040,1037.889648,-1016.142151,667.888367,0.046540,-0.001554,-0.035628,543.614990,-827.190247,542.827332,0.091106,0.006080,-0.027456,398.870972,-735.036987,218.623154
15,0,0.076672,-0.037495,-0.013227,379.738586,-799.584167,542.843079,-0.134960,-0.007478,-0.223072,381.623749,-1020.197876,919.393494,0.384325,0.042902,-0.003976,-18.190327,-975.707947,625.586182,0.061460,-0.002185,-0.002551,-257.790070,-957.613647,619.302612,0.013146,-0.026905,0.040138,253.182526,-815.043640,525.055786,0.170582,-0.138201,0.159297,803.314636,-1020.900818,662.997803,0.360653,-0.106721,-0.084557,1037.415771,-1015.620239,667.458313,0.047282,-0.001346,-0.034834,543.371826,-826.902771,542.731812,0.089973,0.004852,-0.028449,398.756042,-734.823486,218.457367
16,0,0.076071,-0.037947,-0.013718,379.434570,-799.160034,542.674622,-0.126843,-0.006412,-0.227332,381.130554,-1019.043457,919.709900,0.383959,0.037849,-0.005491,-18.158562,-976.548096,624.881409,0.069991,-0.003434,-0.005883,-257.871643,-957.512512,619.850830,0.014281,-0.027041,0.040611,252.866531,-814.643066,524.832825,0.182398,-0.136486,0.149999,802.578003,-1020.989563,661.753601,0.365322,-0.107074,-0.078954,1037.011230,-1015.610474,667.082458,0.045307,-0.000410,-0.032889,543.114075,-826.556458,542.639221,0.088334,0.005348,-0.028587,398.627106,-734.567078,218.269501
17,0,0.077466,-0.037938,-0.013884,379.128387,-798.678772,542.479614,-0.126795,-0.003636,-0.229479,380.683868,-1018.194885,919.784973,0.385749,0.041054,0.003979,-18.289997,-977.368591,623.822632,0.079007,-0.012840,-0.018581,-258.138855,-957.515869,620.342285,0.011574,-0.029205,0.040879,252.593460,-814.215698,524.612854,0.182441,-0.136775,0.144077,801.951599,-1021.345825,660.380981,0.373654,-0.111975,-0.075099,1036.482178,-1015.307556,666.444824,0.045417,-0.004146,-0.039609,542.701843,-826.246643,542.524109,0.087123,0.004775,-0.028657,398.423035,-734.270325,218.058273
18,0,0.077331,-0.038246,-0.014443,378.770020,-798.171509,542.275146,-0.124612,-0.004410,-0.233755,380.246124,-1017.243042,919.806702,0.378761,0.042242,0.002555,-18.299784,-978.760620,622.872437,0.085124,-0.001298,-0.017275,-257.978821,-957.383850,620.912659,0.006776,-0.033510,0.040865,252.268875,-813.710815,524.364258,0.182010,-0.132937,0.144084,801.142944,-1021.786804,658.738586,0.379317,-0.117260,-0.072489,1035.937500,-1015.098572,665.702393,0.046456,-0.003662,-0.041108,542.370850,-825.784607,542.311951,0.087265,0.005837,-0.028207,398.205841,-733.996826,217.804764
