Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
10,0,-0.050755,-0.023272,0.058126,-315.987244,-1633.384521,590.378174,-0.113958,-0.030393,-0.336784,-318.726959,-1807.881348,916.803650,-0.922177,-0.714956,-1.067363,-543.482300,-1669.100342,358.264130,0.023364,-1.433158,-0.740712,-571.660095,-1509.858643,140.531693,-0.121348,-0.011858,-0.091867,-435.487183,-1640.456909,574.304321,-0.832466,0.555784,0.955316,-46.686401,-1692.535156,366.282501,0.150005,1.139800,0.638542,-17.055008,-1504.638672,195.945282,-0.306499,0.117274,0.124635,-152.813202,-1632.089111,585.269409,-0.177554,-0.075432,0.089096,-262.709076,-1605.960449,258.045258
11,0,-0.040572,-0.010937,0.052989,-316.060364,-1633.663086,589.674072,-0.116018,-0.030370,-0.335817,-319.098755,-1807.454590,916.784424,-0.922645,-0.715956,-1.073560,-543.803833,-1669.138794,358.411194,0.019663,-1.435960,-0.742118,-571.709106,-1509.949585,140.464020,-0.114751,-0.018211,-0.092026,-435.631653,-1640.650513,573.842834,-0.845909,0.555560,0.968127,-46.456902,-1692.839966,366.464813,0.148829,1.139389,0.640247,-16.998629,-1504.759399,195.986206,-0.302828,0.118945,0.126381,-152.861130,-1632.352173,584.819763,-0.182166,-0.074368,0.087540,-262.798218,-1607.676514,257.513794
12,0,-0.030193,-0.008660,0.044671,-316.233154,-1633.675537,589.074341,-0.116636,-0.031184,-0.335693,-319.441772,-1807.050415,916.856506,-0.907799,-0.715929,-1.071079,-544.440002,-1668.973267,358.918488,0.020496,-1.437319,-0.742344,-571.756042,-1510.082275,140.397156,-0.114386,-0.018906,-0.092087,-435.649475,-1640.829346,573.522522,-0.850496,0.551333,0.970007,-46.183041,-1692.945923,366.591064,0.148761,1.137689,0.639000,-17.038315,-1504.857788,196.027206,-0.311786,0.115750,0.122651,-153.086533,-1632.706299,584.315002,-0.186468,-0.073878,0.086809,-262.910309,-1609.403076,256.983368
13,0,-0.058648,-0.010732,0.051357,-316.180298,-1634.370728,588.996948,-0.117404,-0.032139,-0.337081,-319.781891,-1806.673462,916.906921,-0.927973,-0.711506,-1.075248,-544.307922,-1669.119873,358.505981,0.023862,-1.436267,-0.743626,-571.745239,-1510.256714,140.288422,-0.115805,-0.021470,-0.094839,-435.701538,-1640.952026,573.150208,-0.852113,0.548502,0.970002,-45.964493,-1693.058716,366.732056,0.147532,1.137043,0.640210,-17.032158,-1505.000000,196.087494,-0.310563,0.115421,0.123365,-153.123367,-1633.165283,583.850220,-0.189050,-0.074432,0.085182,-262.919800,-1611.138672,256.488098
14,0,-0.057342,-0.010346,0.050287,-316.219849,-1634.698608,588.511902,-0.117653,-0.032108,-0.340101,-320.098450,-1806.335449,916.900513,-0.932682,-0.707050,-1.073824,-544.565063,-1669.096436,358.481750,0.019088,-1.432118,-0.741628,-571.807678,-1510.367920,140.387924,-0.113681,-0.018377,-0.105705,-435.681549,-1641.214600,572.798828,-0.855765,0.543950,0.972463,-45.771198,-1693.192749,366.835907,0.147687,1.137241,0.641421,-17.017492,-1505.131226,196.135666,-0.316077,0.116190,0.121705,-153.274536,-1633.642700,583.394226,-0.194713,-0.072934,0.080955,-262.969238,-1612.918091,255.922195
15,0,-0.056947,-0.009969,0.050703,-316.243713,-1635.061646,587.986511,-0.120488,-0.033238,-0.336324,-320.491669,-1806.026733,916.869812,-0.934348,-0.706504,-1.077541,-544.832947,-1669.113159,358.549774,0.028062,-1.433385,-0.739530,-571.691833,-1510.561890,140.170029,-0.115638,-0.017760,-0.109202,-435.709656,-1641.505005,572.441101,-0.858342,0.541926,0.975917,-45.621258,-1693.369385,366.984619,0.148547,1.141214,0.635122,-17.254364,-1505.035889,196.120026,-0.311735,0.117164,0.123752,-153.263580,-1634.159546,582.852905,-0.198057,-0.072235,0.081474,-262.914673,-1614.747437,255.366959
16,0,-0.039542,-0.013098,0.073828,-315.706299,-1636.174683,587.012695,-0.122140,-0.034458,-0.336062,-320.829163,-1805.752197,916.791748,-0.936787,-0.704815,-1.080668,-545.115417,-1669.161377,358.548340,0.029568,-1.436407,-0.741742,-571.725891,-1510.653442,140.039993,-0.119193,-0.015813,-0.111992,-435.763153,-1641.819458,572.065491,-0.857915,0.538855,0.977745,-45.442558,-1693.517578,367.086487,0.143520,1.141900,0.636703,-17.196800,-1505.184326,196.300446,-0.315233,0.120170,0.125311,-153.389099,-1634.683105,582.340515,-0.204415,-0.070775,0.077869,-262.972748,-1616.620850,254.809143
17,0,-0.041160,-0.012268,0.071093,-315.772369,-1636.528076,586.518311,-0.124327,-0.036400,-0.335872,-321.199371,-1805.531860,916.680786,-0.939158,-0.702577,-1.082094,-545.392456,-1669.215088,358.500977,0.030566,-1.440355,-0.747013,-571.806641,-1510.601929,139.841736,-0.122732,-0.015651,-0.117314,-435.775238,-1642.182129,571.666748,-0.857399,0.535554,0.980669,-45.310623,-1693.734863,367.137238,0.143312,1.141254,0.638482,-17.201359,-1505.317627,196.395767,-0.319815,0.120838,0.127058,-153.442505,-1635.269165,581.806580,-0.206107,-0.070169,0.077395,-262.947052,-1618.545532,254.247696
18,0,-0.039132,-0.012399,0.065440,-315.871033,-1636.882446,585.961365,-0.124788,-0.035761,-0.335160,-321.523712,-1805.363770,916.610596,-0.939795,-0.701544,-1.085353,-545.664551,-1669.268311,358.477020,0.022534,-1.440739,-0.745367,-571.924500,-1510.562134,139.985092,-0.127576,-0.013908,-0.118797,-435.756226,-1642.567993,571.268005,-0.859910,0.532739,0.983243,-45.187744,-1693.977051,367.110291,0.153854,1.144809,0.627130,-17.732708,-1505.404297,196.512405,-0.324445,0.122460,0.128121,-153.486801,-1635.928467,581.215576,-0.209816,-0.070504,0.070786,-262.948914,-1620.458740,253.770920
19,0,-0.051817,-0.012133,0.069264,-315.846649,-1637.654541,585.655701,-0.132447,-0.040063,-0.337928,-321.700500,-1805.385010,916.466125,-0.939166,-0.697791,-1.086103,-545.936096,-1669.325195,358.409546,0.024299,-1.441844,-0.745557,-571.943909,-1510.546875,139.915253,-0.134130,-0.015388,-0.121750,-435.856659,-1643.002686,570.876953,-0.856643,0.530903,0.986383,-45.151253,-1694.171997,367.057068,0.143785,1.139709,0.641541,-17.231468,-1505.597900,196.519562,-0.323621,0.123939,0.127780,-153.573608,-1636.638184,580.600403,-0.214433,-0.071642,0.075821,-263.049927,-1622.436401,253.134903
