Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.038529,-0.021311,-0.046806,-304.033508,-1432.377075,582.201111,-0.300937,0.021462,-0.108994,-308.930603,-1543.861328,931.729736,-0.717288,-0.745110,-1.023824,-513.464050,-1451.842041,373.169037,0.262983,-1.304357,-0.797557,-550.257446,-1320.586182,164.925735,-0.089625,-0.057699,-0.208624,-429.011932,-1426.327637,560.782532,-0.911267,0.795478,1.060903,-44.808197,-1464.222412,387.129822,0.133474,1.350141,0.629125,-21.881250,-1316.138184,155.545883,0.025765,0.039380,-0.057039,-139.199310,-1444.999146,582.202881,-0.048609,-0.024247,-0.058479,-272.656433,-1362.109741,258.211121
2,0,0.027530,-0.022092,-0.040823,-303.969360,-1432.833008,582.369019,-0.303696,0.020280,-0.114305,-308.727905,-1544.191772,931.580688,-0.716927,-0.743194,-1.024475,-513.388123,-1451.923584,373.196594,0.241451,-1.339997,-0.799589,-550.302673,-1320.781006,164.745773,-0.087973,-0.058262,-0.206160,-429.014984,-1426.546265,560.829895,-0.911024,0.794601,1.062330,-44.809113,-1464.230713,387.218872,0.134620,1.348235,0.629367,-21.970057,-1316.204468,155.522263,-0.005407,0.041126,-0.059628,-139.244934,-1445.303955,582.304932,-0.054440,-0.024706,-0.051070,-272.718903,-1362.859863,258.119629
3,0,0.029912,-0.021210,-0.041816,-303.960144,-1432.996582,582.326416,-0.303386,0.019543,-0.113305,-308.673981,-1544.601562,931.551636,-0.716662,-0.744066,-1.025313,-513.274231,-1451.988770,373.269745,0.261804,-1.304533,-0.800598,-550.084473,-1320.635132,164.992310,-0.090527,-0.057188,-0.216440,-428.999512,-1426.695435,560.798767,-0.911786,0.794405,1.063973,-44.811348,-1464.238403,387.304321,0.134114,1.346770,0.629456,-22.053934,-1316.210693,155.512436,-0.039655,0.041954,-0.062736,-139.221680,-1445.658936,582.450317,-0.056028,-0.023183,-0.051180,-272.693146,-1363.379272,258.052734
4,0,0.031516,-0.020957,-0.042728,-303.915985,-1433.150391,582.304260,-0.295811,0.018605,-0.125944,-308.001526,-1545.186523,931.635620,-0.715569,-0.742802,-1.025961,-513.169312,-1452.039795,373.316681,0.263078,-1.306877,-0.803362,-549.982971,-1320.652832,165.008743,-0.090185,-0.058289,-0.212724,-428.961426,-1426.958740,560.775574,-0.911750,0.792098,1.065388,-44.829937,-1464.189941,387.375305,0.132909,1.345996,0.631486,-22.094433,-1316.245361,155.542694,-0.034255,0.037380,-0.062522,-139.155869,-1445.935913,582.419250,-0.057951,-0.024682,-0.047060,-272.671448,-1363.892334,257.981476
5,0,0.030648,-0.021431,-0.041809,-303.873291,-1433.405518,582.318054,-0.294718,0.019433,-0.125490,-307.964966,-1545.662720,931.595642,-0.715954,-0.743736,-1.027409,-513.067017,-1452.103149,373.425873,0.263699,-1.328074,-0.798082,-550.140686,-1320.554688,165.047134,-0.085094,-0.060822,-0.230960,-428.926331,-1427.017578,560.687500,-0.912591,0.791296,1.067836,-44.827114,-1464.170532,387.437347,0.132942,1.346327,0.632362,-22.163506,-1316.215698,155.564468,-0.043007,0.039993,-0.061511,-139.084076,-1446.249878,582.458557,-0.055754,-0.029640,-0.051213,-272.593475,-1364.256470,257.823975
6,0,0.026240,-0.020612,-0.041398,-303.787354,-1433.703003,582.386658,-0.295801,0.019124,-0.115520,-308.317230,-1545.899292,931.515137,-0.715524,-0.742153,-1.028316,-512.973206,-1452.142822,373.517639,0.265397,-1.299729,-0.804167,-549.700989,-1320.756348,165.227432,-0.084630,-0.060688,-0.247808,-428.935913,-1427.094971,560.679993,-0.914042,0.791112,1.071448,-44.842690,-1464.175781,387.541443,0.128851,1.332965,0.627584,-22.429203,-1316.239502,155.784378,-0.040832,0.037498,-0.062247,-139.060989,-1446.454590,582.404358,-0.060011,-0.023813,-0.049108,-272.578491,-1364.896729,257.840637
7,0,0.028217,-0.019227,-0.045273,-303.714325,-1433.870239,582.369934,-0.294961,0.017848,-0.116055,-308.190735,-1546.410645,931.478027,-0.714910,-0.743563,-1.029369,-512.849121,-1452.157959,373.688141,0.261659,-1.323738,-0.797605,-549.917847,-1320.569336,165.261765,-0.088329,-0.063207,-0.229210,-428.764221,-1427.530396,560.709961,-0.921172,0.785506,1.058548,-44.627586,-1464.188599,387.870239,0.132583,1.339152,0.631470,-22.402782,-1316.212402,155.708984,-0.043333,0.038083,-0.063911,-138.963394,-1446.740601,582.403748,-0.057288,-0.026583,-0.059215,-272.455902,-1365.250610,257.718811
8,0,0.030852,-0.018875,-0.048918,-303.667999,-1434.096558,582.348694,-0.292882,0.018499,-0.115105,-308.088043,-1546.970825,931.436829,-0.706729,-0.725461,-1.036280,-513.100830,-1452.348633,373.307404,0.260455,-1.305578,-0.804942,-549.547852,-1320.582886,165.370178,-0.103162,-0.067442,-0.227801,-428.704956,-1427.802368,560.591248,-0.915799,0.787308,1.077828,-44.824726,-1464.198608,387.756134,0.128420,1.331024,0.628095,-22.552816,-1316.251465,155.962036,-0.042038,0.038113,-0.063763,-138.888855,-1447.020508,582.358154,-0.061720,-0.026185,-0.051608,-272.377960,-1366.072021,257.633453
9,0,0.032247,-0.018337,-0.049513,-303.559631,-1434.347534,582.323120,-0.289702,0.018683,-0.115496,-307.942017,-1547.563232,931.359497,-0.706732,-0.725099,-1.037495,-513.015686,-1452.369385,373.457611,0.241090,-1.331078,-0.804354,-549.491455,-1320.849854,165.266556,-0.090671,-0.061582,-0.233391,-428.578522,-1428.137329,560.676941,-0.919461,0.785722,1.081027,-44.790485,-1464.262207,387.865967,0.128562,1.331412,0.628604,-22.603249,-1316.241699,156.022324,-0.041884,0.037863,-0.064013,-138.770554,-1447.367554,582.315247,-0.064222,-0.024266,-0.048340,-272.332581,-1366.715088,257.625549
