Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.111980,-0.019590,-0.124191,-298.583527,-1478.543213,571.930847,-0.146171,-0.014262,-0.059956,-296.861237,-1632.643555,920.117310,-0.669946,-0.579247,-1.164128,-501.751312,-1478.692017,381.523987,0.207067,-1.309144,-0.785076,-538.764465,-1341.557129,169.386276,-0.320321,-0.160839,-0.269244,-417.008026,-1484.852417,542.768921,-0.836458,0.676857,1.184066,-46.680321,-1471.620117,399.545593,3.347389,1.184050,-0.855283,-19.015837,-1313.211060,164.675568,-0.232835,0.112759,-0.070108,-137.398651,-1493.371826,570.483337,-0.158401,-0.024008,-0.031207,-265.804718,-1447.298584,243.022812
2,0,-0.107670,-0.015437,-0.125999,-298.825226,-1477.866821,571.555054,-0.146160,-0.013123,-0.057787,-297.021149,-1631.759033,919.922729,-0.674886,-0.592085,-1.157276,-502.061432,-1478.612915,381.727631,0.202737,-1.285169,-0.790029,-539.162415,-1341.364136,169.582535,-0.314692,-0.166414,-0.234672,-417.077393,-1485.021484,542.298157,-0.837808,0.678229,1.182634,-46.475605,-1471.333130,399.465118,3.348348,1.183516,-0.848176,-19.027014,-1313.020142,164.595871,-0.235862,0.111758,-0.070925,-137.590942,-1492.702271,570.241089,-0.163914,-0.026039,-0.030834,-265.900879,-1447.857300,242.601242
3,0,-0.110332,-0.015568,-0.127245,-299.044525,-1477.290161,571.161682,-0.145540,-0.014143,-0.058383,-297.189697,-1630.772095,919.762451,-0.676486,-0.592959,-1.155306,-502.699249,-1478.608887,381.523743,0.177989,-1.330433,-0.856173,-540.414612,-1340.029419,168.936523,-0.319124,-0.167354,-0.229339,-417.212311,-1484.754150,541.898132,-0.841545,0.677220,1.179850,-46.252033,-1471.043213,399.317535,3.349997,1.187339,-0.844568,-18.985025,-1312.879150,164.421173,-0.236578,0.110840,-0.070324,-137.813446,-1492.019653,569.955811,-0.167581,-0.026065,-0.030684,-266.049866,-1448.459839,242.126968
4,0,-0.124084,-0.021964,-0.120693,-299.196259,-1477.058228,570.694214,-0.145470,-0.013035,-0.056764,-297.410461,-1629.713745,919.629578,-0.667875,-0.606212,-1.123838,-503.501190,-1477.581055,381.357025,0.048417,-1.297536,-0.854188,-542.230286,-1339.281738,171.826172,-0.331904,-0.170127,-0.228995,-417.393066,-1484.418213,541.352722,-0.843463,0.678420,1.179786,-46.058159,-1470.758789,399.174927,3.338899,1.201307,-0.867116,-18.700520,-1312.828125,164.363403,-0.236611,0.108174,-0.068134,-137.969040,-1491.333374,569.617554,-0.168873,-0.027433,-0.028079,-266.222870,-1449.109497,241.601379
5,0,-0.127648,-0.022141,-0.118874,-299.452728,-1476.575195,570.219543,-0.144271,-0.013992,-0.056739,-297.637054,-1628.620483,919.540222,-0.666207,-0.599033,-1.127868,-504.532471,-1477.626465,380.824524,,,,,,,-0.328590,-0.170871,-0.228381,-417.625610,-1484.150513,540.913818,-0.844444,0.678188,1.178161,-45.889435,-1470.492188,398.968231,3.330133,1.209857,-0.882344,-18.519711,-1312.694458,164.305969,-0.240694,0.110021,-0.068580,-138.322906,-1490.665894,569.288879,-0.173128,-0.026225,-0.026752,-266.409943,-1449.791626,241.019608
6,0,-0.131961,-0.023848,-0.116786,-299.722015,-1476.080200,569.725098,-0.146329,-0.014767,-0.055108,-297.992401,-1627.492432,919.386292,-0.672430,-0.607355,-1.120270,-504.986420,-1477.662109,380.782471,,,,,,,-0.332320,-0.172725,-0.225437,-417.901276,-1483.869141,540.384338,-0.847740,0.677471,1.177494,-45.710400,-1470.239380,398.762390,3.327901,1.213074,-0.884144,-18.513969,-1312.573242,164.202286,-0.239082,0.109117,-0.066060,-138.562576,-1489.989502,568.953552,-0.176545,-0.027614,-0.026773,-266.670380,-1450.478882,240.457443
7,0,-0.129881,-0.017865,-0.120221,-300.126648,-1475.383911,569.398010,-0.147094,-0.015793,-0.055336,-298.320160,-1626.287231,919.271606,-0.674100,-0.606247,-1.119421,-505.698730,-1477.729614,380.539215,0.215720,-1.320465,-0.794188,-540.955811,-1340.805176,169.044464,-0.336041,-0.169457,-0.210258,-418.204865,-1483.705322,540.064941,-0.848459,0.676386,1.176827,-45.542473,-1469.989990,398.575562,3.360339,1.177992,-0.815428,-19.356981,-1312.218994,163.837830,-0.237197,0.109139,-0.063393,-138.789764,-1489.274170,568.647949,-0.182746,-0.025130,-0.027452,-266.876617,-1451.053955,239.958771
8,0,-0.131002,-0.019220,-0.119481,-300.445984,-1474.862671,568.909607,-0.146978,-0.015465,-0.053838,-298.696899,-1625.098755,919.230347,-0.676514,-0.605328,-1.118231,-506.482239,-1477.754150,380.279053,0.219139,-1.325059,-0.794810,-541.313477,-1340.782471,168.950073,-0.335076,-0.172198,-0.202558,-418.464081,-1483.463257,539.589661,-0.853284,0.678666,1.174032,-45.374142,-1469.803467,398.389740,3.356880,1.183434,-0.819785,-19.341425,-1312.155396,163.808701,-0.238885,0.106211,-0.063970,-139.164612,-1488.558838,568.276794,-0.184247,-0.025306,-0.026093,-267.097687,-1451.666992,239.465942
9,0,-0.137784,-0.018825,-0.117998,-300.844727,-1474.385498,568.445679,-0.147316,-0.015505,-0.053047,-299.073059,-1623.841797,919.111877,-0.679142,-0.605765,-1.116652,-507.244171,-1477.801147,380.036469,0.193024,-1.317875,-0.841508,-542.551270,-1339.800171,168.936951,-0.347478,-0.171268,-0.221988,-418.876740,-1482.810913,539.113403,-0.856972,0.679920,1.174164,-45.224800,-1469.589966,398.162170,3.357776,1.186413,-0.814784,-19.466986,-1312.102295,163.680130,-0.242320,0.105643,-0.062736,-139.491089,-1487.836792,567.896362,-0.188774,-0.026466,-0.024865,-267.426392,-1452.324097,238.907013
10,0,-0.145615,-0.021569,-0.113699,-301.193329,-1473.869873,567.934204,-0.149596,-0.016805,-0.052737,-299.539978,-1622.601074,918.921936,-0.678152,-0.597970,-1.121384,-508.330658,-1477.852905,379.512878,0.209540,-1.331238,-0.868630,-543.244690,-1339.184937,168.572647,-0.345512,-0.171580,-0.209934,-419.298218,-1482.665894,538.526245,-0.861118,0.678372,1.172698,-45.091499,-1469.413818,397.880829,3.365793,1.178041,-0.798592,-19.810186,-1311.986084,163.487289,-0.241056,0.103317,-0.060740,-139.861832,-1487.174072,567.479980,-0.190702,-0.027103,-0.024883,-267.739227,-1452.996216,238.296951
