Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.018004,0.022423,0.035693,-318.943909,-1600.345215,594.108154,-0.172208,-0.055612,-0.275975,-316.814484,-1767.185425,927.548096,-0.871454,-0.798047,-0.998642,-548.612305,-1667.637451,361.912262,0.119100,-1.410286,-0.735969,-562.720276,-1491.120972,164.653992,-0.105689,0.019396,-0.065648,-437.671448,-1611.037231,582.666748,-0.975743,0.570012,0.980502,-43.866795,-1699.565674,366.296936,3.509066,1.699801,-0.383175,-29.091463,-1502.310913,194.075775,-0.150071,0.068319,0.079830,-154.070892,-1602.606079,592.131775,2.669803,0.139695,-1.341232,-283.867493,-1554.839355,250.463806
2,0,0.018268,0.022550,0.036200,-318.880920,-1600.594116,594.179016,-0.172619,-0.056301,-0.275728,-316.679199,-1767.309082,927.736023,-0.870843,-0.797544,-0.998009,-548.624634,-1667.644043,361.993042,0.119667,-1.410773,-0.736157,-562.740356,-1491.096069,164.719727,-0.100900,0.018637,-0.066156,-437.582947,-1611.250000,582.745605,-0.974768,0.568727,0.978440,-43.657269,-1699.624390,366.299896,3.507752,1.704483,-0.371267,-29.173298,-1502.171753,194.163330,-0.150792,0.070043,0.080056,-154.058701,-1602.802734,592.219727,2.668840,0.143106,-1.339550,-283.866608,-1554.973755,250.511551
3,0,0.030160,0.015620,0.053916,-318.479401,-1601.176514,594.066956,-0.169748,-0.053737,-0.272322,-316.664215,-1767.350830,927.994812,-0.868923,-0.798617,-0.999155,-548.630249,-1667.673340,362.180176,0.114067,-1.412064,-0.739289,-562.847351,-1491.056885,164.875183,-0.090275,0.017701,-0.078851,-437.528625,-1611.409790,582.745728,-0.973987,0.569183,0.977516,-43.475494,-1699.673096,366.279785,3.500435,1.716699,-0.360963,-29.334761,-1502.036377,194.293015,-0.156170,0.069434,0.078973,-154.006180,-1603.049316,592.323975,2.669597,0.140025,-1.341318,-283.843628,-1555.000244,250.621262
4,0,0.013320,0.016582,0.040419,-318.725800,-1601.139526,594.512085,-0.171225,-0.054579,-0.272891,-316.486755,-1767.510742,928.284241,-0.868446,-0.798377,-0.998177,-548.607239,-1667.670410,362.356598,0.118216,-1.428323,-0.742072,-563.268433,-1490.978271,165.107483,-0.089557,0.019394,-0.079805,-437.430603,-1611.753540,582.875977,-0.972147,0.567460,0.977137,-43.301392,-1699.685913,366.318115,0.212271,1.171630,0.679539,-24.959135,-1505.157349,193.473541,-0.153662,0.069445,0.080041,-153.926941,-1603.284790,592.456604,-0.129769,-0.044182,0.094842,-278.663361,-1556.218628,261.833862
5,0,0.013638,0.016673,0.040900,-318.673035,-1601.511475,594.641663,-0.178112,-0.056907,-0.274700,-316.186035,-1767.845947,928.593445,-0.866975,-0.797023,-0.997113,-548.553467,-1667.640259,362.604797,0.120216,-1.431957,-0.745694,-563.383850,-1490.986328,165.033340,-0.104437,0.029999,-0.079259,-437.414978,-1612.281250,583.212524,-0.971962,0.567951,0.976177,-43.148361,-1699.701660,366.371338,0.206383,1.165621,0.687028,-25.279570,-1504.899414,193.729050,-0.151702,0.069046,0.079074,-153.868896,-1603.562622,592.568665,-0.127554,-0.043209,0.093397,-278.644897,-1556.271729,261.990967
6,0,0.010693,0.017027,0.039941,-318.624054,-1601.972656,594.840393,-0.181430,-0.057249,-0.274219,-316.017426,-1768.104614,928.948059,-0.884284,-0.795200,-1.004367,-547.917175,-1667.826782,362.437103,0.117666,-1.428329,-0.739742,-563.475464,-1491.252563,165.273071,-0.091744,0.016443,-0.076918,-437.285736,-1612.698730,583.264343,-0.971042,0.567617,0.977032,-43.026409,-1699.663086,366.434479,0.201164,1.160567,0.694152,-25.620337,-1504.567627,193.948746,-0.143970,0.068414,0.081058,-153.795532,-1603.855225,592.704346,-0.127478,-0.044228,0.095682,-278.669373,-1556.325928,262.145355
7,0,0.014846,0.016688,0.040763,-318.588104,-1602.482544,594.969299,-0.183667,-0.056538,-0.273100,-315.904968,-1768.387817,929.348022,-0.881800,-0.795501,-1.007177,-547.747925,-1667.755981,362.852448,0.116566,-1.424304,-0.739610,-563.692444,-1491.481934,165.380798,-0.114559,-0.005503,-0.031453,-436.935822,-1613.102783,584.000977,-0.969325,0.567902,0.975838,-42.888535,-1699.608521,366.526306,0.195899,1.158182,0.700216,-25.856617,-1504.279053,194.154358,-0.141929,0.068867,0.080537,-153.733231,-1604.169434,592.892517,-0.125290,-0.041890,0.095481,-278.690552,-1556.349365,262.334381
8,0,0.022832,0.023310,0.040412,-318.464478,-1603.041870,594.987366,-0.183883,-0.058084,-0.277048,-315.697662,-1768.682617,929.815002,-0.881255,-0.795416,-1.006583,-547.523804,-1667.627075,363.284515,0.113023,-1.423588,-0.740488,-563.947327,-1491.734253,165.454666,-0.110008,0.000586,-0.036405,-436.759094,-1613.633667,584.187317,-0.966581,0.567980,0.975855,-42.814613,-1699.497070,366.591064,0.191748,1.169139,0.705332,-25.995295,-1504.136963,194.385391,-0.138936,0.068685,0.081940,-153.668808,-1604.516357,593.068909,-0.125114,-0.042356,0.096018,-278.715332,-1556.370239,262.531250
9,0,0.017377,0.016596,0.046724,-318.345154,-1603.616943,595.367676,-0.185947,-0.057653,-0.277806,-315.599060,-1768.989258,930.291138,-0.876831,-0.798133,-1.008200,-547.312805,-1667.551758,363.881653,0.112760,-1.419792,-0.735141,-564.203491,-1492.130737,165.544067,-0.104061,-0.001761,-0.037656,-436.706238,-1614.322266,584.464539,-0.961612,0.567805,0.979533,-42.805702,-1699.352417,366.693878,0.190847,1.164248,0.707098,-25.975414,-1504.036621,194.403305,-0.137572,0.069455,0.084150,-153.578430,-1604.893555,593.303345,-0.122674,-0.042679,0.095905,-278.750488,-1556.400513,262.784149
