Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.044267,-0.019987,-0.007306,-308.589478,-1472.160400,583.196899,-0.084694,-0.025143,-0.065436,-310.382385,-1630.071899,915.886353,-0.641977,-0.706074,-1.092648,-502.670166,-1474.203491,378.007599,0.280416,-1.328417,-0.751913,-540.667786,-1340.123291,167.973770,-0.147573,-0.111801,-0.137777,-433.543274,-1469.068359,559.911377,-0.863495,0.731474,1.103242,-47.593990,-1472.969482,393.048004,0.152869,1.301261,0.569696,-8.881976,-1322.565063,160.701569,0.004514,0.049819,-0.020841,-143.629211,-1477.528198,582.607605,-0.055949,-0.017468,-0.006765,-283.145416,-1398.639648,258.110474
2,0,0.033592,-0.020498,-0.001263,-308.659393,-1472.265625,583.437012,-0.072553,-0.019281,-0.069685,-310.317688,-1629.238037,916.542664,-0.642606,-0.707899,-1.093591,-502.712311,-1474.145508,378.278809,0.281431,-1.328982,-0.752495,-540.715088,-1340.208252,168.016571,-0.144637,-0.110838,-0.183609,-433.793427,-1468.693359,559.896973,-0.864519,0.727213,1.103072,-47.386784,-1472.866699,393.226868,0.149026,1.294688,0.568347,-8.875454,-1322.459595,161.011658,0.016734,0.069618,-0.051533,-144.255539,-1477.977783,582.078979,-0.054713,-0.017040,-0.006412,-283.344025,-1399.035400,258.156586
3,0,0.029111,-0.020945,0.000859,-308.775574,-1472.138794,583.584717,-0.073960,-0.019428,-0.070775,-310.234558,-1628.624023,916.792236,-0.642083,-0.706189,-1.092865,-502.793488,-1474.031372,378.479065,0.283821,-1.327646,-0.752695,-540.715698,-1340.307739,168.099304,-0.147099,-0.111310,-0.182874,-433.910553,-1468.669189,560.004700,-0.867196,0.724713,1.103919,-47.209908,-1472.748047,393.418640,0.150194,1.303178,0.574286,-8.562914,-1322.224365,160.985626,0.013362,0.070887,-0.050940,-144.362335,-1477.801392,582.115356,-0.057091,-0.017615,-0.005655,-283.512787,-1399.494995,258.225494
4,0,0.024175,-0.021240,0.000411,-308.968231,-1472.027588,583.709290,-0.075678,-0.020001,-0.069702,-310.164673,-1627.993408,916.989563,-0.643019,-0.706874,-1.093756,-502.887299,-1473.949829,378.709198,0.296828,-1.326906,-0.724748,-540.262695,-1340.804565,168.236649,-0.148879,-0.110964,-0.185524,-434.085876,-1468.616577,560.067627,-0.867587,0.723080,1.104844,-47.030258,-1472.579224,393.586700,0.154447,1.285284,0.567058,-8.777143,-1321.861328,161.051529,-0.042301,0.070580,-0.045871,-144.499481,-1477.982910,582.291199,-0.060309,-0.018491,-0.004021,-283.678589,-1400.057129,258.222015
5,0,0.016544,-0.022302,0.006128,-309.039825,-1472.006104,583.794739,-0.073163,-0.020566,-0.074627,-309.902100,-1627.342285,917.296936,-0.643203,-0.705478,-1.094187,-503.045807,-1473.816650,378.858551,0.293838,-1.318265,-0.745237,-540.630615,-1340.369019,168.266571,-0.152324,-0.111219,-0.185700,-434.216492,-1468.543945,560.089905,-0.869899,0.720955,1.104102,-46.873863,-1472.400635,393.703644,0.152158,1.289309,0.569964,-8.579802,-1321.662109,161.239380,-0.061725,0.097731,-0.073417,-144.750946,-1478.337646,581.827026,-0.062793,-0.021168,-0.001331,-283.853485,-1400.692261,258.159393
6,0,0.013034,-0.023172,0.006405,-309.238983,-1471.858765,583.808533,-0.080068,-0.018738,-0.067471,-310.007629,-1626.527954,917.336792,-0.643130,-0.704409,-1.094716,-503.227112,-1473.673462,378.984467,0.307010,-1.303231,-0.711678,-539.862061,-1341.150513,168.288849,-0.144996,-0.117265,-0.206794,-434.569092,-1468.419922,559.881653,-0.870491,0.719066,1.103418,-46.737995,-1472.172119,393.813599,0.140736,1.300338,0.579392,-8.009128,-1321.306152,161.384186,-0.067601,0.098722,-0.074387,-144.923645,-1478.164551,581.698120,-0.063228,-0.019455,-0.005309,-283.954010,-1401.446167,258.021301
7,0,0.010516,-0.023189,0.007697,-309.367035,-1471.735596,583.782227,-0.082233,-0.018050,-0.067246,-309.988739,-1625.742920,917.493347,-0.643529,-0.704005,-1.095496,-503.429596,-1473.493286,379.068909,0.284149,-1.313733,-0.751188,-540.705750,-1340.297241,168.307785,-0.146734,-0.117390,-0.207400,-434.703827,-1468.284180,559.779297,-0.870781,0.717398,1.103781,-46.640537,-1471.947266,393.908722,0.137997,1.299179,0.580146,-7.850585,-1320.976807,161.531357,-0.071335,0.099212,-0.075311,-145.065628,-1478.024658,581.489502,-0.066565,-0.020537,-0.003867,-283.990753,-1402.282837,257.867706
8,0,0.005727,-0.023418,0.007910,-309.543396,-1471.620361,583.755432,-0.083964,-0.017449,-0.065934,-309.988098,-1624.899780,917.684082,-0.644344,-0.703905,-1.097200,-503.644775,-1473.325073,379.119812,0.281343,-1.315941,-0.751880,-540.794495,-1340.149536,168.277924,-0.169978,-0.112500,-0.149865,-434.584900,-1468.513184,559.900146,-0.871278,0.714535,1.102991,-46.598362,-1471.699463,393.995636,0.136992,1.300189,0.584162,-7.657664,-1320.720093,161.647888,-0.097897,0.077343,-0.053252,-145.128647,-1477.471680,581.861938,-0.069086,-0.020764,-0.005666,-284.054962,-1403.193481,257.634308
9,0,0.002554,-0.022873,0.007067,-309.740143,-1471.504761,583.676575,-0.084068,-0.016525,-0.072106,-309.834686,-1624.023193,917.966797,-0.645426,-0.704895,-1.098949,-503.888672,-1473.156250,379.191498,0.292894,-1.286304,-0.755709,-540.891357,-1339.903442,168.493729,-0.131478,-0.091643,-0.169739,-434.217255,-1469.828735,559.257141,-0.870949,0.713012,1.102302,-46.647106,-1471.465820,394.096527,0.133262,1.290686,0.583195,-7.668766,-1320.471680,161.834991,-0.105004,0.078961,-0.055563,-145.299393,-1477.460449,581.678650,-0.074958,-0.022430,-0.006190,-284.128021,-1404.142334,257.375244
