Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.009703,0.014667,0.096856,-326.540680,-1626.590942,594.933350,-0.146608,-0.061776,-0.199787,-316.891357,-1782.163086,922.104919,-0.887864,-0.683690,-1.078120,-551.654968,-1675.177734,361.764740,,,,,,,-0.105542,-0.010364,-0.024660,-445.667664,-1637.702026,583.269775,-0.852728,0.690666,0.855683,-59.608376,-1726.573853,354.355804,0.358579,1.238578,0.599131,-38.554829,-1523.461060,193.401123,,,,,,,-0.152388,-0.045734,0.164527,-289.030243,-1584.395020,261.485718
2,0,0.009936,0.014264,0.096464,-326.292236,-1626.567749,594.852661,-0.144806,-0.062905,-0.199186,-316.685791,-1782.436279,922.026367,-0.889817,-0.683049,-1.081917,-551.766479,-1674.984741,361.908447,,,,,,,-0.108190,-0.009707,-0.025988,-445.456116,-1637.631958,583.193665,-0.856970,0.691269,0.858195,-59.195469,-1726.652344,354.404175,0.354432,1.238841,0.601453,-38.238331,-1523.495728,193.552261,,,,,,,-0.160202,-0.047373,0.177219,-288.657776,-1585.079956,261.280396
3,0,0.007525,0.014142,0.095536,-326.050110,-1626.584595,594.854553,-0.148725,-0.063925,-0.194780,-316.567383,-1782.676514,921.792664,-0.872077,-0.684120,-1.079068,-552.290833,-1674.643066,362.507507,,,,,,,-0.092062,-0.016523,-0.028869,-445.190796,-1637.484009,583.001404,-0.855420,0.691912,0.860981,-58.765400,-1726.686523,354.502594,0.351708,1.254812,0.589241,-38.336819,-1523.358643,194.234558,,,,,,,-0.158357,-0.047228,0.174637,-288.262268,-1585.426147,261.219086
4,0,0.007049,0.014869,0.095873,-325.769318,-1626.599121,594.818604,-0.151395,-0.066163,-0.195105,-316.199707,-1783.060303,921.674622,-0.873124,-0.682744,-1.080771,-552.377991,-1674.472412,362.628540,,,,,,,-0.109311,-0.008675,-0.024493,-444.954987,-1637.572144,583.068909,-0.860100,0.688202,0.864257,-58.286057,-1726.823608,354.550934,0.349097,1.252599,0.589987,-38.038376,-1523.319580,194.284470,,,,,,,-0.159789,-0.048807,0.176156,-287.833527,-1585.713379,261.196503
5,0,0.005966,0.014099,0.094379,-325.503693,-1626.628052,594.760315,-0.148655,-0.068232,-0.195649,-315.852142,-1783.342285,921.578918,-0.873235,-0.682849,-1.082993,-552.471008,-1674.311768,362.769073,,,,,,,-0.109118,-0.009385,-0.025333,-444.673004,-1637.516846,582.986450,-0.862919,0.685479,0.860676,-57.692959,-1726.910278,354.510681,0.347039,1.253021,0.592045,-37.764664,-1523.307495,194.410431,,,,,,,-0.162874,-0.048727,0.177926,-287.441895,-1586.016602,261.172821
6,0,0.003074,0.013483,0.092884,-325.218292,-1626.685303,594.743652,-0.145710,-0.063264,-0.196396,-315.487518,-1783.704102,921.574097,-0.874286,-0.681150,-1.083132,-552.537598,-1674.155396,362.848114,,,,,,,-0.112039,-0.009912,-0.025798,-444.380707,-1637.505249,582.898071,-0.862281,0.684521,0.859307,-57.095188,-1727.001709,354.519226,0.351032,1.259816,0.595452,-37.592014,-1523.291260,194.504654,,,,,,,-0.158883,-0.047820,0.167723,-286.993317,-1586.092896,261.191223
7,0,0.000421,0.014128,0.091950,-324.879425,-1626.770264,594.722229,-0.144607,-0.064024,-0.195706,-315.161682,-1784.003784,921.475403,-0.876439,-0.679593,-1.082105,-552.599426,-1674.028198,362.888733,,,,,,,-0.109313,-0.009103,-0.026879,-444.042328,-1637.455933,582.809082,-0.859327,0.686879,0.861193,-56.530331,-1727.076660,354.458435,0.351085,1.261158,0.597373,-37.261364,-1523.250000,194.594437,-0.187803,0.078106,0.134711,-160.752167,-1619.436157,592.418152,-0.167235,-0.049417,0.179943,-286.570557,-1586.759766,261.020630
8,0,0.020345,0.013355,0.085123,-324.534973,-1626.547852,594.312683,-0.143558,-0.064430,-0.194310,-314.798096,-1784.322388,921.376160,-0.876404,-0.679118,-1.081644,-552.684204,-1673.937256,362.954834,,,,,,,-0.111722,-0.009613,-0.026653,-443.704651,-1637.467163,582.721130,-0.858938,0.687069,0.859962,-56.044781,-1727.222046,354.290314,0.354315,1.251907,0.596537,-36.914856,-1523.149536,194.508392,-0.213830,0.079164,0.135315,-160.297348,-1619.642578,592.542297,-0.163744,-0.050133,0.174417,-286.141937,-1587.131592,260.977173
9,0,0.020751,0.013455,0.085034,-324.165192,-1626.643188,594.239441,-0.143427,-0.069457,-0.194866,-314.403412,-1784.620728,921.170776,-0.876288,-0.677806,-1.080553,-552.736755,-1673.901611,362.985748,,,,,,,-0.113120,-0.011070,-0.023172,-443.291992,-1637.557861,582.640198,-0.854039,0.690219,0.863080,-55.684010,-1727.452393,354.165833,0.351104,1.248707,0.599041,-36.407291,-1523.133911,194.676987,-0.219068,0.082068,0.134876,-159.880905,-1619.782471,592.524902,-0.163546,-0.051324,0.173142,-285.644287,-1587.387451,260.919647
