Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.095742,-0.028612,-0.069712,333.766937,-859.263794,545.608521,-0.281004,0.039500,-0.216446,342.508850,-1077.015503,936.080994,0.338267,0.063650,-0.124965,-71.551033,-994.911438,625.305664,0.156266,-0.049990,-0.043380,-303.916687,-960.697693,598.229736,0.034968,-0.014303,0.045536,208.500122,-878.574585,528.220947,0.001843,-0.129927,0.371172,767.015503,-1041.649292,659.512085,2.586827,-1.761823,0.677904,1018.770935,-942.675659,685.219543,0.178443,-0.049877,-0.012701,494.854034,-893.640564,544.292358,0.030860,0.020997,-0.068112,349.354248,-786.719360,221.550690
2,0,0.095498,-0.029588,-0.070177,333.600250,-859.300476,545.621338,-0.279678,0.039987,-0.219793,342.151489,-1077.129639,936.082153,0.324096,0.076882,-0.114601,-72.154335,-995.283752,624.890381,0.160243,-0.050924,-0.045589,-304.097260,-960.509460,598.338318,0.041770,-0.019449,0.051999,208.454086,-878.627869,528.078735,0.002666,-0.128285,0.373148,766.787842,-1041.889893,659.352051,2.588536,-1.759660,0.674078,1018.543152,-942.897400,685.185791,0.179462,-0.046475,-0.014186,494.660370,-893.713989,544.251892,0.035253,0.021512,-0.066559,349.173340,-786.666748,221.576508
3,0,0.095310,-0.028807,-0.070846,333.395660,-859.299866,545.669006,-0.279975,0.041015,-0.221639,341.747528,-1077.230835,936.045593,0.326641,0.076171,-0.115608,-72.334984,-995.461792,624.679749,0.160220,-0.051093,-0.047816,-304.313080,-960.282043,598.500366,0.043088,-0.019868,0.050313,208.256958,-878.670410,528.051941,-0.005513,-0.107151,0.395437,766.114014,-1042.348389,658.986084,2.586252,-1.759441,0.697106,1018.221863,-943.122864,684.691406,0.178790,-0.044638,-0.016245,494.512726,-893.796143,544.234253,0.039900,0.021406,-0.064287,349.026672,-786.655884,221.567932
4,0,0.096230,-0.028775,-0.070474,333.214172,-859.326965,545.659790,-0.277898,0.042169,-0.224414,341.291534,-1077.334473,936.057312,0.321663,0.079674,-0.114535,-72.638657,-995.691406,624.420654,0.163359,-0.046247,-0.048935,-304.449066,-959.996521,598.680176,0.042449,-0.019957,0.050625,208.047089,-878.740112,528.013367,0.002895,-0.111401,0.391978,765.969299,-1042.573364,658.881592,0.063095,0.010507,0.088341,995.839844,-991.233704,652.316772,0.176795,-0.047119,-0.018127,494.310455,-893.881165,544.246765,0.045666,0.021279,-0.060408,348.851196,-786.674927,221.530762
5,0,0.097794,-0.027470,-0.071397,332.998657,-859.330505,545.697815,-0.288787,0.043381,-0.217286,340.631256,-1077.685059,935.870178,0.321454,0.080985,-0.114695,-72.849846,-995.828308,624.206848,0.165269,-0.043002,-0.051367,-304.625336,-959.717651,598.933289,0.042567,-0.020308,0.052874,207.867294,-878.790588,527.993774,0.004607,-0.110545,0.391341,765.739075,-1042.844360,658.601074,0.071248,0.002471,0.089026,995.862793,-991.501709,651.902771,0.177637,-0.043006,-0.020861,494.080444,-893.957275,544.166382,0.050872,0.020985,-0.057744,348.679749,-786.700806,221.493713
6,0,0.098681,-0.027699,-0.071191,332.803894,-859.355652,545.675232,-0.279126,0.045257,-0.228487,340.295013,-1077.507080,935.919739,0.319909,0.081834,-0.114790,-73.053528,-995.969299,623.988098,0.167256,-0.043314,-0.054644,-304.843872,-959.332275,599.259094,0.041182,-0.021016,0.052566,207.678909,-878.822083,527.965027,0.010579,-0.113729,0.392966,765.488098,-1043.023315,658.082275,0.079971,0.015714,0.088677,995.263855,-991.437622,652.094543,0.176762,-0.041206,-0.021150,493.905945,-894.011597,544.156860,0.055881,0.020857,-0.055050,348.508698,-786.733215,221.458542
7,0,0.099612,-0.027711,-0.071443,332.595459,-859.392883,545.648682,-0.277241,0.045798,-0.232142,339.768311,-1077.583740,935.796265,0.317738,0.083370,-0.113044,-73.282524,-996.147095,623.724609,0.165484,-0.042122,-0.057563,-305.072266,-958.893188,599.669250,0.042555,-0.019177,0.052246,207.480347,-878.862671,527.957397,0.019654,-0.115561,0.386309,765.386719,-1043.248901,657.886047,0.087557,0.011342,0.093088,995.169312,-991.688904,651.668457,0.175817,-0.043478,-0.022794,493.706512,-894.111633,544.138184,0.061365,0.020407,-0.052171,348.356262,-786.817200,221.395615
8,0,0.099943,-0.028783,-0.070642,332.407684,-859.458435,545.590881,-0.280294,0.047192,-0.233255,339.096802,-1077.582642,935.668701,0.317553,0.081933,-0.113681,-73.459961,-996.399719,623.401855,0.169071,-0.038599,-0.059271,-305.257843,-958.414856,600.043518,0.042064,-0.020986,0.054507,207.267609,-878.906799,527.900330,0.015347,-0.113199,0.381784,765.150818,-1043.679565,657.571594,0.089088,0.011142,0.093347,994.973328,-991.930481,651.423950,0.173912,-0.040509,-0.022100,493.466461,-894.167725,544.105286,0.066685,0.020532,-0.050419,348.195160,-786.920532,221.333588
9,0,0.102783,-0.027388,-0.071489,332.153961,-859.494019,545.529175,-0.275591,0.048628,-0.240513,338.509430,-1077.653198,935.560547,0.317854,0.080749,-0.115483,-73.653275,-996.703918,622.990295,0.176716,-0.027109,-0.069965,-305.611877,-957.860352,600.289368,0.042566,-0.020383,0.052650,207.039536,-878.949707,527.835815,0.017645,-0.110371,0.381639,764.826904,-1044.069580,656.997803,0.087672,0.001520,0.092446,994.766968,-992.193909,650.767029,0.173493,-0.035278,-0.022077,493.174255,-894.242371,544.008545,0.071503,0.020043,-0.046051,348.004730,-787.061707,221.225906
10,0,0.102849,-0.026329,-0.072642,331.918793,-859.534119,545.521057,-0.274254,0.048974,-0.248112,337.794739,-1077.634155,935.470032,0.316037,0.083715,-0.112221,-73.987190,-997.076904,622.406128,0.185726,-0.024906,-0.073959,-305.834686,-957.339417,600.706299,0.041850,-0.021497,0.053297,206.826416,-879.011292,527.761780,-0.001283,-0.131976,0.368210,764.866699,-1044.557861,655.611145,0.095496,-0.000601,0.092204,994.488525,-992.367981,650.395752,0.172371,-0.035293,-0.023959,492.913666,-894.368164,543.967712,0.074699,0.020209,-0.044448,347.847443,-787.205933,221.120239
11,0,0.099459,-0.027505,-0.070665,331.705322,-859.557617,545.550720,-0.276947,0.050757,-0.250374,336.910004,-1077.567261,935.240173,0.318278,0.081626,-0.115134,-74.169640,-997.534424,621.763733,0.196504,-0.017571,-0.077936,-306.042267,-956.805420,601.167053,0.042230,-0.020842,0.053917,206.603287,-879.075439,527.674744,0.021493,-0.134973,0.353755,764.662231,-1044.885010,654.854187,0.099044,0.001587,0.093846,993.922424,-992.504944,650.072815,0.172174,-0.039197,-0.027151,492.687500,-894.536316,543.968933,0.079488,0.019921,-0.041001,347.693756,-787.383057,220.986847
12,0,0.108754,-0.025768,-0.074267,331.369537,-859.643311,545.308960,-0.275248,0.052492,-0.256637,335.948822,-1077.529541,935.071228,0.318693,0.081977,-0.115089,-74.465805,-997.987488,620.989319,0.212190,-0.018379,-0.082303,-306.254303,-956.155151,601.728882,0.042133,-0.021789,0.052141,206.344299,-879.157593,527.538513,0.010558,-0.121325,0.362920,764.018311,-1045.741089,653.672058,0.109798,-0.004952,0.098579,993.635864,-992.629761,649.441772,0.167297,-0.040448,-0.025204,492.404022,-894.619507,543.992126,0.083813,0.018890,-0.038240,347.535553,-787.589783,220.834717
13,0,0.106146,-0.024301,-0.076352,331.028320,-859.745911,545.242798,-0.271606,0.055220,-0.261366,334.841919,-1077.316284,934.869385,0.319963,0.081764,-0.117543,-74.722672,-998.450745,620.138977,0.221210,-0.007643,-0.090080,-306.432678,-955.313599,602.355042,0.042085,-0.021955,0.052752,206.050659,-879.249939,527.342529,0.021224,-0.113949,0.362819,763.484436,-1046.313354,652.202942,0.124450,-0.013849,0.098609,993.336365,-992.504883,648.695496,0.167877,-0.042157,-0.025509,492.163910,-894.735718,543.937134,0.087058,0.018905,-0.035727,347.390076,-787.805054,220.625580
14,0,0.105549,-0.025311,-0.075633,330.725494,-859.841919,545.043213,-0.274765,0.057274,-0.272067,333.725800,-1077.254395,934.580627,0.320992,0.080527,-0.121068,-75.012512,-998.924316,619.238647,0.227021,0.002732,-0.097590,-306.630829,-954.236328,603.104919,0.042105,-0.022662,0.051504,205.734787,-879.402039,527.080078,0.018726,-0.130307,0.351937,763.476440,-1047.125488,650.840027,0.133776,-0.018139,0.102203,992.791626,-992.557251,648.027405,0.166171,-0.039845,-0.025719,491.856262,-894.832886,543.793823,0.088191,0.018368,-0.035346,347.228546,-788.025574,220.374191
15,0,0.109811,-0.026390,-0.072498,330.427612,-859.925293,544.781128,-0.282333,0.060832,-0.278573,332.344971,-1077.398315,934.263062,0.320054,0.081129,-0.123395,-75.373352,-999.393372,618.262451,0.238219,0.003635,-0.107955,-306.829865,-952.920593,604.033752,0.041281,-0.023574,0.051443,205.403931,-879.545715,526.786743,0.014453,-0.114694,0.357391,762.705200,-1047.954956,649.124695,0.146866,-0.021469,0.110906,992.136719,-992.614502,647.468323,0.163216,-0.042581,-0.024717,491.583008,-894.923462,543.682068,0.088090,0.019391,-0.036365,347.081970,-788.242615,220.129776
16,0,0.102510,-0.025835,-0.073134,330.036774,-860.117065,544.628845,-0.270109,0.064996,-0.289763,330.935120,-1076.719604,934.106201,0.325772,0.079094,-0.121448,-75.662361,-999.749451,617.171143,0.235103,0.011570,-0.122446,-306.900574,-951.287231,605.218506,0.042269,-0.023142,0.049822,205.045547,-879.699036,526.465210,0.010425,-0.110770,0.354780,762.166626,-1048.795166,647.279419,0.153082,-0.023665,0.118457,991.400635,-992.660522,646.940857,0.165931,-0.044233,-0.026538,491.209808,-895.061523,543.481995,0.086318,0.018340,-0.035399,346.880859,-788.505005,219.835663
17,0,0.096542,-0.031163,-0.067051,329.730896,-860.475220,544.302856,-0.270492,0.067340,-0.303102,329.496674,-1076.572021,933.790222,0.321744,0.081181,-0.121377,-76.110085,-1000.143433,615.992126,0.241687,0.016979,-0.134375,-306.865875,-949.392151,606.544495,0.042404,-0.023739,0.051677,204.678299,-879.893616,526.130005,0.016837,-0.102858,0.356590,761.385681,-1049.635742,645.283264,0.167212,-0.018244,0.125996,990.196167,-992.331787,646.490356,0.165738,-0.044408,-0.026433,490.886658,-895.172607,543.314880,0.084292,0.017222,-0.035814,346.658966,-788.765564,219.526031
