Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.080248,0.012601,0.035904,373.446747,-803.359497,547.880676,-0.278654,-0.010962,-0.026799,420.552155,-1005.798218,931.754395,0.389886,0.097960,0.006446,-15.513658,-990.187378,638.811523,0.081919,-0.018218,0.008750,-255.106659,-981.971252,622.448364,0.045021,0.027439,0.129070,248.626221,-830.669800,535.417603,0.022399,-0.073597,0.391514,817.959534,-969.294678,637.148804,2.567666,-1.652092,0.650415,1071.633789,-863.767273,642.297119,0.102464,0.018070,0.075087,537.400940,-821.987183,540.680054,0.105774,0.032215,0.075145,373.534485,-735.128174,225.974091
2,0,0.078793,0.012313,0.034707,373.182739,-802.679077,547.835144,-0.277143,-0.004681,-0.030319,420.133423,-1004.897949,931.992615,0.387169,0.102888,0.010843,-15.895193,-989.573242,638.440918,0.082522,-0.019006,0.003101,-255.397675,-981.025757,622.402832,0.051695,0.033392,0.119824,248.462143,-830.154846,535.274658,0.019955,-0.074010,0.389718,817.762329,-968.603333,637.170898,2.567576,-1.656194,0.653419,1071.390625,-863.037292,642.262329,0.102838,0.019199,0.072663,537.182861,-821.344910,540.638489,0.105622,0.033132,0.073156,373.414276,-734.518799,225.905106
3,0,0.078714,0.012969,0.033688,372.921814,-801.948486,547.778748,-0.270822,-0.007928,-0.030686,419.896423,-1003.956421,931.998474,0.387003,0.100900,0.008601,-16.075787,-988.979065,638.086487,0.080779,0.009579,0.008055,-255.410614,-979.727173,622.239319,0.045956,0.027850,0.130804,248.147141,-829.375183,535.196533,0.019837,-0.073901,0.387714,817.544434,-967.863159,637.163635,2.561574,-1.652878,0.655649,1071.251221,-862.301880,642.033386,0.103466,0.020867,0.073196,536.930847,-820.648621,540.582825,0.105272,0.032505,0.075363,373.258270,-733.908508,225.805359
4,0,0.080562,0.012094,0.034996,372.661438,-801.239685,547.680054,-0.272801,-0.006891,-0.028330,419.490021,-1003.144958,932.036072,0.387307,0.096709,0.004175,-16.208307,-988.378296,637.774475,0.073881,0.037582,0.004928,-255.619370,-978.710205,622.143677,0.048759,0.030808,0.118854,247.890259,-828.772949,535.050354,0.019672,-0.073691,0.388808,817.254822,-967.132568,637.117004,2.561244,-1.653747,0.651326,1071.028931,-861.596802,641.984131,0.102722,0.019108,0.073170,536.636902,-819.952637,540.569519,0.105751,0.032103,0.076570,373.096985,-733.267029,225.715591
5,0,0.078954,0.010998,0.035994,372.399170,-800.504639,547.635864,-0.271589,-0.008090,-0.029821,419.121002,-1002.206177,932.023376,0.387556,0.099024,0.005088,-16.592371,-987.714844,637.410828,0.082578,0.007198,0.007877,-255.952271,-977.536377,622.316528,0.054246,0.035110,0.113808,247.696091,-828.072571,534.937988,0.020649,-0.072003,0.390286,816.937683,-966.367371,637.028931,2.569551,-1.655138,0.646434,1070.544312,-860.894775,642.107727,0.102770,0.019139,0.072878,536.379578,-819.199036,540.524109,0.104222,0.032341,0.075411,372.844452,-732.572693,225.634277
6,0,0.080986,0.010146,0.036876,372.118713,-799.741638,547.535461,-0.274925,-0.007104,-0.030509,418.650452,-1001.265991,932.102966,0.384765,0.098213,0.004310,-16.849941,-987.155640,637.024719,0.086616,-0.013669,-0.006474,-256.503418,-976.432800,622.453003,0.063035,0.023901,0.141905,247.526443,-827.596497,534.707397,0.021862,-0.073432,0.386653,816.632690,-965.613831,636.926331,2.568856,-1.649277,0.642396,1070.213867,-860.148132,641.898865,0.104678,0.014424,0.072751,536.116760,-818.421326,540.549683,0.106008,0.031321,0.074407,372.627899,-731.893433,225.560577
7,0,0.083319,0.010303,0.036662,371.777496,-798.926758,547.450989,-0.281049,-0.012157,-0.027112,418.243713,-1000.426758,931.909058,0.384155,0.103653,0.008302,-17.341599,-986.466370,636.613892,0.088325,-0.009566,-0.000284,-256.656921,-974.904907,622.529480,0.043041,0.026736,0.125860,247.070816,-826.550781,534.723450,0.007498,-0.065533,0.401592,815.961853,-964.961182,636.460632,2.727204,-0.095983,1.657727,1047.789307,-905.026672,613.555115,0.099023,0.015615,0.072737,535.748169,-817.615845,540.568420,0.105887,0.029749,0.076977,372.386993,-731.180176,225.463348
8,0,0.080743,0.009969,0.037185,371.401123,-798.142212,547.408142,-0.277196,-0.005642,-0.028027,417.644135,-999.306213,932.224609,0.379628,0.102330,0.006376,-17.543999,-985.937866,636.210938,0.085627,0.014217,-0.002954,-256.954712,-973.785767,622.670471,0.049011,0.031211,0.122081,246.735367,-825.818176,534.597961,0.023086,-0.070924,0.390284,815.906738,-963.947998,636.729126,2.726024,-0.095494,1.653337,1047.452881,-904.134705,613.525757,0.099313,0.015917,0.073540,535.416138,-816.759155,540.519287,0.104403,0.030064,0.076385,372.123108,-730.440979,225.357681
9,0,0.082536,0.009970,0.037701,371.022858,-797.302246,547.307007,-0.274516,-0.009782,-0.030243,417.301086,-998.157104,932.221802,0.383513,0.100647,0.001833,-17.819475,-985.279114,635.888000,0.091129,-0.010701,-0.015220,-257.512207,-972.483032,623.016296,0.044033,0.026810,0.129795,246.262299,-824.909424,534.504883,0.011804,-0.067594,0.394324,815.402832,-963.176819,636.377136,2.716836,-0.101898,1.663841,1047.158813,-903.056458,613.221619,0.102254,0.015618,0.074788,535.044739,-815.928467,540.432800,0.104304,0.030226,0.075576,371.804474,-729.648193,225.269989
10,0,0.081918,0.010148,0.037088,370.589081,-796.451904,547.239136,-0.284129,-0.014939,-0.023587,416.742676,-997.305786,932.088684,0.382341,0.101648,0.003094,-18.263332,-984.669800,635.518494,0.085269,0.048242,-0.014534,-257.673279,-970.991760,623.064941,0.043432,0.027468,0.127388,245.887650,-824.192688,534.361145,0.012159,-0.066844,0.396424,815.005127,-962.230896,636.298523,2.720877,-0.095181,1.665397,1046.760010,-902.197815,613.096375,0.102254,0.016491,0.072205,534.552185,-815.092834,540.354004,0.105421,0.029673,0.078330,371.448212,-728.862793,225.159897
11,0,0.081462,0.009291,0.037861,370.166565,-795.613403,547.140625,-0.276359,-0.010905,-0.031242,416.292297,-995.848145,932.337280,0.379695,0.099890,-0.000279,-18.574663,-984.084839,635.125916,0.085983,0.039218,-0.014577,-258.042969,-969.387146,623.542480,0.051054,0.032964,0.120835,245.488586,-823.434387,534.245972,0.018998,-0.071378,0.389013,814.765747,-961.167908,636.440247,2.723186,-0.090099,1.658558,1046.168701,-901.147644,613.037842,0.103884,0.013699,0.073451,534.158020,-814.197327,540.317383,0.103378,0.029342,0.076793,371.003387,-727.975098,225.110779
12,0,0.079495,0.009578,0.036423,369.631653,-794.716858,547.112671,-0.277779,-0.010249,-0.027400,415.696716,-994.730164,932.390991,0.377622,0.103232,0.001482,-19.097830,-983.382935,634.730469,0.086516,0.035386,-0.020079,-258.486664,-967.912048,624.086731,0.043272,0.025288,0.131269,244.989944,-822.552185,534.198669,0.020062,-0.072044,0.387454,814.356628,-960.130981,636.364319,2.719664,-0.094575,1.669916,1045.911499,-900.029358,612.764099,0.103990,0.013277,0.071087,533.639282,-813.302063,540.264038,0.105521,0.028465,0.080618,370.558685,-727.114685,225.017471
13,0,0.078799,0.008782,0.037660,369.165405,-793.829895,547.036743,-0.282141,-0.012337,-0.029738,415.176514,-993.476562,932.380432,0.377919,0.099515,-0.002933,-19.350090,-982.784119,634.390869,0.092659,0.029296,-0.035622,-259.173859,-966.533813,624.620789,0.041689,0.026345,0.125162,244.518356,-821.792786,533.998535,0.017636,-0.071718,0.388689,813.871948,-959.101562,636.222290,2.719831,-0.096569,1.667274,1045.311035,-898.771240,612.574524,0.102766,0.017649,0.074658,533.180115,-812.302368,540.209412,0.102819,0.028986,0.080318,370.097900,-726.156128,224.947968
14,0,0.080624,0.009594,0.037248,368.596497,-792.912537,546.923218,-0.279978,-0.011424,-0.029100,414.520905,-992.246399,932.491577,0.374253,0.103862,0.000810,-19.919363,-982.105957,633.925537,0.089111,0.064165,-0.030930,-259.381622,-964.892151,625.056519,0.046659,0.027517,0.133641,243.935638,-820.795837,533.920044,0.008813,-0.067720,0.392840,813.189880,-958.183716,635.809998,2.720812,-0.098366,1.671129,1044.806274,-897.572083,612.293213,0.095455,0.016156,0.077057,532.686768,-811.302429,540.246460,0.104279,0.029104,0.080514,369.644867,-725.222656,224.873611
15,0,0.080424,0.008608,0.038518,368.012848,-791.973694,546.841248,-0.281487,-0.013540,-0.028354,413.868134,-990.975525,932.480042,0.378682,0.097425,-0.005581,-20.215189,-981.502808,633.595581,0.094314,0.045853,-0.044532,-260.036774,-963.247620,625.924500,0.055757,0.022046,0.148952,243.537918,-820.290833,533.509521,0.004400,-0.064041,0.401658,812.458862,-957.220154,635.470032,2.724997,-0.093548,1.665245,1044.102539,-896.606934,612.198059,0.102118,0.016373,0.076604,532.086426,-810.288086,540.128052,0.105380,0.028678,0.080971,369.119904,-724.268738,224.767868
16,0,0.080299,0.007185,0.039861,367.375458,-791.023132,546.722778,-0.287346,-0.013236,-0.028952,413.134369,-989.732849,932.471497,0.375266,0.101450,-0.002596,-20.856911,-980.911865,633.078674,0.098162,0.051740,-0.051707,-260.539276,-961.423157,626.659607,0.048235,0.031212,0.120719,242.840057,-819.198303,533.520508,0.016477,-0.068392,0.391044,812.097290,-956.098633,635.434875,2.730365,-0.090250,1.665054,1043.428345,-895.397705,612.033569,0.100198,0.013447,0.073359,531.402649,-809.281677,540.112183,0.103109,0.028432,0.079301,368.623260,-723.283264,224.677917
17,0,0.081441,0.008064,0.039430,366.738525,-790.003845,546.634521,-0.285842,-0.011823,-0.029544,412.415894,-988.377625,932.535400,0.371422,0.102389,-0.003518,-21.363134,-980.387634,632.551270,0.100506,0.057554,-0.048676,-260.830200,-959.304626,627.482849,0.043640,0.026187,0.131896,242.197800,-818.258423,533.365051,0.020600,-0.067956,0.387383,811.557373,-955.095764,635.129395,2.733400,-0.095126,1.663628,1042.766235,-894.055054,611.944092,0.102369,0.014812,0.074265,530.838196,-808.183044,540.039856,0.104169,0.027728,0.082214,368.100555,-722.299866,224.555023
