Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.050743,0.00049,0.070452,-321.523254,-1613.08252,587.236572,-0.206168,-0.028884,-0.290391,-310.8013,-1758.98291,926.829468,-0.924852,-0.734921,-0.986448,-565.299988,-1672.582153,363.979889,0.05392,-1.37908,-0.786812,-581.619751,-1499.428223,162.26416,-0.168437,0.003544,-0.085916,-443.552277,-1617.043579,574.140625,-0.989628,0.568515,0.966141,-45.414036,-1721.009766,361.525024,0.302062,1.147377,0.659459,-19.641031,-1525.37439,190.372162,-0.246742,0.090327,0.080924,-157.953674,-1613.69397,584.413147,-0.186051,-0.056205,0.074822,-279.068604,-1583.839478,253.403015
2,0,-0.055412,0.000666,0.072073,-321.377869,-1612.77417,587.099487,-0.21148,-0.026924,-0.291359,-310.205322,-1758.329346,926.625549,-0.949507,-0.730386,-0.991166,-564.975586,-1672.74939,363.541626,0.05372,-1.387905,-0.788286,-581.610779,-1499.367432,162.404587,-0.170428,0.003965,-0.086162,-443.422119,-1616.834961,574.068542,-0.991826,0.569548,0.964762,-45.304733,-1721.258789,361.323395,0.287349,1.148873,0.652592,-19.961624,-1525.501953,190.921738,-0.289223,0.095149,0.078308,-157.772278,-1613.35022,584.374756,-0.188942,-0.054005,0.076931,-279.177765,-1584.135498,253.120041
3,0,-0.051259,0.000788,0.070839,-321.288544,-1612.389771,586.809753,-0.211649,-0.026516,-0.291226,-309.762817,-1757.692383,926.550842,-0.952328,-0.726926,-0.988454,-565.198059,-1672.705688,363.691071,0.048298,-1.392771,-0.792177,-581.644409,-1499.230591,162.59166,-0.171161,0.004212,-0.084786,-443.279724,-1616.653198,573.974792,-0.99464,0.571207,0.964257,-45.176853,-1721.604858,361.200348,0.287502,1.157392,0.651385,-20.33814,-1525.604492,190.921265,-0.294932,0.095348,0.080144,-157.683273,-1612.899536,584.019226,-0.189376,-0.053845,0.075574,-279.333588,-1584.449341,252.858246
4,0,-0.091575,0.005192,0.042901,-321.801788,-1611.279907,587.412964,-0.209034,-0.027182,-0.291342,-309.248077,-1757.023804,926.473694,-0.932629,-0.726347,-0.980906,-565.924622,-1672.444824,364.435852,0.047395,-1.399356,-0.793193,-581.617188,-1499.031616,162.810135,-0.174031,0.004234,-0.084633,-443.151367,-1616.473633,573.884338,-0.998821,0.571994,0.963334,-45.049751,-1721.94812,360.970154,0.318108,1.160573,0.657503,-20.932171,-1525.734863,189.879837,-0.294849,0.097255,0.080871,-157.540665,-1612.462769,583.706177,-0.190794,-0.053676,0.076809,-279.490173,-1584.759888,252.571701
5,0,-0.041386,0.003397,0.063732,-321.166748,-1611.498535,586.247253,-0.216011,-0.028091,-0.285193,-308.977844,-1756.385132,926.260864,-0.934191,-0.725756,-0.982117,-566.205994,-1672.445557,364.679321,0.052976,-1.409651,-0.79648,-581.896118,-1498.771118,163.272629,-0.174512,0.004984,-0.084786,-443.027435,-1616.313721,573.77948,-1.00198,0.572786,0.960655,-44.869671,-1722.286133,360.734009,0.316826,1.163378,0.656007,-21.191147,-1525.932129,189.935562,-0.298481,0.09615,0.080323,-157.448715,-1612.045044,583.419678,-0.192672,-0.055121,0.080124,-279.603149,-1585.088745,252.245758
6,0,-0.042339,0.004404,0.065677,-321.051178,-1611.21582,586.057251,-0.214304,-0.025756,-0.282879,-308.475861,-1755.83252,926.287354,-0.935491,-0.72418,-0.981519,-566.508362,-1672.432739,364.884644,0.056689,-1.406653,-0.795549,-581.878906,-1498.594116,163.693466,-0.172836,0.002562,-0.081228,-442.945648,-1616.213989,573.648315,-0.999876,0.573862,0.959734,-44.650311,-1722.543091,360.573792,0.319869,1.16958,0.654932,-21.454666,-1526.07605,189.868332,-0.296363,0.09594,0.079584,-157.37944,-1611.622192,583.104065,-0.193188,-0.053878,0.079957,-279.738281,-1585.388672,252.00415
7,0,-0.059362,0.004931,0.07406,-320.887787,-1611.269775,586.119324,-0.214835,-0.02391,-0.276192,-308.140198,-1755.29126,926.234741,-0.955857,-0.720187,-0.986581,-566.382141,-1672.650879,364.586578,0.058958,-1.403187,-0.794392,-581.878723,-1498.510254,164.053375,-0.179453,0.007144,-0.0823,-442.841675,-1616.009521,573.604126,-1.001411,0.573952,0.958311,-44.424168,-1722.855347,360.42041,0.31941,1.173277,0.654644,-21.568327,-1526.24939,189.904449,-0.29643,0.096047,0.081556,-157.223587,-1611.213257,582.868958,-0.193938,-0.053203,0.080815,-279.839294,-1585.736816,251.792465
8,0,-0.058215,0.005526,0.075129,-320.792755,-1611.012207,585.950928,-0.206647,-0.025807,-0.28328,-307.661926,-1754.50769,926.226562,-0.957195,-0.718248,-0.985483,-566.697571,-1672.640625,364.790192,0.055054,-1.409257,-0.79734,-581.935181,-1498.30835,164.45166,-0.173041,-0.003483,-0.091912,-442.867798,-1615.765869,573.498657,-1.002263,0.576274,0.957824,-44.170952,-1723.151123,360.349731,0.330347,1.160088,0.649182,-21.964298,-1526.292725,189.742722,-0.298068,0.097813,0.0838,-157.083298,-1610.827881,582.642761,-0.197775,-0.049807,0.083626,-279.913239,-1586.095459,251.613205
9,0,-0.068803,0.007141,0.077779,-320.668121,-1610.79895,585.958435,-0.216952,-0.027855,-0.285651,-306.98584,-1754.040405,926.060974,-0.959697,-0.716674,-0.986208,-567.001831,-1672.699341,365.006805,0.060627,-1.407763,-0.798021,-581.984192,-1498.03418,164.889984,-0.169977,-0.000307,-0.08655,-442.625824,-1615.635254,573.287842,-1.003303,0.577551,0.955173,-43.936848,-1723.405518,360.303406,0.323305,1.179898,0.653283,-21.844751,-1526.557251,189.983902,-0.298537,0.095651,0.084875,-156.967209,-1610.467529,582.401428,-0.200869,-0.050961,0.084485,-280.067291,-1586.379883,251.381729
