Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.22926830348827149,-0.07362774256817899,0.19477165651969033,-293.6063778422863,-1481.7561109594387,593.4547282966918,-0.310755257118084,-0.00513288698027897,0.11921052945494567,-283.4667424917053,-1639.5476444595204,932.7711129304897,-0.8917165580910115,-1.2337332232393463,-1.0108656137976864,-506.5658023916102,-1617.0869315383632,377.6288077769287,-0.7272516666747847,-1.163542176085218,-1.1170063961174268,-520.6648095812296,-1503.075258611713,127.42424630238426,0.10176352347738518,-0.13889656615273926,0.1306426538871462,-416.8378724954598,-1487.1510513607018,578.6102608408283,-1.1912984030374165,1.090603967329923,1.277366997475894,-13.500993948206986,-1632.3781214616415,355.11770291526915,-0.5801292666331803,1.1441576402874132,1.4365271882375876,-17.24924544507144,-1518.5003193058703,139.17832038542414,-0.048219399467083784,0.056047212393695534,0.15856202445224862,-130.34656514064437,-1467.2010367691803,603.2229838735333,-0.017467533901777924,-0.08783672332559661,-0.0729722877892678,-244.30756470779747,-1410.2985599584147,267.04567202757704
2,0,0.22891483972339294,-0.07383382205347476,0.195695662768281,-293.48194482375334,-1481.466820171863,593.4403208925651,-0.30870955825940766,-0.0050203152850853035,0.11892726092185213,-283.20185131877946,-1639.447298110367,932.7154672542354,-0.8918207101164027,-1.2339005265982588,-1.010120910976475,-506.43272006306836,-1616.8978931018978,377.68638527113245,-0.7270615933817556,-1.1634624217461909,-1.1166997555952487,-520.611420307311,-1502.9669984150662,127.45586246944083,0.10147242195287222,-0.139096126433942,0.1321446267649711,-416.73201264592643,-1486.9064666357715,578.5959213366496,-1.191426874514078,1.0912472351247362,1.2768872417315063,-13.400392357564629,-1632.1549005707245,355.13542854217627,-0.5812940778606663,1.1471331573040757,1.4362121707036712,-17.047833621434684,-1518.5191199121655,139.10870921212165,-0.045536888712295234,0.05375380212348179,0.1594967189538245,-130.24976926363718,-1466.890942262419,603.1737423310835,-0.019393936032524515,-0.09028549425130712,-0.06977093013368493,-244.23053895027746,-1410.15679741933,266.94206919642374
3,0,0.2286182142135982,-0.07405941688161007,0.19669931515539762,-293.35966451968665,-1481.1689002565379,593.4236176477407,-0.30664081259874354,-0.004904186567539719,0.11865472521902727,-282.93603679913895,-1639.3459040837354,932.6575599657507,-0.891929798264577,-1.2340635735125263,-1.0093634159594485,-506.29962982018384,-1616.7072804605896,377.7447702175629,-0.7269302513893341,-1.1633646056636797,-1.11639117242656,-520.559448176066,-1502.8586281744126,127.48817073164712,0.10117215710312724,-0.13930047538280246,0.13368604297915287,-416.6280673249573,-1486.659932235566,578.5797508007441,-1.1915684113736742,1.0919090167338006,1.2764000285558568,-13.297507626088764,-1631.9282018100141,355.1559003320429,-0.5824405860276006,1.1500790991508092,1.4358660409430486,-16.844394925416598,-1518.5390041919793,139.03825521115752,-0.04289047182557444,0.051488495488246376,0.1604498016187701,-130.15542097042177,-1466.5694433795165,603.1250341244593,-0.021302607058879795,-0.09269670059744953,-0.06660094411250121,-244.15603964458387,-1410.0127889628843,266.8372696727387
4,0,0.22835004848458224,-0.07430822945142694,0.19779919475540542,-293.2382600241933,-1480.8594240209213,593.4040383649227,-0.3045433785126482,-0.004783960450470053,0.118401847649648,-282.66691932187143,-1639.2425303378138,932.5955475921808,-0.8920449263389526,-1.2342226646803423,-1.0085888201531052,-506.1649324840457,-1616.5131395202102,377.8043909658089,-0.7268569625261201,-1.1632623177580084,-1.1160633407270633,-520.5085558192659,-1502.7501873060053,127.52072534259133,0.1008547767748987,-0.1395058003353705,0.13526835529011882,-416.5252406103431,-1486.4086237070912,578.5612611353336,-1.191726084693905,1.0925932417919442,1.2759064887227998,-13.190606208476138,-1631.6945239656045,355.17887852190154,-0.5835494805395692,1.1529516855685102,1.4354737124150596,-16.638499742604104,-1518.5575753848266,138.96547596572321,-0.04030922608117214,0.04927012150413841,0.16142395806943752,-130.0625797506491,-1466.2307007911897,603.0762925357184,-0.023176657240604286,-0.09503555406006554,-0.06350009219914637,-244.08407730815972,-1409.8633968913527,266.7309937489736
5,0,0.22807879041439505,-0.07458291310616111,0.1990089830630663,-293.1162697966207,-1480.535185642164,593.3810209986561,-0.30240998624372023,-0.004659399505403893,0.11817712508377924,-282.3917564766155,-1639.1360899978217,932.5274925859924,-0.8921669519469011,-1.2343784536867113,-1.0077927678079572,-506.02681728467616,-1616.3133003164269,377.86571698830556,-0.7268380356899835,-1.1631715713063076,-1.1156968360345039,-520.4582626176654,-1502.6417136431164,127.5530403898054,0.10051196500174273,-0.1397080711982307,0.13689277925342594,-416.422512944337,-1486.1494696402747,578.539968954032,-1.1919026823931607,1.093303771434206,1.2754079302369938,-13.077777456784188,-1631.4500918977706,355.20397468074896,-0.5846028073134122,1.155711485633978,1.4350219848148456,-16.429538394210866,-1518.5720934678432,138.88884049408927,-0.03782707741719092,0.0471186396116012,0.1624193608623558,-129.97012574470733,-1465.8686596621492,603.0268583037493,-0.025000673237136214,-0.09726932870577008,-0.06050342682787564,-244.014489715491,-1409.7052802436024,266.62286295500485
6,0,0.22777042196731426,-0.07488483597406308,0.20033857807952343,-292.9920722585316,-1480.1927889663352,593.3540418732096,-0.30023197337556984,-0.004530630554681885,0.11798836119192116,-282.1075009591449,-1639.0253623057818,932.4514157077706,-0.8922964702321751,-1.2345319425854782,-1.0069710771892264,-505.88330272157805,-1616.1054293809434,377.9292466651564,-0.7268665621984446,-1.1631105977234817,-1.1152705123373658,-520.4079415664366,-1502.5332462841786,127.58459803268411,0.1001352721525081,-0.1399031094891253,0.1385599923656805,-416.31864584043075,-1485.87922951312,578.5154151147144,-1.1921005529215767,1.0940442122707672,1.2749058979201098,-12.956979314545471,-1631.1909594703914,355.2306400690714,-0.5855845555722246,1.1583248875002266,1.4345002540704048,-16.216736723117393,-1518.579502283422,138.80682034754264,-0.035482708930794915,0.04505506139696828,0.16343318226807696,-129.87677236874293,-1465.4772422889969,602.9759941350524,-0.026761131385404487,-0.09936830341814724,-0.05764228486157189,-243.94692544435318,-1409.5349827553712,266.5124108231361
7,0,0.2273891942593531,-0.0752138827235061,0.20179332665090827,-292.86390880560293,-1479.8287403587062,593.3226361738401,-0.297999575084528,-0.0043981839551461635,0.11784244425309946,-281.81086248307963,-1638.9090172161546,932.3653490525137,-0.8924338266740077,-1.2346844660102765,-1.0061199510250518,-505.7322800960874,-1615.8870828115084,377.99549538211863,-0.7269323073188649,-1.1630995563737507,-1.1147619680682794,-520.3568182421171,-1502.4248243122847,127.61485842210095,0.09971634618475124,-0.14008665442288062,0.14026983279758948,-416.21218819996255,-1485.5945689805972,578.4871850954119,-1.192321458482341,1.094817737229651,1.2744022239798758,-12.826088260983093,-1630.9131148506585,355.258157869439,-0.5864811273684314,1.1607652150442966,1.433901079756596,-15.999178694177749,-1518.5764652182627,138.71793707240653,-0.0333189695359061,0.043101251574264865,0.1644593028837102,-129.78107567255245,-1465.0505393667856,602.922898760899,-0.028446723764800782,-0.10130655137416592,-0.05494348710826277,-243.88083024896116,-1409.349018743339,266.39909841630845
8,0,0.22689837242273492,-0.07556830574882752,0.20337341188110142,-292.72990410109367,-1479.4395422376845,593.2864179669267,-0.29570226060338484,-0.004263007016832993,0.11774517923792877,-281.4983713459272,-1638.7856428574928,932.2673878652286,-0.8925791621940082,-1.234837662889947,-1.0052361656164268,-505.5715583133599,-1615.6557577964572,378.0649846095953,-0.7270217158289497,-1.163160158664349,-1.1141480739541336,-520.3039720279245,-1502.3164805658714,127.64327138888623,0.09924715592727484,-0.14025442446025393,0.14202101281528112,-416.101483892978,-1485.2921291205885,578.454929582049,-1.1925664429137905,1.0956269214668986,1.2738990652311772,-12.682951910985224,-1630.6125844230853,355.28564007869414,-0.5872816707865819,1.163013441155907,1.4332205800538207,-15.775835188996512,-1518.5594091177086,138.6208041344249,-0.03138180086227176,0.041279599592234845,0.16548823492753673,-129.68143975986646,-1464.5829928107112,602.866720354022,-0.030048586255863905,-0.10306254893173515,-0.05242877340389608,-243.81543663087314,-1409.1439537116198,266.2823341238109
9,0,0.22626097785150617,-0.07594463656982928,0.20507343098314149,-292.5880827685055,-1479.0217834255716,593.2450988977868,-0.2933291036371898,-0.004126449350922276,0.11770118202489399,-281.1664414013299,-1638.6537749068843,932.1557393906775,-0.892732492616553,-1.2349934350809473,-1.0043172288283801,-505.39890867970246,-1615.4089404919798,378.13823264816574,-0.7271180486317068,-1.163315207815115,-1.1134055547445438,-520.2483397676044,-1502.208229744769,127.66928999813183,0.09872019771747416,-0.14040217382900563,0.14381086245555497,-415.98468037248983,-1484.9685865465563,578.418384598744,-1.192835718665755,1.0964736021188792,1.273398923409118,-12.525442565373968,-1630.285531786946,355.3120297841139,-0.5879782687588764,1.1650584810921827,1.4324586360477773,-15.54559767825358,-1518.524575838876,138.51416192473073,-0.029718744643338464,0.039612565430153436,0.1665072642462259,-129.57611816911523,-1464.0695636834328,602.8065694652486,-0.03156042513294862,-0.10461958956828656,-0.050114485978963674,-243.74975684128142,-1408.9164771086962,266.161496843598
10,0,0.22544052077091767,-0.07633766656652309,0.20688219394636786,-292.4363819137841,-1478.5722226068185,593.1985046427839,-0.2908691707310748,-0.003990219697552406,0.11771383923512092,-280.8114303825738,-1638.5119267699945,932.0287671672555,-0.8928938232058085,-1.2351538925472954,-1.0033614987027741,-505.21210860302307,-1615.1441483964054,378.21574769504343,-0.7272016643023389,-1.1635880581325708,-1.1125116155793549,-520.1887220196834,-1502.1000503214495,127.69238605107118,0.09812867755552154,-0.14052574464028028,0.14563511867405435,-415.8597382286472,-1484.6207018946432,578.377390475673,-1.1931285769069264,1.0973587709381698,1.272904646025355,-12.351509950011682,-1629.9283486813251,355.33610943224267,-0.5885659852367491,1.166897080435954,1.431618898985378,-15.307315042440568,-1518.4680805573162,138.39690504042628,-0.028377116575800297,0.03812211572413269,0.1675008034314826,-129.46321164438424,-1463.5058795106822,602.7415318142502,-0.0329785450375307,-0.10596599977025524,-0.048011497929210264,-243.68257948639166,-1408.663465359733,266.03596136349734
11,0,0.2244017215818445,-0.07674050363022825,0.20878276636371174,-292.27265927623586,-1478.087861515419,593.1465881688758,-0.28831190901434456,-0.003856315545059478,0.11778533304817208,-280.4296958281494,-1638.3586193590677,931.885029398199,-0.8930632975251676,-1.235321284996851,-1.0023682565514023,-505.0089833362497,-1614.858965726351,378.2980237845754,-0.7272504539367424,-1.1640020003291642,-1.1114446021078208,-520.1237920796333,-1501.9918600112005,127.71206757373771,0.09746666202207387,-0.14062111597582883,0.1474877731898533,-415.7244417434473,-1484.2453550010882,578.3319089175487,-1.1934433244929439,1.0982825083569348,1.2724194064132497,-12.159231389845788,-1629.5377352065138,355.35651553752376,-0.5890427786536766,1.1685333383157992,1.430708605616404,-15.059831509952323,-1518.3859756620586,138.26810165017667,-0.027401944654554835,0.036829078734528904,0.16845093771965944,-129.34066321669837,-1462.888356090245,602.6706813007498,-0.03430178602162136,-0.10709516260787097,-0.046125370359637416,-243.61246992998946,-1408.382033999445,265.90512456191675
12,0,0.22311122502614095,-0.07714470793461302,0.21075277016757193,-292.0946972322798,-1477.566004986629,593.0894388917934,-0.2856475140614217,-0.003726928594219376,0.11791672683877577,-280.0176452912006,-1638.1924092321,931.723310309122,-0.893241378206464,-1.2354979201075378,-1.0013377310021934,-504.7874451796733,-1614.551070784885,378.38553998309624,-0.7272404304676561,-1.164579582379238,-1.1101846816663323,-520.0521079388744,-1501.8834849308403,127.727898266416,0.09672919258548361,-0.14068445156317586,0.1493609887329334,-415.5764106781574,-1483.8395660697565,578.2820374179328,-1.1937772511264029,1.0992439659919224,1.2719466628790561,-11.94685774362079,-1629.1107673786025,355.37176007203374,-0.5894092989304993,1.1699779260380239,1.4297382175609001,-14.802023525964096,-1518.2743188229886,138.12700538574526,-0.02683377717956457,0.035752457675903376,0.16933813453966937,-129.2062519739311,-1462.2142898535496,602.5930935367002,-0.03553138055603408,-0.10800536140951746,-0.044456711333736944,-243.53777478207363,-1408.0695783946437,265.7684309894668
