Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.043085,-0.005559,-0.480143,-348.376160,-1459.074707,585.766235,-0.155922,-0.019341,-0.177535,-397.537933,-1595.323853,923.198853,-0.929835,-0.550558,-1.731143,-508.101166,-1394.033447,382.671478,1.020473,1.245872,3.631846,-384.782043,-1274.130371,212.806381,-0.109467,-0.073082,-0.545188,-461.638092,-1405.274902,564.593201,-0.873778,1.082382,0.246576,-130.105576,-1713.214966,421.781555,2.546078,2.122710,0.255520,-92.367126,-1587.446045,205.504486,0.077282,0.024502,-0.461921,-203.507095,-1534.426758,586.215088,-0.054747,0.026157,-0.409806,-303.288910,-1406.166870,259.262238
2,0,0.041886,-0.004646,-0.479619,-348.198944,-1458.477295,585.695496,-0.160086,-0.022587,-0.181381,-396.829132,-1594.357300,923.024231,-0.929765,-0.551204,-1.730038,-508.028076,-1393.815186,382.635712,1.033654,1.252311,3.622517,-384.682617,-1273.713867,212.825333,-0.109615,-0.071820,-0.543850,-461.540161,-1404.888550,564.525085,-0.890552,1.102944,0.270379,-129.880524,-1712.810669,422.362335,2.543884,2.125046,0.246388,-92.024635,-1586.985596,205.704453,0.044469,0.017037,-0.445533,-203.064758,-1533.968994,586.228821,-0.058037,0.026848,-0.405055,-303.342621,-1405.887329,259.104095
3,0,0.037690,-0.003203,-0.479638,-348.066467,-1457.940552,585.641479,-0.160406,-0.027800,-0.181172,-396.232117,-1593.603882,922.898193,-0.929718,-0.553507,-1.728933,-507.945374,-1393.582153,382.612915,1.035831,1.254879,3.620436,-384.651093,-1273.416870,212.816467,-0.116372,-0.063629,-0.545222,-461.567810,-1404.399536,564.606079,-0.890224,1.100122,0.271367,-129.400223,-1712.126221,422.489349,2.577793,2.101984,0.266193,-92.489006,-1586.393677,205.286530,0.043810,0.017412,-0.444599,-202.811646,-1533.170166,586.159546,-0.061300,0.027593,-0.402013,-303.352264,-1405.571045,258.964050
4,0,0.038848,-0.004482,-0.477201,-347.889252,-1457.359985,585.514587,-0.160616,-0.028328,-0.178265,-395.756012,-1592.894409,922.917419,-0.929939,-0.554772,-1.727036,-507.901062,-1393.313110,382.539856,1.018345,1.251439,3.633775,-384.705627,-1273.290649,212.810257,-0.117626,-0.063538,-0.542719,-461.447845,-1403.979126,564.504578,-0.895029,1.101042,0.273287,-128.962082,-1711.529541,422.632721,2.547594,2.124826,0.256012,-91.509682,-1585.916382,205.624924,0.074126,0.024509,-0.457885,-202.709244,-1532.117676,586.026123,-0.064798,0.026830,-0.397692,-303.377655,-1405.239746,258.811249
5,0,0.038879,-0.004010,-0.474944,-347.698120,-1456.748047,585.418701,-0.162050,-0.027832,-0.176962,-395.224243,-1592.149658,922.936462,-0.928823,-0.554585,-1.725152,-507.831512,-1393.016602,382.465729,1.031394,1.258755,3.623252,-384.612427,-1272.859375,212.798569,-0.115560,-0.072088,-0.540969,-461.228638,-1403.527100,564.256531,-0.897748,1.100474,0.271412,-128.514771,-1710.884888,422.755371,2.544090,2.125823,0.253325,-91.205833,-1585.438843,205.741180,0.042966,0.016175,-0.443521,-202.284729,-1531.645874,586.015869,-0.063688,0.033285,-0.400780,-303.228485,-1404.952026,258.663727
6,0,0.034640,-0.000983,-0.475885,-347.517456,-1456.123657,585.424500,-0.158264,-0.028227,-0.183037,-394.496979,-1591.453369,923.064392,-0.928696,-0.555573,-1.723755,-507.751770,-1392.704712,382.442627,1.033811,1.262339,3.621199,-384.549042,-1272.527710,212.841919,-0.116312,-0.070211,-0.540731,-461.071350,-1403.048706,564.178528,-0.896435,1.100514,0.270558,-128.056396,-1710.208618,422.883636,2.542513,2.127435,0.251736,-90.903610,-1584.927124,205.831711,0.036850,0.014332,-0.442605,-202.026810,-1530.815186,585.896362,-0.065269,0.033460,-0.397715,-303.123596,-1404.585815,258.583679
7,0,0.037432,-0.003249,-0.472790,-347.246002,-1455.528442,585.333313,-0.160033,-0.029418,-0.176581,-394.169159,-1590.736816,923.159668,-0.928351,-0.555663,-1.723360,-507.672119,-1392.380981,382.397705,1.017885,1.257114,3.632478,-384.541473,-1272.332031,212.863724,-0.123559,-0.062444,-0.541386,-461.023499,-1402.481567,564.265991,-0.898465,1.099615,0.271441,-127.630722,-1709.578735,423.049683,-0.339677,0.513482,1.139610,-85.939507,-1585.787598,206.667877,0.062506,0.026452,-0.456087,-201.837631,-1529.798706,585.975586,-0.070256,0.027382,-0.391199,-303.059692,-1404.142212,258.544006
8,0,0.036614,-0.003319,-0.473135,-347.028656,-1454.893799,585.291016,-0.163684,-0.026863,-0.172355,-393.677948,-1589.968018,923.169556,-0.928551,-0.556481,-1.722370,-507.588196,-1392.018066,382.350281,1.028442,1.260082,3.623065,-384.389893,-1271.878906,212.875595,-0.125357,-0.062368,-0.539013,-460.837952,-1401.963989,564.180725,-0.892907,1.102396,0.270957,-127.209175,-1708.804077,423.187683,-0.324814,0.519631,1.128995,-86.209312,-1585.299438,206.465179,0.036307,0.017378,-0.439507,-201.381668,-1529.357666,585.999146,-0.073734,0.026954,-0.388129,-302.871613,-1403.760742,258.462891
9,0,0.032758,-0.003631,-0.472456,-346.754639,-1454.237549,585.264709,-0.162402,-0.027665,-0.171998,-393.193604,-1589.269531,923.258728,-0.928702,-0.557835,-1.720885,-507.506073,-1391.657959,382.277496,1.025805,1.259998,3.624764,-384.321014,-1271.551392,212.835663,-0.119908,-0.071691,-0.537415,-460.525848,-1401.500488,563.924133,-0.885904,1.085203,0.250410,-126.453789,-1707.973877,422.945068,-0.341365,0.513223,1.137424,-85.409592,-1584.736938,206.831604,0.040286,0.017097,-0.438751,-201.043427,-1528.605835,585.937805,-0.075689,0.025149,-0.386957,-302.669067,-1403.339478,258.350983
