Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.003354,0.015828,-0.254884,-279.360596,-1490.394653,588.188782,-0.244496,-0.017726,-0.077389,-288.986938,-1621.379395,932.079895,-0.824299,-0.648118,-1.202823,-496.900543,-1474.918335,387.196747,-0.233051,-0.603188,-1.890376,-417.954010,-1308.709351,264.273590,-0.050582,-0.000315,-0.387338,-402.457367,-1458.549072,573.183228,-0.901603,1.173623,0.386268,-33.847736,-1711.974854,405.677551,2.568914,2.368265,0.346275,-52.174652,-1546.697754,235.876526,0.076432,0.060502,-0.224235,-121.442360,-1531.497681,584.207458,-0.023506,0.041119,-0.235959,-249.240601,-1418.020752,263.052063
2,0,0.000885,0.018476,-0.258003,-278.559540,-1490.490967,588.234863,-0.244237,-0.017941,-0.074314,-287.535706,-1621.683472,931.981018,-0.825416,-0.646609,-1.202234,-496.179443,-1474.756836,387.488953,-0.206084,-0.588749,-1.875271,-417.239441,-1309.326538,264.125610,-0.051338,0.002377,-0.388642,-401.550049,-1458.457397,573.353149,-0.906412,1.181751,0.389545,-33.584351,-1712.814209,405.537872,2.565411,2.358421,0.398686,-51.732162,-1547.201782,235.908661,0.102573,0.045831,-0.208091,-120.759781,-1532.197876,583.620972,-0.021159,0.042882,-0.238018,-248.894730,-1418.325195,262.947174
3,0,0.027876,0.028938,-0.269488,-277.758026,-1490.714355,587.695862,-0.237170,-0.023690,-0.076017,-285.728210,-1621.789551,931.923340,-0.826318,-0.645091,-1.201973,-495.464081,-1474.693359,387.776062,-0.168599,-0.587217,-1.856071,-417.097839,-1310.063721,263.647247,-0.060452,0.009778,-0.398164,-400.744446,-1458.267090,573.667480,-0.905708,1.180352,0.389584,-33.189541,-1713.583740,405.231964,2.567323,2.358048,0.403133,-51.505886,-1547.800415,235.965805,0.102940,0.047947,-0.210077,-119.946762,-1532.596924,583.278381,-0.023650,0.045887,-0.239749,-248.636963,-1418.606201,262.881775
4,0,-0.000275,0.022167,-0.261611,-276.746948,-1490.756104,588.203857,-0.241746,-0.018172,-0.065444,-284.371796,-1622.208618,931.902344,-0.826604,-0.643904,-1.202407,-494.817963,-1474.726562,388.076904,-0.178817,-0.596870,-1.853843,-416.688538,-1309.988403,263.672821,-0.061156,0.011366,-0.400791,-399.833893,-1458.250732,573.847290,-0.901823,1.185365,0.387018,-32.771862,-1714.186157,404.874023,-0.170394,0.430543,1.286714,-46.473442,-1549.470703,236.288742,0.085323,0.064158,-0.229209,-119.018402,-1532.799927,583.053040,-0.023915,0.048323,-0.242008,-248.468002,-1418.991455,262.772308
5,0,0.002595,0.025280,-0.261851,-275.811768,-1490.919189,588.129089,-0.232256,-0.020225,-0.072498,-282.186462,-1622.236450,931.791138,-0.828622,-0.643423,-1.201092,-494.204987,-1474.872437,388.383270,-0.175980,-0.594399,-1.852014,-416.356293,-1310.257812,263.557617,-0.062470,0.011852,-0.400605,-398.861603,-1458.252563,574.048828,-0.901963,1.182987,0.381879,-32.208996,-1714.979858,404.626923,-0.167631,0.429996,1.286818,-46.281025,-1550.091431,236.238724,0.096456,0.051807,-0.212201,-118.261436,-1533.272217,582.576172,-0.025037,0.050912,-0.240621,-248.371292,-1419.341309,262.649231
6,0,0.026285,0.033938,-0.270804,-275.049011,-1491.173706,587.616516,-0.232455,-0.020536,-0.067217,-280.345215,-1622.394653,931.714478,-0.830894,-0.642613,-1.199975,-493.542358,-1475.105347,388.725311,-0.179386,-0.597341,-1.850020,-416.044434,-1310.513672,263.472839,-0.063472,0.016985,-0.401312,-397.943634,-1458.365234,574.239685,-0.899364,1.188555,0.381823,-31.702898,-1715.666504,404.346008,-0.167376,0.430433,1.286984,-46.049404,-1550.739868,236.263489,0.103582,0.057366,-0.218331,-117.468369,-1533.605835,582.071960,-0.026626,0.053545,-0.240463,-248.378464,-1419.724609,262.512115
7,0,-0.001023,0.029589,-0.262086,-273.966522,-1491.200928,588.101562,-0.225642,-0.017226,-0.053493,-278.439178,-1622.598145,931.753906,-0.832394,-0.642036,-1.198253,-492.895721,-1475.373047,389.038544,-0.236362,-0.600137,-1.880519,-415.628937,-1309.882690,263.967560,-0.056877,0.008506,-0.391026,-396.999817,-1458.552734,574.260681,-0.901827,1.190063,0.379793,-31.107553,-1716.375610,404.015717,-0.170885,0.432482,1.287396,-45.769630,-1551.420166,236.354599,-0.006896,0.073972,-0.229463,-116.413498,-1534.134399,582.095886,-0.029833,0.057295,-0.239387,-248.483719,-1420.181274,262.302643
8,0,0.025346,0.040538,-0.271298,-273.242218,-1491.446899,587.485107,-0.223590,-0.017149,-0.047815,-276.342346,-1622.640381,931.628723,-0.834365,-0.640764,-1.197749,-492.295013,-1475.756348,389.388062,-0.186386,-0.602148,-1.847900,-415.581177,-1311.331299,263.268860,-0.060322,0.009887,-0.393198,-396.098053,-1458.668335,574.489502,-0.890516,1.181445,0.368504,-30.396227,-1716.854248,403.476105,-0.170385,0.432315,1.287395,-45.555168,-1552.080811,236.279724,0.056769,0.066583,-0.218190,-115.690567,-1533.943115,581.381042,-0.031650,0.061236,-0.237509,-248.702881,-1420.617065,262.162689
9,0,0.026108,0.043169,-0.269748,-272.345947,-1491.628296,587.354553,-0.222997,-0.016567,-0.041465,-274.139648,-1622.689575,931.478760,-0.836936,-0.641873,-1.195716,-491.669861,-1476.204956,389.818115,-0.173404,-0.606130,-1.851069,-415.579895,-1311.920532,262.737518,-0.063594,0.013326,-0.391594,-395.295807,-1458.830811,574.668213,-0.903583,1.196586,0.375430,-29.787230,-1717.701782,403.395142,-0.167896,0.434886,1.288217,-45.400913,-1552.726807,236.121353,0.102488,0.067864,-0.217804,-114.912865,-1534.025513,580.548157,-0.063764,0.042620,-0.173544,-249.300156,-1422.752441,261.345795
10,0,-0.005413,0.037038,-0.260557,-271.362885,-1491.548584,587.854980,-0.222464,-0.017493,-0.034216,-271.828003,-1622.691650,931.336182,-0.838751,-0.641029,-1.193904,-491.093994,-1476.741699,390.230927,-0.179282,-0.580487,-1.847349,-415.441315,-1312.848633,262.846069,-0.066042,0.015095,-0.390272,-394.562805,-1459.074219,574.876526,-0.906695,1.204771,0.382030,-29.199049,-1718.415649,403.187836,-0.167817,0.438893,1.290343,-45.245285,-1553.396729,235.966110,0.089446,0.067130,-0.211611,-113.951958,-1533.988159,580.067078,-0.064487,0.045767,-0.171616,-249.783356,-1423.345459,261.031067
11,0,0.023103,0.050062,-0.271565,-270.801575,-1491.739380,587.132751,-0.223685,-0.019090,-0.023356,-269.452606,-1622.589722,931.149658,-0.838464,-0.638346,-1.191940,-490.533112,-1477.336792,390.684052,-0.226270,-0.601076,-1.871510,-415.589508,-1312.458130,263.104919,-0.082234,0.013084,-0.386594,-393.785736,-1459.548950,574.983337,-0.909995,1.206406,0.381229,-28.484842,-1718.919556,402.746948,-0.153582,0.454471,1.283467,-45.752190,-1554.158569,235.504776,0.088621,0.068828,-0.211094,-113.131233,-1533.891968,579.399719,-0.066229,0.054115,-0.167276,-250.434250,-1423.878906,260.659302
12,0,0.021449,0.054905,-0.268358,-269.931061,-1491.842651,586.991394,-0.223270,-0.017440,-0.014679,-266.851685,-1622.474854,930.950378,-0.842716,-0.637577,-1.190579,-490.059448,-1478.075684,391.217743,-0.196647,-0.598541,-1.841057,-415.507080,-1314.026245,262.823120,-0.074264,0.021490,-0.385475,-393.137268,-1459.772583,575.313782,-0.904197,1.198925,0.373617,-27.739161,-1719.195801,402.065918,-0.165431,0.440353,1.289205,-45.144207,-1554.735840,235.502472,0.090823,0.074344,-0.216665,-112.455826,-1533.759888,578.438293,-0.067745,0.051407,-0.166614,-251.260284,-1424.386597,260.358704
13,0,0.020461,0.057756,-0.266147,-269.191315,-1491.884033,586.818726,-0.216712,-0.013627,-0.012527,-263.843597,-1622.398438,930.805786,-0.844668,-0.636041,-1.186954,-489.582611,-1478.780396,391.812347,-0.192844,-0.581808,-1.841074,-415.609009,-1315.136597,262.714691,-0.074186,0.029126,-0.391263,-392.499084,-1460.243774,575.465210,-0.909746,1.201825,0.369753,-27.031027,-1719.609009,401.510010,-0.165194,0.439127,1.288385,-45.133091,-1555.342041,235.238663,0.092222,0.083509,-0.213577,-111.577942,-1533.452881,577.834717,-0.069873,0.054307,-0.164785,-252.216187,-1425.086304,259.945862
14,0,0.019722,0.060606,-0.263341,-268.488983,-1491.864014,586.618591,-0.217688,-0.014362,0.001002,-261.076935,-1622.158325,930.527405,-0.848387,-0.634568,-1.186249,-489.147339,-1479.617798,392.476990,-0.213595,-0.586899,-1.836614,-415.596344,-1315.715210,263.034668,-0.079190,0.031759,-0.388303,-391.941406,-1460.726440,575.719116,-0.910021,1.210053,0.372709,-26.279613,-1720.009521,401.144989,-0.164526,0.441527,1.291276,-45.073502,-1555.869873,234.907089,0.090348,0.085505,-0.210861,-110.794930,-1532.973022,576.995544,-0.071485,0.058393,-0.162507,-253.343491,-1425.782104,259.537903
15,0,0.019025,0.065766,-0.261526,-267.807220,-1491.821411,586.403259,-0.219223,-0.011707,0.006381,-258.005066,-1621.843018,930.186707,-0.851341,-0.634513,-1.182676,-488.735931,-1480.420044,393.264801,-0.201211,-0.582071,-1.835858,-416.030731,-1316.867920,262.845245,-0.084990,0.031756,-0.377656,-391.440186,-1461.195435,576.020508,-0.914123,1.207966,0.371193,-25.477617,-1720.341919,400.510162,-0.165400,0.444115,1.294220,-45.046295,-1556.426758,234.595413,0.077734,0.089355,-0.200465,-109.860291,-1532.436646,576.177185,-0.075033,0.062086,-0.159873,-254.631546,-1426.402588,259.143219
16,0,0.017743,0.071451,-0.255538,-267.132721,-1491.867310,586.159119,-0.217449,-0.010657,0.013717,-254.580078,-1621.640747,929.787476,-0.852733,-0.630448,-1.180811,-488.382599,-1481.274414,394.029724,-0.259733,-0.601641,-1.869467,-416.352753,-1316.606689,263.353455,-0.075994,0.023059,-0.348478,-390.914032,-1462.103760,576.085510,-0.919318,1.218755,0.374528,-24.738289,-1720.593994,399.987579,-0.148865,0.462693,1.290905,-45.704254,-1557.036255,233.909790,0.074188,0.093653,-0.197012,-109.139191,-1531.887939,575.224548,-0.077752,0.068213,-0.158244,-256.091095,-1427.117310,258.724030
17,0,0.015692,0.075046,-0.250799,-266.577942,-1491.822510,585.909424,-0.217928,-0.008597,0.024948,-251.341492,-1621.237061,929.413330,-0.835851,-0.599777,-1.187585,-488.495239,-1482.439453,394.117310,-0.213554,-0.590822,-1.830768,-416.758301,-1318.802246,263.190704,-0.086196,0.025758,-0.335818,-390.576660,-1462.760376,576.384583,-0.928042,1.227740,0.381504,-24.023172,-1720.935791,399.422974,-0.168546,0.444683,1.295357,-45.248371,-1557.485718,233.980957,0.078472,0.102691,-0.200989,-108.563110,-1531.261108,574.011902,-0.078213,0.069841,-0.152388,-257.798309,-1427.966553,258.194305
18,0,0.015089,0.080643,-0.247509,-266.108673,-1491.722168,585.622009,-0.219013,-0.004054,0.035897,-247.933655,-1620.741943,928.966797,-0.838058,-0.597036,-1.184576,-488.305481,-1483.373779,395.098389,-0.267007,-0.586272,-1.850916,-417.116516,-1319.028198,264.078705,-0.097630,0.049423,-0.370052,-390.326080,-1463.313232,576.805786,-0.940534,1.228325,0.380825,-23.275021,-1721.075562,398.599884,-0.145179,0.466002,1.295005,-45.919827,-1557.890869,232.956482,0.073881,0.111000,-0.198258,-107.973930,-1530.548096,572.895752,-0.081709,0.076324,-0.149366,-259.601501,-1428.784668,257.722839
19,0,0.015219,0.088499,-0.244115,-265.662506,-1491.651001,585.300415,-0.218826,0.000147,0.044546,-244.362503,-1620.253906,928.501953,-0.842409,-0.591137,-1.184314,-488.230804,-1484.474487,396.066559,-0.274771,-0.589948,-1.850554,-417.732941,-1320.027832,264.360016,-0.102637,0.052741,-0.366983,-390.152557,-1464.050537,577.116333,-0.939203,1.237082,0.381597,-22.442017,-1721.169678,397.946014,-0.143005,0.469104,1.296839,-46.082481,-1558.255127,232.421906,0.069124,0.115269,-0.193053,-107.388474,-1529.662476,571.671204,-0.081927,0.080026,-0.143010,-261.654785,-1429.729736,257.137787
