Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.049475,-0.079619,-0.189698,-285.531891,-1493.927124,538.273560,-0.167208,-0.056118,0.231175,-301.658173,-1676.843140,913.234558,-0.924351,-0.997754,-1.221351,-546.789185,-1546.870728,363.473358,0.358195,-1.591069,-1.158333,-483.171021,-1368.731445,195.449814,-0.155088,-0.159535,0.094265,-411.138458,-1479.348145,516.788635,-1.048685,1.088600,0.859862,-38.383686,-1759.979736,408.111084,0.329416,0.894485,1.339484,36.673191,-1583.975098,234.047546,0.052989,0.002557,-0.021258,-135.240723,-1535.662109,546.952087,-0.036748,-0.015864,-0.518861,-228.965591,-1445.782959,210.255417
2,0,0.052157,-0.078970,-0.187812,-285.292938,-1493.515137,538.112488,-0.167700,-0.057659,0.229666,-301.119995,-1676.323120,913.186035,-0.929792,-1.005892,-1.221025,-546.621948,-1546.621216,363.428894,0.357287,-1.593088,-1.158907,-483.260406,-1368.638672,195.310547,-0.151885,-0.160360,0.096314,-410.910645,-1479.075439,516.717896,-1.047736,1.088041,0.866390,-37.731983,-1758.962402,407.952209,0.339756,0.866653,1.333447,36.497379,-1582.394897,233.728470,0.050940,-0.005372,-0.014155,-135.104858,-1534.850464,547.038330,-0.037246,-0.017241,-0.516919,-228.911560,-1445.388794,210.127350
3,0,0.053668,-0.078387,-0.187714,-285.046844,-1492.969971,538.013855,-0.168884,-0.059185,0.229527,-300.580475,-1675.736572,913.087402,-0.947674,-1.009825,-1.225703,-546.111023,-1546.614746,363.266663,0.357311,-1.594420,-1.158723,-483.315887,-1368.579956,195.136353,-0.153263,-0.159688,0.097663,-410.694031,-1478.765747,516.679138,-1.054431,1.086251,0.862978,-36.796593,-1758.127075,407.842072,0.340686,0.852442,1.329775,36.357533,-1580.794067,233.486130,0.029508,-0.009125,-0.005670,-134.361160,-1534.393433,546.904297,-0.038915,-0.017919,-0.513521,-228.836487,-1444.984375,209.988449
4,0,0.052999,-0.078334,-0.188489,-284.842987,-1492.414185,537.931213,-0.166814,-0.057946,0.232755,-300.070801,-1675.158325,913.061218,-0.959196,-1.016113,-1.228302,-545.747986,-1546.534790,363.215790,0.362353,-1.587393,-1.154228,-483.289154,-1368.612427,194.885147,-0.151971,-0.158366,0.097356,-410.436615,-1478.402344,516.646118,-1.053855,1.083400,0.860808,-35.998333,-1756.971436,407.557648,0.321008,0.845693,1.334124,36.948429,-1579.432007,233.552170,0.046229,-0.005826,-0.012792,-134.534210,-1533.404663,546.849060,-0.040945,-0.017420,-0.513561,-228.679993,-1444.559814,209.889740
5,0,0.058134,-0.065084,-0.191184,-284.717896,-1491.713013,538.222107,-0.168222,-0.060345,0.231238,-299.445770,-1674.484619,912.935608,-0.971580,-1.019427,-1.232252,-545.283508,-1546.487671,363.126648,0.364353,-1.584103,-1.136667,-483.375763,-1369.238892,194.329376,-0.150349,-0.157431,0.096550,-410.159271,-1477.968750,516.628174,-1.034238,1.090148,0.899438,-35.439537,-1755.657104,407.542511,0.318152,0.843327,1.338438,37.228497,-1577.855347,233.497742,0.056458,-0.005018,-0.007291,-134.138855,-1532.611450,546.698181,-0.040066,-0.017662,-0.512404,-228.540482,-1444.212402,209.779037
6,0,0.059045,-0.064828,-0.188713,-284.363495,-1491.215698,538.131958,-0.168407,-0.059960,0.233354,-298.823792,-1673.879517,912.845337,-0.981383,-1.024654,-1.235283,-544.931335,-1546.392456,363.106415,0.358580,-1.587770,-1.131101,-483.430573,-1369.109375,194.200760,-0.149761,-0.156377,0.095942,-409.887482,-1477.511230,516.610657,-1.052238,1.079778,0.872962,-34.350868,-1754.572876,407.153442,0.314450,0.839416,1.341017,37.557640,-1576.240845,233.485916,0.076105,-0.001841,-0.008609,-134.125015,-1531.506104,546.473755,-0.041272,-0.016736,-0.511051,-228.374725,-1443.776489,209.670303
7,0,0.047045,-0.078299,-0.183112,-283.838593,-1490.891357,537.733582,-0.167874,-0.060365,0.234274,-298.200104,-1673.228394,912.796509,-0.972951,-1.022779,-1.232165,-544.851013,-1546.188599,363.392181,0.379018,-1.571921,-1.092831,-482.974365,-1369.643433,194.271606,-0.151895,-0.156133,0.097629,-409.579407,-1477.113281,516.586792,-1.058695,1.075707,0.872029,-33.329044,-1753.402832,406.949341,0.311284,0.840913,1.347291,38.024418,-1574.592285,233.522720,0.050843,-0.003491,-0.005639,-133.478546,-1531.171143,546.545471,-0.042075,-0.014904,-0.509515,-228.218002,-1443.371216,209.532425
8,0,0.048723,-0.077142,-0.186137,-283.516296,-1490.222168,537.606750,-0.168529,-0.058932,0.235243,-297.530518,-1672.488892,912.726990,-0.966955,-1.038392,-1.218789,-545.075073,-1545.415649,363.404541,0.377698,-1.572671,-1.094355,-483.083771,-1369.573242,194.116257,-0.149466,-0.154921,0.099148,-409.301025,-1476.723145,516.528992,-1.058715,1.073909,0.874563,-32.325428,-1752.126831,406.738800,0.311122,0.832545,1.347634,38.342926,-1572.756104,233.440079,0.050424,-0.003873,-0.004347,-133.070648,-1530.410156,546.419739,-0.042571,-0.016520,-0.506754,-228.052887,-1442.958130,209.396866
9,0,0.047925,-0.077174,-0.182794,-283.126434,-1489.696045,537.538940,-0.168211,-0.059813,0.236073,-296.831665,-1671.808838,912.728027,-0.947499,-1.022562,-1.211115,-544.991455,-1545.226318,363.857025,0.378551,-1.570624,-1.094139,-483.172272,-1369.507202,193.942123,-0.148693,-0.155026,0.101609,-408.939911,-1476.327271,516.479675,-1.035665,1.081142,0.918409,-31.723890,-1750.512085,406.679932,0.307364,0.833647,1.354496,38.862434,-1571.027222,233.485779,0.046733,-0.003769,-0.001509,-132.643738,-1529.658447,546.307922,-0.043826,-0.017657,-0.504973,-227.931732,-1442.447876,209.276077
