Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.155178,0.017426,-0.065377,-361.697510,-1455.048218,456.226685,-0.153985,0.021984,0.142180,-374.112518,-1670.168701,764.869873,-0.439837,-1.250760,-0.683984,-598.368896,-1595.101929,269.884094,-0.834835,-1.216449,-1.255222,-646.209961,-1509.388672,43.141380,-0.223663,-0.079794,-0.078929,-488.113281,-1463.473511,452.731659,-0.622377,1.309313,0.162391,-119.018814,-1620.788330,280.108765,1.973813,-0.584071,-1.465916,-29.373405,-1494.112671,33.202671,-0.334544,0.225838,-0.295993,-201.235260,-1492.158081,431.867554,-0.334559,-0.013767,-0.202034,-339.054626,-1453.682373,120.135216
2,0,-0.157570,0.016248,-0.063475,-362.854767,-1455.030640,455.885040,-0.153906,0.023341,0.144338,-374.854401,-1669.759766,764.636353,-0.440588,-1.259071,-0.685208,-599.306702,-1595.029785,269.790710,-0.847718,-1.232886,-1.288395,-647.112244,-1509.003174,42.428284,-0.224844,-0.083426,-0.073678,-489.277649,-1463.688721,452.357849,-0.624910,1.306349,0.162212,-119.674187,-1620.313721,279.791412,1.997837,-0.592269,-1.432757,-30.997475,-1493.325928,33.181385,-0.326547,0.223606,-0.295123,-202.319244,-1491.768433,431.481537,-0.338500,-0.002477,-0.196690,-340.089569,-1453.809326,119.747337
3,0,-0.156744,0.017082,-0.062384,-364.112244,-1454.990601,455.529968,-0.155444,0.024318,0.142853,-375.609314,-1669.281616,764.346985,-0.444048,-1.253028,-0.688580,-600.074158,-1595.419067,269.131073,-0.856735,-1.280794,-1.280300,-647.696167,-1508.849487,41.955528,-0.226545,-0.083884,-0.073934,-490.440063,-1464.019775,452.035858,-0.606538,1.308065,0.159543,-120.472557,-1619.468628,279.335297,2.020057,-0.611661,-1.434292,-31.287209,-1492.817383,33.681614,-0.334484,0.228015,-0.292860,-203.420013,-1491.389648,431.067413,-0.330540,-0.005146,-0.212558,-341.181244,-1453.432861,119.362991
4,0,-0.157173,0.016308,-0.060208,-365.276917,-1454.983887,455.169434,-0.154902,0.025753,0.145201,-376.401031,-1668.828491,764.072693,-0.443407,-1.254919,-0.690946,-600.898315,-1595.639282,268.690338,-0.818308,-1.371800,-1.269111,-649.049744,-1508.471558,41.476868,-0.214523,-0.076435,-0.086410,-491.558746,-1464.551514,451.396057,-0.630480,1.305116,0.166921,-121.132530,-1619.295166,279.110107,1.976533,-0.585903,-1.463053,-31.591610,-1491.685059,32.815945,-0.342671,0.229942,-0.287405,-204.556213,-1491.083740,430.716156,-0.330085,-0.002696,-0.213870,-342.405182,-1453.424927,119.098320
5,0,-0.158087,0.015102,-0.059244,-366.479858,-1455.022705,454.761688,-0.158389,0.027458,0.144782,-377.217377,-1668.355591,763.782715,-0.450601,-1.250653,-0.683106,-601.727173,-1595.654175,268.272217,-0.812954,-1.350018,-1.248464,-648.903259,-1508.773193,41.245090,-0.247327,-0.006097,-0.203380,-492.888336,-1464.876099,450.754913,-0.631360,1.304997,0.169516,-121.981232,-1618.775635,278.733826,2.004356,-0.597470,-1.462950,-32.082027,-1491.018311,33.622700,-0.337403,0.225798,-0.284306,-205.636536,-1490.866577,430.314911,-0.341879,-0.003741,-0.190375,-343.694031,-1454.098999,118.702957
6,0,-0.156544,0.016056,-0.056763,-367.589508,-1455.057373,454.329132,-0.159941,0.028257,0.145073,-378.067719,-1667.910034,763.503845,-0.444502,-1.263835,-0.692084,-602.693176,-1595.868408,267.948639,-0.812726,-1.342380,-1.282339,-649.702698,-1508.695801,40.266685,-0.247360,-0.005310,-0.202724,-494.069366,-1465.090332,450.339630,-0.632982,1.302320,0.170436,-122.734734,-1618.352417,278.390137,1.984002,-0.578628,-1.465992,-33.224403,-1489.750488,33.115864,-0.329353,0.218012,-0.290094,-207.032959,-1490.689575,429.646515,-0.332633,-0.000458,-0.211419,-344.679138,-1453.598877,118.424545
7,0,-0.157024,0.015842,-0.056564,-368.766541,-1455.091309,453.899414,-0.162837,0.028669,0.145622,-378.972931,-1667.451294,763.220032,-0.452147,-1.243493,-0.685712,-603.367981,-1596.142822,266.849548,-0.800368,-1.330431,-1.262140,-649.624390,-1509.252930,39.786991,-0.237113,-0.018498,-0.173586,-495.122711,-1465.481812,449.750946,-0.637640,1.303199,0.174380,-123.634766,-1618.053711,277.995087,2.009518,-0.582997,-1.441998,-35.016739,-1488.580200,33.356293,-0.342574,0.230327,-0.283417,-207.984818,-1490.561401,429.347351,-0.333529,-0.001476,-0.210149,-345.859528,-1453.742798,117.952934
8,0,-0.156623,0.017086,-0.055759,-369.883484,-1455.165039,453.353668,-0.164664,0.029146,0.146470,-379.899384,-1666.968506,762.908936,-0.455080,-1.245133,-0.691680,-604.219543,-1596.860474,266.063995,-0.809800,-1.343513,-1.291062,-650.673218,-1509.075317,38.975998,-0.237620,-0.019542,-0.173447,-496.212067,-1465.645020,449.152161,-0.637240,1.329939,0.182792,-124.399483,-1617.675293,278.132996,2.015936,-0.582981,-1.437540,-36.048878,-1487.331299,33.474102,-0.337430,0.227441,-0.279416,-209.078339,-1490.418579,428.812286,-0.333763,-0.002399,-0.202926,-346.966705,-1453.998901,117.447525
9,0,-0.155795,0.017104,-0.053930,-370.926788,-1455.232666,452.776062,-0.166987,0.029819,0.146979,-380.841492,-1666.486816,762.600464,-0.448406,-1.264656,-0.698779,-605.168457,-1596.852295,265.546509,-0.808866,-1.335919,-1.290657,-651.074768,-1509.243042,38.168873,-0.236343,-0.020572,-0.172874,-497.373596,-1465.799683,448.525757,-0.638386,1.299609,0.174586,-125.296074,-1617.541382,277.070435,1.993366,-0.569783,-1.471858,-36.155991,-1486.004517,33.380512,-0.333275,0.228952,-0.279123,-210.231567,-1490.358032,428.089264,-0.343313,-0.003869,-0.186258,-348.220123,-1454.523804,116.835655
10,0,-0.158145,0.015929,-0.054490,-372.043884,-1455.324341,452.149689,-0.169369,0.030099,0.149018,-381.831848,-1665.996704,762.272461,-0.451756,-1.265610,-0.698748,-606.035278,-1597.178467,264.560150,-0.823148,-1.363742,-1.284920,-651.407043,-1509.207886,37.019192,-0.251924,-0.006863,-0.199762,-498.531525,-1465.704712,448.010162,-0.640450,1.297584,0.177520,-126.172928,-1617.436279,276.456665,2.022244,-0.574700,-1.451532,-37.902962,-1484.707886,33.763958,-0.339765,0.230044,-0.278716,-211.180435,-1490.294678,427.550262,-0.343469,-0.003534,-0.186980,-349.288330,-1454.627930,116.216682
11,0,-0.155612,0.017069,-0.054413,-373.058075,-1455.406738,451.406891,-0.172928,0.029763,0.148444,-382.839294,-1665.459961,761.891113,-0.449372,-1.265097,-0.697274,-606.905090,-1597.481445,263.671326,-0.803530,-1.339937,-1.270957,-651.399963,-1509.831055,36.049210,-0.257477,-0.009376,-0.196139,-499.518860,-1465.904175,447.302734,-0.638468,1.298303,0.176624,-127.014267,-1617.367188,275.875275,2.057546,-0.595902,-1.462266,-38.317139,-1483.841431,34.788513,-0.340154,0.228440,-0.276134,-212.265732,-1490.196289,426.802948,-0.344550,-0.002563,-0.184671,-350.329773,-1454.753296,115.514191
12,0,-0.157456,0.016555,-0.053060,-373.974731,-1455.501343,450.739197,-0.176110,0.029679,0.148915,-383.838074,-1664.975098,761.524841,-0.451746,-1.266591,-0.697142,-607.669250,-1597.719116,262.533325,-0.818123,-1.354561,-1.296554,-652.406372,-1509.564331,34.831699,-0.229604,-0.031303,-0.141460,-500.267578,-1466.388184,446.293640,-0.642950,1.287681,0.169947,-127.835571,-1617.375977,275.172913,2.060240,-0.592420,-1.468966,-39.250710,-1482.383789,34.835880,-0.332423,0.227840,-0.272564,-213.204224,-1490.182739,425.923096,-0.345331,-0.002588,-0.185054,-351.319611,-1454.886841,114.805832
13,0,-0.161399,0.016656,-0.054913,-375.010193,-1455.627197,450.047119,-0.177869,0.029291,0.151607,-384.808990,-1664.415771,761.169739,-0.449743,-1.269779,-0.697960,-608.484192,-1597.902588,261.564087,-0.820434,-1.358534,-1.298277,-652.840027,-1509.593262,33.620682,-0.225718,-0.036356,-0.142272,-501.185608,-1466.458618,445.476898,-0.633192,1.328679,0.186587,-128.598770,-1617.125122,275.026764,2.035558,-0.557109,-1.470850,-40.878853,-1480.301270,34.073990,-0.331682,0.228903,-0.273345,-213.988235,-1490.138306,425.208710,-0.345110,-0.001297,-0.187491,-352.316132,-1455.021973,114.017883
14,0,-0.158133,0.018079,-0.054281,-375.853210,-1455.747803,449.280731,-0.181059,0.027536,0.152042,-385.825562,-1663.814819,760.782959,-0.449092,-1.270726,-0.699289,-609.280518,-1598.099609,260.459259,-0.829784,-1.374749,-1.294234,-653.361145,-1509.657104,32.468800,-0.225430,-0.035939,-0.141332,-502.041687,-1466.610107,444.726349,-0.636612,1.329049,0.187114,-129.494720,-1617.004150,274.181854,2.040375,-0.575087,-1.504836,-40.453674,-1479.084351,34.512409,-0.334060,0.231162,-0.272533,-215.030029,-1490.142578,424.277557,-0.345087,0.000313,-0.187006,-353.148254,-1455.079224,113.355278
15,0,-0.185638,0.017113,-0.066213,-376.944611,-1455.918823,448.993591,-0.181589,0.024706,0.153815,-386.800476,-1663.223022,760.397339,-0.455023,-1.247488,-0.689184,-609.775208,-1598.032471,259.037018,-0.828047,-1.374159,-1.293710,-653.942139,-1509.726074,31.502634,-0.227381,-0.035384,-0.138865,-502.926361,-1466.660156,444.041565,-0.637336,1.295131,0.176685,-130.386322,-1616.969116,272.873810,2.022295,-0.546042,-1.509841,-41.897808,-1477.160889,33.995094,-0.336346,0.231064,-0.272273,-215.799622,-1490.134155,423.621643,-0.348340,0.000069,-0.185043,-354.012848,-1455.081543,112.691986
16,0,-0.160045,0.017086,-0.054037,-377.421051,-1455.828369,448.060760,-0.194584,0.017726,0.160935,-387.764709,-1662.824463,759.744324,-0.448852,-1.273607,-0.700224,-610.622925,-1598.213989,258.432404,-0.832112,-1.366380,-1.292724,-654.406616,-1509.813965,30.561100,-0.242241,-0.023403,-0.171364,-503.872040,-1466.556763,443.554138,-0.621265,1.294300,0.174848,-131.332535,-1616.437500,271.958496,2.034447,-0.552505,-1.522597,-42.636459,-1475.887329,34.347126,-0.337542,0.233897,-0.271003,-216.522079,-1490.045898,422.917572,-0.350291,-0.000901,-0.183649,-354.858917,-1455.048828,112.077629
17,0,-0.157864,0.018035,-0.052942,-378.116913,-1455.812378,447.546448,-0.196740,0.015930,0.164741,-388.700653,-1662.192749,759.356689,-0.450610,-1.261889,-0.697837,-611.113525,-1598.437134,257.421204,-0.824136,-1.353688,-1.300064,-654.728455,-1509.808472,29.406841,-0.242689,-0.024769,-0.168687,-504.556549,-1466.478027,443.035461,-0.636136,1.294214,0.180271,-132.037292,-1616.314941,271.397675,2.063012,-0.561779,-1.529202,-43.334251,-1474.683105,35.169842,-0.347454,0.237374,-0.268960,-217.263412,-1489.879028,422.234558,-0.352842,-0.000281,-0.184332,-355.564728,-1454.862061,111.649216
18,0,-0.157612,0.017886,-0.053756,-378.792023,-1455.745361,447.214569,-0.198253,0.012720,0.166400,-389.597717,-1661.500488,759.006165,-0.451298,-1.271509,-0.696749,-611.759399,-1598.062988,256.924713,-0.813285,-1.344575,-1.279091,-654.802002,-1510.268799,28.677469,-0.256094,-0.010874,-0.202883,-505.353699,-1466.072632,442.667816,-0.639651,1.287849,0.180346,-132.793747,-1615.892334,270.695343,2.090557,-0.566852,-1.512527,-45.054810,-1473.196289,35.492626,-0.331648,0.233309,-0.269512,-217.946732,-1489.760864,421.817383,-0.355038,0.000101,-0.183555,-356.223694,-1454.577026,111.297165
19,0,-0.155694,0.017029,-0.053711,-379.413849,-1455.559692,446.966644,-0.202568,0.009721,0.168475,-390.499390,-1660.750000,758.690125,-0.447560,-1.279713,-0.702010,-612.385132,-1597.883789,256.181396,-0.824968,-1.353509,-1.301535,-655.694275,-1509.862183,27.741327,-0.242948,-0.023068,-0.170590,-505.922852,-1466.143921,442.240295,-0.637545,1.289324,0.183550,-133.540283,-1615.293701,270.206940,2.062666,-0.532382,-1.510722,-46.760147,-1470.943726,34.754101,-0.332523,0.234806,-0.267990,-218.545578,-1489.497314,421.458313,-0.354348,-0.000318,-0.179454,-356.946014,-1454.210327,111.022026
20,0,-0.182613,0.015558,-0.067235,-380.375031,-1455.384155,447.192505,-0.205173,0.006023,0.171601,-391.356232,-1660.005127,758.500061,-0.447275,-1.277705,-0.700913,-612.832886,-1597.690430,255.622116,-0.825169,-1.355398,-1.301403,-656.126343,-1509.844727,27.116976,-0.260917,-0.011601,-0.200809,-506.652527,-1465.627441,442.144867,-0.635153,1.323315,0.199125,-134.169113,-1614.523438,270.353546,2.075125,-0.560370,-1.542801,-46.224743,-1469.921265,35.562115,-0.335099,0.240187,-0.265817,-219.193710,-1489.140625,421.137421,-0.355145,-0.000146,-0.177616,-357.548676,-1453.584106,110.971741
21,0,-0.151913,0.017440,-0.054217,-380.688904,-1454.912842,446.781464,-0.207235,0.001322,0.174097,-392.138641,-1659.216064,758.392944,-0.451110,-1.269263,-0.693276,-613.082703,-1597.637329,255.129761,-0.814706,-1.347188,-1.284494,-656.201477,-1510.114624,26.762299,-0.259682,-0.011165,-0.200336,-507.251038,-1465.322876,442.056335,-0.635582,1.321953,0.201013,-134.749222,-1613.831055,270.012573,2.048036,-0.530847,-1.541628,-47.813164,-1467.728394,34.890793,-0.334461,0.242648,-0.264439,-219.867416,-1488.578857,420.989685,-0.356603,-0.002137,-0.174937,-358.222717,-1452.863525,110.964355
22,0,-0.149697,0.018021,-0.053068,-381.249329,-1454.477905,446.847107,-0.207648,-0.003071,0.176855,-392.870209,-1658.397705,758.450623,-0.444771,-1.285384,-0.697683,-613.618530,-1597.336670,254.950195,-0.829269,-1.371688,-1.296865,-657.008240,-1509.681274,26.317299,-0.260525,-0.014718,-0.196046,-507.876587,-1464.968384,442.089996,-0.632551,1.330629,0.205952,-135.334045,-1613.082642,269.875397,2.046214,-0.518882,-1.542427,-48.994133,-1465.905640,34.978642,-0.331389,0.239779,-0.261927,-220.463211,-1487.941895,421.007996,-0.353332,-0.001667,-0.174315,-358.869568,-1452.058472,111.078690
23,0,-0.148748,0.017911,-0.052219,-381.911926,-1453.916260,447.005920,-0.210148,-0.007063,0.179935,-393.577637,-1657.541504,758.619019,-0.447768,-1.273397,-0.688564,-613.826111,-1597.211914,254.640579,-0.829674,-1.371568,-1.295332,-657.385010,-1509.610596,26.064833,-0.261282,-0.012188,-0.192236,-508.611633,-1464.580078,442.291229,-0.634841,1.291218,0.188586,-135.930115,-1612.311035,269.057343,2.047397,-0.509459,-1.541876,-50.150017,-1464.163452,35.227013,-0.329588,0.238871,-0.260262,-220.959152,-1487.091187,421.126953,-0.354515,-0.004492,-0.170890,-359.554291,-1451.039429,111.287811
24,0,-0.148775,0.017318,-0.051457,-382.583954,-1453.270142,447.307007,-0.214494,-0.010735,0.181131,-394.207672,-1656.625854,758.932861,-0.444736,-1.275257,-0.686471,-614.154114,-1596.940063,254.573669,-0.824738,-1.361769,-1.298518,-657.646912,-1509.481567,25.853636,-0.225491,-0.039880,-0.134745,-508.939453,-1464.405029,442.214417,-0.637174,1.292710,0.190811,-136.405090,-1611.529297,269.036072,2.081736,-0.539254,-1.551966,-50.389896,-1463.161377,36.481346,-0.331625,0.239907,-0.258917,-221.527527,-1486.107056,421.365326,-0.354085,-0.001691,-0.171425,-360.214966,-1449.845093,111.569336
25,0,-0.145929,0.016333,-0.048549,-383.263489,-1452.512085,447.631805,-0.216094,-0.015590,0.184495,-394.797180,-1655.681763,759.343750,-0.441490,-1.267298,-0.687470,-614.472168,-1597.046631,254.367386,-0.832501,-1.378768,-1.292809,-658.054077,-1509.139893,25.954302,-0.253860,-0.015990,-0.186708,-509.876434,-1463.699097,442.693695,-0.611897,1.300700,0.190086,-137.048279,-1610.245728,268.957825,-0.051056,1.385899,0.225231,-93.530731,-1507.149902,37.199268,-0.325594,0.236840,-0.255134,-222.162476,-1484.865479,421.655548,-0.351833,-0.003212,-0.170098,-360.909851,-1448.564087,111.884804
26,0,-0.143554,0.017669,-0.048320,-384.049255,-1451.567017,447.955200,-0.220168,-0.018218,0.187337,-395.326050,-1654.702515,759.842957,-0.434895,-1.288137,-0.687905,-614.915344,-1596.366577,254.733475,-0.825903,-1.360793,-1.297121,-658.288025,-1508.787720,25.966532,-0.253972,-0.014769,-0.184419,-510.655060,-1462.859619,443.128601,-0.609670,1.304429,0.190425,-137.477188,-1609.401001,269.163757,-0.055852,1.358946,0.222105,-95.192749,-1505.345093,36.882427,-0.325842,0.238947,-0.255720,-222.793930,-1483.541748,422.001434,-0.350608,-0.007088,-0.165642,-361.623474,-1447.125732,112.280121
27,0,-0.141441,0.017186,-0.044485,-384.805176,-1450.445557,448.368500,-0.221189,-0.023430,0.188019,-395.797058,-1653.666870,760.352539,-0.430777,-1.280678,-0.681210,-615.134644,-1596.072632,254.974808,-0.811693,-1.343629,-1.273749,-658.145142,-1508.757568,26.417490,-0.239166,-0.026992,-0.159798,-511.328339,-1462.261475,443.338593,-0.623942,1.293265,0.180439,-137.844223,-1608.676392,269.445892,-0.064516,1.370949,0.231222,-95.840477,-1503.750854,37.568226,-0.338261,0.237135,-0.250337,-223.356201,-1482.195679,422.339844,-0.346569,-0.004090,-0.167452,-362.249298,-1445.616821,112.700020
28,0,-0.139116,0.017543,-0.044868,-385.662903,-1449.133911,448.735229,-0.223244,-0.025081,0.192309,-396.204926,-1652.628174,760.923401,-0.427937,-1.278669,-0.675163,-615.425598,-1595.487549,255.254929,-0.823720,-1.356413,-1.293461,-658.886169,-1507.821777,26.507689,-0.237470,-0.029046,-0.153762,-512.051147,-1461.317871,443.691803,-0.618543,1.299549,0.178885,-138.299622,-1607.630981,269.789459,-0.066267,1.371164,0.237086,-96.583069,-1501.921143,38.187996,-0.324809,0.235488,-0.250109,-224.177460,-1480.272217,422.855530,-0.345588,-0.019151,-0.161747,-363.077820,-1444.002075,113.149651
29,0,-0.144707,0.016326,-0.041570,-386.453247,-1447.724243,449.194061,-0.222515,-0.030817,0.194743,-396.589935,-1651.546753,761.391418,-0.430329,-1.244434,-0.664910,-615.563171,-1595.007202,254.830353,-0.829212,-1.361142,-1.294552,-659.230042,-1507.096313,26.846577,-0.251134,-0.014578,-0.176919,-512.987366,-1460.067261,444.195496,-0.621479,1.299894,0.177428,-138.713730,-1606.473633,269.866608,-0.053219,1.354220,0.231276,-97.587723,-1499.734375,38.520580,-0.324171,0.233913,-0.249378,-224.829681,-1478.440674,423.306000,-0.348589,-0.002911,-0.158074,-363.507812,-1442.284302,113.434578
