Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.205835,-0.054881,0.171824,-286.084808,-1464.900757,591.245483,-0.059392,-0.035400,0.193086,-271.972015,-1663.048706,908.116394,-0.886166,-1.317764,-0.954027,-502.115082,-1615.581055,375.089386,-0.626686,-1.282088,-1.017584,-514.545776,-1516.147217,119.780319,0.103264,-0.131398,0.117478,-408.821289,-1468.448730,577.900696,-1.221571,1.105303,1.148512,-12.918058,-1623.037476,355.587646,-0.654187,1.228623,1.379594,-4.769326,-1531.208618,130.260208,-0.060010,0.075483,0.141779,-121.687866,-1452.044312,597.468445,-0.036659,-0.094678,-0.042245,-240.229706,-1399.744263,262.259766
2,0,0.203043,-0.054501,0.173378,-286.060181,-1464.208374,591.288696,-0.056714,-0.035619,0.192784,-271.793182,-1662.589233,907.985229,-0.885251,-1.315441,-0.952219,-501.997955,-1615.261719,375.119598,-0.625666,-1.281567,-1.015925,-514.595032,-1515.976807,119.796371,0.104458,-0.130223,0.116978,-408.791595,-1467.904419,577.880249,-1.225114,1.107002,1.147982,-12.807023,-1622.232788,355.594360,-0.654067,1.236386,1.384586,-4.715547,-1530.348511,130.419449,-0.060925,0.066331,0.133459,-122.227127,-1451.328247,597.546631,-0.031974,-0.092713,-0.046575,-240.242172,-1399.161011,262.236755
3,0,0.207453,-0.054797,0.175354,-286.018372,-1463.570557,591.177246,-0.053631,-0.035878,0.191932,-271.594788,-1662.076904,907.869202,-0.884861,-1.314097,-0.949441,-501.822418,-1614.882568,375.202454,-0.626208,-1.283216,-1.014086,-514.628418,-1515.778320,119.819206,0.108545,-0.127291,0.116837,-408.733673,-1467.311646,577.854736,-1.226092,1.107478,1.153412,-12.752142,-1621.366211,355.597687,-0.654850,1.242677,1.384653,-4.675439,-1529.553833,130.433365,-0.058198,0.065940,0.136503,-122.203598,-1450.481934,597.459778,-0.031865,-0.095576,-0.043118,-240.292618,-1398.598633,262.189056
4,0,0.204731,-0.053757,0.174883,-285.997467,-1462.905029,591.214417,-0.051344,-0.036762,0.191066,-271.354706,-1661.584961,907.741516,-0.884942,-1.316288,-0.948400,-501.675415,-1614.509399,375.314667,-0.625310,-1.283268,-1.011915,-514.641846,-1515.590454,119.892662,0.108568,-0.127467,0.116495,-408.704346,-1466.745117,577.861084,-1.228437,1.107683,1.153037,-12.590083,-1620.455688,355.574768,-0.669424,1.268972,1.395957,-4.255303,-1528.429688,130.768341,-0.059757,0.066917,0.136626,-122.160355,-1449.615356,597.457275,-0.034656,-0.096994,-0.042875,-240.325623,-1398.042114,262.147552
5,0,0.205917,-0.054430,0.178039,-285.928925,-1462.148804,591.206482,-0.053097,-0.035706,0.191326,-271.181549,-1661.092773,907.569580,-0.884172,-1.315948,-0.945624,-501.517883,-1614.079834,375.436340,-0.625420,-1.284499,-1.010883,-514.647217,-1515.352539,119.934479,0.106522,-0.127475,0.120600,-408.647400,-1466.126953,577.863098,-1.224970,1.108626,1.154052,-12.424377,-1619.485352,355.615845,-0.668193,1.256624,1.389855,-4.413538,-1527.474976,130.620941,-0.063944,0.064147,0.153270,-121.772110,-1448.352783,597.618103,-0.043230,-0.098108,-0.038178,-240.328888,-1397.360596,262.132080
6,0,0.203831,-0.053107,0.176112,-285.931274,-1461.377319,591.228516,-0.053429,-0.034465,0.193193,-270.974274,-1660.613647,907.443054,-0.882089,-1.316013,-0.945542,-501.381989,-1613.677002,375.562408,-0.624932,-1.284269,-1.008386,-514.611206,-1515.145386,120.021080,0.104223,-0.128070,0.120201,-408.609436,-1465.541382,577.855774,-1.223658,1.107248,1.152079,-12.253051,-1618.448120,355.565857,-0.659425,1.227282,1.382608,-4.843944,-1526.913208,130.244339,-0.049264,0.077104,0.146274,-121.612816,-1447.708130,597.312866,-0.032931,-0.087793,-0.048193,-240.017487,-1396.737061,262.202484
7,0,0.204098,-0.053455,0.178779,-285.844299,-1460.620972,591.202026,-0.054636,-0.035103,0.195917,-270.707306,-1660.129517,907.225281,-0.885043,-1.317003,-0.942805,-501.196381,-1613.174805,375.639099,-0.624462,-1.284700,-1.008573,-514.596802,-1514.880737,120.055450,0.103892,-0.128463,0.119956,-408.536987,-1464.917358,577.836792,-1.224871,1.104473,1.153400,-12.036438,-1617.528931,355.606842,-0.657787,1.239282,1.385806,-4.729762,-1525.942017,130.343521,-0.053200,0.070471,0.139678,-122.115921,-1446.729736,597.421021,-0.031513,-0.095973,-0.046816,-240.299545,-1396.077026,262.053009
8,0,0.204097,-0.053761,0.181754,-285.762939,-1459.793823,591.187683,-0.045329,-0.036260,0.190636,-270.294830,-1659.347290,907.179871,-0.883976,-1.314774,-0.940806,-501.003021,-1612.675903,375.721222,-0.625005,-1.285704,-1.006465,-514.507751,-1514.595215,120.082184,0.089117,-0.133057,0.122799,-408.536011,-1464.308960,577.781616,-1.226329,1.105054,1.154920,-11.867166,-1616.498291,355.597717,-0.691577,1.234940,1.374699,-4.983446,-1524.772949,130.628433,-0.054549,0.071458,0.141139,-122.008339,-1445.787964,597.422302,-0.036400,-0.093011,-0.042562,-240.250931,-1395.399414,261.966034
9,0,0.238248,-0.061694,0.199405,-285.343872,-1458.800537,590.642578,-0.052456,-0.035711,0.196455,-270.079498,-1658.859497,906.913025,-0.883287,-1.319656,-0.942738,-500.872253,-1612.090576,375.903839,-0.627061,-1.273598,-1.006270,-514.471252,-1514.329102,120.295364,0.098911,-0.128706,0.121702,-408.369904,-1463.590454,577.818604,-1.224795,1.107076,1.157962,-11.661040,-1615.469238,355.657928,-0.659160,1.236216,1.388981,-4.619800,-1523.996582,130.333893,-0.062925,0.071526,0.155091,-121.627037,-1444.364868,597.579346,-0.039645,-0.095768,-0.044959,-240.299530,-1394.634644,261.937683
10,0,0.231107,-0.057684,0.199087,-285.304962,-1457.949585,590.786682,-0.045563,-0.036807,0.190914,-269.610046,-1657.981934,906.791870,-0.884201,-1.315710,-0.938980,-500.592163,-1611.584961,375.956085,-0.627774,-1.274591,-1.003902,-514.342224,-1514.007690,120.357666,0.096385,-0.129320,0.124757,-408.273071,-1462.913208,577.814392,-1.228690,1.106968,1.161877,-11.494040,-1614.429321,355.645111,-0.670367,1.263683,1.399422,-3.966781,-1522.804077,130.683212,-0.027743,0.078312,0.158770,-121.084076,-1443.283447,597.102417,-0.037109,-0.098919,-0.039984,-240.277725,-1393.906128,261.911316
11,0,0.240664,-0.064045,0.201042,-285.077881,-1456.940430,590.622192,-0.042402,-0.037042,0.190843,-269.222595,-1657.262207,906.700378,-0.882470,-1.319459,-0.941723,-500.389343,-1610.991699,376.227905,-0.629271,-1.275595,-1.003101,-514.229431,-1513.625854,120.466888,0.094765,-0.129072,0.126498,-408.105835,-1462.169312,577.806885,-1.229365,1.107283,1.157199,-11.212774,-1613.336914,355.638306,-0.675868,1.278507,1.401188,-3.621156,-1521.678833,130.901138,-0.050409,0.072104,0.139635,-121.875710,-1442.492188,597.257202,-0.037449,-0.096616,-0.038281,-240.152023,-1393.218872,261.859009
12,0,0.235290,-0.061173,0.202949,-284.939026,-1456.071533,590.666870,-0.046203,-0.033460,0.196238,-268.899689,-1656.708252,906.543457,-0.884958,-1.317668,-0.938354,-500.098572,-1610.403076,376.308929,-0.630130,-1.274048,-1.003501,-514.043030,-1513.229736,120.524544,0.095910,-0.128594,0.142789,-407.974976,-1461.576782,577.766113,-1.226887,1.106847,1.156802,-10.923495,-1612.160767,355.657593,-0.677114,1.274401,1.402733,-3.532442,-1520.623047,130.862244,-0.049028,0.072896,0.141682,-121.690659,-1441.404907,597.212830,-0.058507,-0.111289,-0.018180,-240.251068,-1392.207275,261.882385
13,0,0.199610,-0.051287,0.187519,-285.099060,-1455.258545,591.174988,-0.038854,-0.033385,0.191808,-268.334503,-1655.674927,906.429443,-0.886045,-1.316448,-0.935530,-499.790192,-1609.757935,376.391510,-0.627823,-1.268952,-1.004534,-513.829773,-1512.854736,120.594666,0.096337,-0.127143,0.131295,-407.798370,-1460.533203,577.755981,-1.227745,1.102939,1.154980,-10.571033,-1611.063110,355.657440,-0.660172,1.244188,1.393225,-3.972208,-1519.947754,130.312378,-0.048235,0.072690,0.143755,-121.428558,-1440.281128,597.186401,-0.035992,-0.096332,-0.042468,-240.050613,-1391.651978,261.739960
14,0,0.201372,-0.052040,0.186825,-284.932556,-1454.296753,591.081726,-0.044576,-0.032113,0.194980,-267.976166,-1655.099854,906.220154,-0.884833,-1.315550,-0.934117,-499.483704,-1609.147583,376.523560,-0.630019,-1.269896,-1.002584,-513.648804,-1512.451904,120.652695,0.094380,-0.128226,0.129317,-407.618195,-1459.713989,577.739685,-1.228082,1.103362,1.154848,-10.264041,-1609.887329,355.651184,-0.669391,1.259292,1.404199,-3.272538,-1518.707764,130.473358,-0.067170,0.023215,0.180960,-120.920410,-1438.702026,597.535889,-0.036701,-0.097672,-0.038856,-239.976318,-1390.872681,261.614929
15,0,0.197206,-0.051711,0.188900,-284.680176,-1453.273438,591.093445,-0.036096,-0.031668,0.189978,-267.389832,-1654.035156,906.099243,-0.884984,-1.316500,-0.934592,-499.136597,-1608.510010,376.642120,-0.632175,-1.271361,-1.000021,-513.435303,-1512.032349,120.729485,0.094478,-0.130543,0.143675,-407.403442,-1459.054321,577.668030,-1.230748,1.104711,1.154216,-9.910857,-1608.763062,355.631866,-0.739091,1.263034,1.393721,-2.879442,-1517.081055,131.417206,-0.043116,0.068198,0.144425,-121.076813,-1437.883057,596.920410,-0.042219,-0.094889,-0.038826,-239.828232,-1390.040405,261.500885
16,0,0.201883,-0.052367,0.189784,-284.419434,-1452.253418,590.912476,-0.039163,-0.031055,0.195207,-266.937195,-1653.386230,905.877380,-0.888013,-1.315436,-0.930563,-498.765778,-1607.807251,376.656647,-0.629934,-1.268247,-1.001438,-513.166687,-1511.591797,120.709320,0.092132,-0.128264,0.130580,-407.157471,-1457.965088,577.657593,-1.229032,1.105627,1.166696,-9.578197,-1607.553833,355.610229,-0.663544,1.233552,1.390911,-3.381667,-1516.678711,130.042847,-0.052723,0.047358,0.159837,-120.338341,-1436.836304,596.824280,-0.055868,-0.110325,-0.018140,-239.854202,-1388.931885,261.499390
