Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.046907,-0.059764,0.138800,-289.545685,-1512.751587,540.829224,-0.057996,-0.049332,0.152864,-270.368469,-1724.028809,906.121887,-0.942388,-1.047654,-1.002113,-508.074524,-1652.802002,358.190216,-0.528333,-1.249927,-0.973176,-522.904724,-1559.213257,128.421143,-0.123160,-0.159594,0.482880,-416.254242,-1533.966431,520.732727,-1.189609,1.042962,1.637764,-18.526089,-1662.080078,376.601990,2.726388,0.928697,-0.136565,-21.756516,-1561.657593,131.655060,-0.241018,0.060496,0.164452,-131.036392,-1504.984863,543.768372,0.059136,-0.022928,-0.131548,-257.555542,-1448.290771,213.690720
2,0,0.046245,-0.059831,0.138074,-289.709442,-1512.638550,540.795715,-0.056291,-0.049334,0.147869,-270.500519,-1723.552979,906.149902,-0.933934,-1.049473,-0.997908,-508.412720,-1652.589600,358.328186,-0.528404,-1.250459,-0.972516,-523.082520,-1559.384033,128.396271,-0.123245,-0.159374,0.482216,-416.375946,-1533.929199,520.685913,-1.189011,1.043813,1.637214,-18.615084,-1661.944458,376.649170,2.724434,0.930217,-0.139045,-21.888300,-1561.614990,131.676804,-0.097684,0.060096,0.202987,-130.885925,-1504.965454,542.856262,0.058374,-0.023593,-0.130901,-257.666046,-1448.286743,213.646957
3,0,0.047209,-0.060728,0.139386,-289.812225,-1512.528564,540.719116,-0.065791,-0.054809,0.150016,-270.787872,-1723.219360,905.952576,-0.934322,-1.050254,-0.997330,-508.486328,-1652.608154,358.300293,-0.528382,-1.250933,-0.970752,-523.246155,-1559.534790,128.373596,-0.124022,-0.159594,0.482399,-416.481873,-1533.910156,520.625427,-1.188511,1.044869,1.638196,-18.680134,-1661.836426,376.689758,2.721602,0.934387,-0.143203,-21.959829,-1561.582275,131.691864,-0.094347,0.045292,0.214708,-130.918961,-1504.859253,542.705139,0.057433,-0.023544,-0.128976,-257.768738,-1448.271484,213.565674
4,0,0.066401,-0.046060,0.132363,-290.240692,-1511.845947,541.000061,-0.066119,-0.053672,0.147818,-271.075714,-1722.856323,905.984375,-0.934166,-1.050036,-0.996380,-508.597443,-1652.646362,358.301819,-0.528358,-1.250437,-0.969806,-523.399536,-1559.647705,128.324219,-0.126426,-0.159280,0.486927,-416.576477,-1533.872192,520.545227,-1.192781,1.044037,1.637366,-18.748161,-1661.734253,376.669983,2.710745,0.943825,-0.162303,-21.841959,-1561.459106,131.851196,-0.161894,0.059845,0.189605,-131.289474,-1504.677002,543.060059,0.056763,-0.023465,-0.130174,-257.846649,-1448.213013,213.504120
5,0,0.076009,-0.051702,0.127548,-290.294617,-1511.788574,540.485046,-0.056636,-0.046198,0.149091,-271.692108,-1722.376953,906.331055,-0.942112,-1.048802,-0.998920,-508.457123,-1652.913452,358.196289,-0.527725,-1.251583,-0.968168,-523.538025,-1559.739136,128.290176,-0.127886,-0.157867,0.490351,-416.633514,-1533.810669,520.498779,-1.190007,1.046382,1.636910,-18.847828,-1661.579346,376.747955,2.708858,0.945247,-0.165012,-21.909065,-1561.445068,131.873596,-0.097642,0.036282,0.214978,-130.991531,-1504.386719,542.610657,0.056557,-0.023932,-0.130882,-257.912842,-1448.145386,213.458420
6,0,0.077869,-0.051526,0.127518,-290.386017,-1511.645142,540.461060,-0.056896,-0.046023,0.147328,-272.034058,-1722.052856,906.381165,-0.941534,-1.049069,-0.998568,-508.540924,-1652.915283,358.225677,-0.527822,-1.252301,-0.967686,-523.675537,-1559.816528,128.285172,-0.125403,-0.158160,0.489868,-416.715668,-1533.686035,520.509399,-1.191250,1.046399,1.639107,-18.937897,-1661.506470,376.769379,2.707666,0.945304,-0.167030,-21.977203,-1561.429199,131.898560,-0.095919,0.039556,0.214603,-131.161865,-1504.233765,542.624634,0.055941,-0.024852,-0.129293,-257.969666,-1448.038574,213.442719
7,0,0.047598,-0.060864,0.141000,-290.195312,-1511.986572,540.654480,-0.065465,-0.053373,0.135120,-271.982178,-1721.756714,906.176575,-0.942563,-1.049107,-0.997955,-508.615662,-1652.902710,358.212341,-0.528567,-1.251613,-0.967647,-523.772217,-1559.840698,128.289093,-0.136574,-0.165759,0.489561,-416.718872,-1533.633667,520.516907,-1.189553,1.047194,1.636652,-19.007538,-1661.332275,376.777893,2.720514,0.933638,-0.145202,-22.360811,-1561.547363,131.636230,-0.093090,0.035808,0.216846,-131.108047,-1504.015137,542.675049,0.054387,-0.024031,-0.129427,-257.982605,-1447.893799,213.468491
8,0,0.045106,-0.061453,0.142314,-290.266052,-1511.850830,540.663757,-0.062801,-0.050371,0.140076,-272.560669,-1721.201904,906.274841,-0.942707,-1.049212,-0.997299,-508.729919,-1652.880981,358.224243,-0.528049,-1.251209,-0.966676,-523.871277,-1559.881714,128.273560,-0.138044,-0.165482,0.488814,-416.807709,-1533.489136,520.458496,-1.190684,1.047848,1.635978,-19.068846,-1661.214111,376.815155,2.706661,0.945370,-0.169430,-22.113613,-1561.423462,131.907562,-0.091158,0.036044,0.216242,-131.199448,-1503.766479,542.659729,0.056925,-0.024579,-0.132019,-258.046173,-1447.765381,213.438217
9,0,0.048643,-0.063453,0.141490,-290.382202,-1511.617188,540.566833,-0.063789,-0.049562,0.137750,-272.947968,-1720.796753,906.332153,-0.942565,-1.049981,-0.997024,-508.817322,-1652.820312,358.214508,-0.528145,-1.252174,-0.967034,-523.984741,-1559.879517,128.234848,-0.134308,-0.167523,0.482399,-416.945221,-1533.346191,520.358459,-1.190914,1.047544,1.637626,-19.134861,-1661.111328,376.896362,2.717944,0.933447,-0.149282,-22.464138,-1561.508667,131.678711,-0.091138,0.041165,0.216393,-131.400131,-1503.561035,542.677917,0.055447,-0.024830,-0.130528,-258.090057,-1447.614746,213.393753
