Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.036302,-0.075245,0.138623,-288.358459,-1471.092651,540.660400,-0.185470,-0.076694,0.195946,-271.140167,-1663.633789,920.447144,-0.917117,-1.113626,-0.931225,-503.692261,-1629.254150,354.389648,-0.610392,-1.279465,-0.971635,-517.945312,-1534.606567,118.384079,-0.097010,-0.189882,0.488564,-414.051453,-1493.887939,519.220032,-1.151136,1.148853,1.370990,-13.451732,-1651.912109,373.581757,2.683023,0.625429,-0.072982,-3.046281,-1558.077026,143.866959,-0.135078,0.038656,0.120548,-126.822350,-1468.438232,545.796265,0.087244,-0.036545,-0.139796,-251.053207,-1404.555786,214.965149
2,0,0.035869,-0.074695,0.138786,-288.201294,-1470.773438,540.659424,-0.180622,-0.074061,0.201405,-270.833862,-1664.325317,919.880920,-0.918403,-1.112492,-0.928986,-503.521667,-1629.008179,354.464630,-0.611838,-1.280710,-0.972040,-517.875854,-1534.395630,118.484596,-0.098396,-0.188712,0.488003,-413.858887,-1493.581299,519.268860,-1.145350,1.147525,1.377399,-13.292057,-1651.499146,373.504639,2.682668,0.624961,-0.071057,-2.984276,-1557.799072,143.815979,-0.137750,0.035212,0.123010,-126.563118,-1468.078613,545.757080,0.085869,-0.037023,-0.138056,-251.023315,-1404.382080,214.902557
3,0,0.033913,-0.073966,0.139016,-288.050720,-1470.456421,540.710571,-0.171335,-0.075791,0.191841,-270.327179,-1665.040039,919.356628,-0.918448,-1.112328,-0.928369,-503.346680,-1628.740723,354.596313,-0.611512,-1.277755,-0.970824,-517.744446,-1534.218018,118.591713,-0.097625,-0.188071,0.489281,-413.673920,-1493.261841,519.314941,-1.180749,1.142807,1.376559,-13.053511,-1651.847656,373.349274,2.680048,0.625918,-0.071207,-2.880590,-1557.504028,143.776825,-0.138693,0.040196,0.122375,-126.440865,-1467.749878,545.699036,0.086027,-0.037255,-0.136810,-250.971588,-1404.234985,214.844681
4,0,0.058373,-0.082140,0.165070,-287.311829,-1470.823853,539.992004,-0.166609,-0.075465,0.197456,-270.086761,-1665.736816,918.749268,-0.918898,-1.111446,-0.928013,-503.162872,-1628.491821,354.710358,-0.610054,-1.277779,-0.970563,-517.650085,-1534.001831,118.695366,-0.110399,-0.198616,0.492561,-413.300446,-1492.990479,519.521790,-1.153261,1.153226,1.373100,-12.895680,-1650.894043,373.604248,-0.553954,1.270721,1.201695,0.835905,-1560.336914,144.264603,-0.180047,0.056845,0.121922,-125.942703,-1467.126587,546.033203,0.074943,-0.036274,-0.114412,-251.011139,-1404.608643,214.766998
5,0,0.057999,-0.081900,0.166436,-287.034973,-1470.419189,539.982910,-0.160300,-0.075250,0.195653,-269.685547,-1666.385864,918.110718,-0.918089,-1.111487,-0.927969,-502.989960,-1628.213257,354.849609,-0.611720,-1.278930,-0.969813,-517.535034,-1533.802124,118.823074,-0.110757,-0.199446,0.494010,-413.078339,-1492.649536,519.611511,-1.149327,1.153725,1.377631,-12.664757,-1650.520020,373.603882,-0.553287,1.273357,1.203286,1.013154,-1560.058594,144.250458,-0.130057,0.039171,0.123193,-125.896545,-1466.975220,545.549377,0.074681,-0.036480,-0.113764,-250.943787,-1404.397095,214.736877
6,0,0.058306,-0.081667,0.166773,-286.848938,-1470.051025,539.973816,-0.154730,-0.074774,0.196378,-269.302094,-1667.083984,917.512512,-0.919223,-1.111428,-0.926699,-502.784668,-1627.944580,354.951904,-0.612357,-1.281420,-0.970102,-517.428284,-1533.592896,118.901588,-0.111894,-0.198300,0.493926,-412.872955,-1492.287476,519.685120,-1.147949,1.153022,1.377552,-12.418193,-1650.162476,373.615204,-0.552096,1.273995,1.204134,1.103750,-1559.791016,144.208694,-0.136097,0.038984,0.122243,-125.773697,-1466.604614,545.530640,0.072824,-0.035298,-0.111785,-250.813599,-1404.177246,214.700333
7,0,0.058428,-0.081829,0.168431,-286.620667,-1469.702515,539.924316,-0.146016,-0.076344,0.193687,-268.812103,-1667.786011,917.007324,-0.920114,-1.111675,-0.926042,-502.590729,-1627.643677,355.100311,-0.611661,-1.280576,-0.968500,-517.342102,-1533.406494,118.997505,-0.098463,-0.186836,0.492556,-412.824646,-1491.889771,519.627747,-1.153520,1.152112,1.370819,-12.108025,-1649.858398,373.625610,-0.551862,1.274421,1.204871,1.215600,-1559.486328,144.171387,-0.137027,0.039556,0.123338,-125.559074,-1466.185669,545.421570,0.074010,-0.035056,-0.113201,-250.757004,-1403.979980,214.611877
8,0,0.056679,-0.081045,0.166641,-286.464935,-1469.277710,539.937012,-0.138234,-0.073153,0.191534,-268.335754,-1668.467163,916.426880,-0.919954,-1.111354,-0.925590,-502.404694,-1627.321045,355.246338,-0.612454,-1.282618,-0.967665,-517.213562,-1533.223511,119.070740,-0.099205,-0.186758,0.492441,-412.639771,-1491.489014,519.669617,-1.152262,1.152117,1.377213,-11.769015,-1649.536743,373.677704,-0.551352,1.276251,1.205399,1.390507,-1559.161011,144.177734,-0.138308,0.038111,0.122184,-125.367775,-1465.714233,545.314758,0.071870,-0.034296,-0.113144,-250.691620,-1403.789917,214.489594
9,0,0.055653,-0.080763,0.167377,-286.233673,-1468.833252,539.924561,-0.135329,-0.074046,0.194288,-267.988800,-1669.156128,915.833801,-0.919888,-1.111184,-0.925274,-502.198395,-1627.016846,355.401855,-0.611697,-1.283852,-0.968118,-517.097595,-1533.025269,119.180458,-0.101226,-0.186274,0.491332,-412.455200,-1491.103394,519.704468,-1.154969,1.152940,1.378996,-11.343618,-1649.261230,373.747589,-0.550850,1.275591,1.206708,1.536715,-1558.868286,144.137070,-0.144561,0.059421,0.116745,-125.340012,-1465.203979,545.307678,0.070976,-0.033908,-0.113255,-250.573074,-1403.595947,214.415955
