Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.104648,-0.079002,0.144263,-330.471985,-1516.672729,540.723938,-0.061790,-0.053607,0.181359,-314.418732,-1722.762329,906.522583,-0.798421,-1.075805,-0.917537,-546.096863,-1666.274414,359.891083,-0.535842,-1.233674,-0.835707,-580.948425,-1576.041992,121.617157,-0.133001,-0.209662,0.485403,-456.629578,-1536.979370,519.709473,-1.168398,1.134537,1.457302,-53.248447,-1693.288330,390.102997,2.737705,0.724782,0.047755,-25.783796,-1608.468384,138.946869,-0.046915,0.002532,0.259288,-172.903198,-1507.444824,548.949524,0.066214,-0.052379,-0.119054,-291.705780,-1449.063721,215.870590
2,0,0.105738,-0.080096,0.145069,-330.639343,-1516.702515,540.667664,-0.065070,-0.054307,0.184166,-314.833282,-1722.604736,906.556030,-0.799061,-1.074957,-0.917954,-546.397156,-1666.126343,359.936768,-0.536945,-1.232285,-0.835606,-581.208862,-1575.916504,121.621910,-0.130729,-0.210755,0.481287,-456.843262,-1536.893433,519.675720,-1.169264,1.135278,1.458922,-53.422638,-1693.378052,390.171478,2.737542,0.723779,0.048228,-25.929798,-1608.411987,139.029907,-0.049710,0.009223,0.246190,-173.349686,-1507.470459,548.861755,0.068181,-0.047911,-0.124699,-291.819550,-1449.074463,215.954117
3,0,0.104989,-0.079128,0.144376,-330.814667,-1516.656250,540.700562,-0.065180,-0.054397,0.184349,-315.150940,-1722.488281,906.630066,-0.798717,-1.075371,-0.918682,-546.710938,-1665.981323,359.977722,-0.534337,-1.272590,-0.832582,-581.485840,-1575.741333,121.227867,-0.131529,-0.210808,0.484548,-456.983704,-1536.835205,519.685120,-1.169436,1.135834,1.461561,-53.605869,-1693.504395,390.283112,2.749974,0.709455,0.079335,-26.416904,-1608.398804,138.657700,-0.051392,-0.001831,0.252542,-173.350967,-1507.537231,548.874268,0.068520,-0.046816,-0.125440,-291.956024,-1449.140503,215.950043
4,0,0.070203,-0.089521,0.156352,-330.830780,-1516.415039,541.402832,-0.065366,-0.054283,0.183267,-315.446838,-1722.385010,906.657776,-0.799362,-1.074921,-0.919115,-547.030884,-1665.841553,359.969543,-0.536668,-1.268642,-0.831773,-581.726135,-1575.592041,121.194481,-0.133552,-0.209344,0.481100,-457.195038,-1536.761475,519.654785,-1.167978,1.136771,1.462822,-53.842422,-1693.595825,390.359680,-0.555653,1.135355,1.281811,-22.766394,-1611.248291,139.278275,-0.057574,0.005093,0.254820,-173.124786,-1507.390869,548.800293,0.067303,-0.049939,-0.125131,-292.107300,-1449.223022,215.888931
5,0,0.068253,-0.090161,0.157272,-331.028809,-1516.451050,541.387024,-0.069356,-0.055918,0.181251,-315.655701,-1722.370850,906.615112,-0.800030,-1.073635,-0.918720,-547.376099,-1665.696655,359.945831,-0.534970,-1.272174,-0.831923,-582.198303,-1575.494019,121.203964,-0.133777,-0.209917,0.476656,-457.506927,-1536.706909,519.608948,-1.169286,1.135464,1.462183,-54.076607,-1693.705566,390.379333,-0.555275,1.135399,1.282023,-22.924112,-1611.240112,139.373581,-0.063188,-0.016275,0.270466,-173.698502,-1507.443481,549.348206,0.068268,-0.047972,-0.128422,-292.212036,-1449.287354,215.890503
6,0,0.070330,-0.087631,0.156968,-331.186615,-1516.436157,541.315491,-0.071073,-0.055808,0.179529,-316.017059,-1722.287720,906.633545,-0.801439,-1.072676,-0.919173,-547.711609,-1665.570190,359.892609,-0.536451,-1.276106,-0.833737,-582.618591,-1575.368652,121.157272,-0.131582,-0.209891,0.476763,-457.781738,-1536.692383,519.553040,-1.155193,1.125533,1.456124,-54.377270,-1693.592407,390.213684,-0.555150,1.137840,1.282563,-23.024826,-1611.258667,139.514343,-0.042723,-0.004456,0.256898,-173.806076,-1507.762939,548.808044,0.068161,-0.047779,-0.128702,-292.309570,-1449.336792,215.887421
7,0,0.069340,-0.090169,0.154583,-331.486389,-1516.421509,541.295959,-0.071894,-0.055120,0.178383,-316.417847,-1722.168335,906.679871,-0.802519,-1.073081,-0.919888,-548.060791,-1665.416626,359.837097,-0.535368,-1.274049,-0.834985,-582.987549,-1575.258301,121.180443,-0.132124,-0.209296,0.481361,-457.923553,-1536.629639,519.494629,-1.153814,1.125211,1.454031,-54.658798,-1693.719849,390.239746,-0.554607,1.140907,1.282736,-23.196833,-1611.281250,139.609314,-0.031338,0.003862,0.259735,-174.092728,-1507.950439,548.828003,0.064079,-0.051362,-0.122443,-292.488831,-1449.586182,215.751724
8,0,0.069555,-0.090257,0.153849,-331.728271,-1516.396973,541.248291,-0.075339,-0.058253,0.178269,-316.786804,-1722.092529,906.613464,-0.802177,-1.073369,-0.920317,-548.452515,-1665.237305,359.817963,-0.534978,-1.272502,-0.836486,-583.339966,-1575.096802,121.145027,-0.132649,-0.209934,0.477217,-458.257721,-1536.562622,519.422852,-1.141022,1.121411,1.450210,-55.026810,-1693.649536,390.232239,-0.555294,1.140361,1.281978,-23.389706,-1611.332275,139.688889,-0.054066,0.005271,0.251598,-174.511917,-1508.114624,548.952271,0.054305,-0.047593,-0.104816,-292.711700,-1450.157227,215.772507
9,0,0.069725,-0.090203,0.153580,-331.979614,-1516.414429,541.192627,-0.069320,-0.054889,0.175923,-317.267914,-1721.961426,906.868652,-0.803507,-1.073077,-0.921435,-548.837585,-1665.030273,359.767212,-0.535386,-1.268718,-0.836755,-583.627197,-1574.920532,121.073380,-0.133051,-0.211524,0.476105,-458.524933,-1536.485718,519.351196,-1.162484,1.135214,1.457032,-55.216373,-1694.218628,390.575317,-0.554845,1.143522,1.282543,-23.531940,-1611.417847,139.816162,-0.054042,0.006811,0.252249,-174.740723,-1508.249023,548.955688,0.053629,-0.048482,-0.103360,-292.872467,-1450.274902,215.698425
