Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.099509,-0.064678,0.150159,-291.000153,-1469.862183,540.009399,-0.035035,-0.034969,0.183649,-267.859528,-1676.357422,903.138245,-0.776219,-1.062544,-0.844757,-508.846893,-1630.351562,367.218536,-0.489330,-1.251970,-0.812514,-555.035889,-1538.973511,131.172592,-0.128109,-0.200164,0.490206,-417.026031,-1492.191284,520.875549,-1.009490,1.075361,1.224933,-0.626215,-1656.180664,397.421265,1.922049,-0.570023,-0.611485,85.111565,-1507.444824,159.042297,-0.059776,0.021297,0.253880,-133.441193,-1460.126221,545.678406,0.036118,-0.023414,-0.093196,-257.759735,-1404.439453,214.272797
2,0,0.123373,-0.054907,0.135016,-291.072174,-1469.130249,539.854187,-0.037624,-0.034053,0.187616,-267.634064,-1675.936401,903.061096,-0.776404,-1.062462,-0.845098,-508.695129,-1630.110352,367.284729,-0.502894,-1.275220,-0.815619,-554.935425,-1538.919678,131.040955,-0.128342,-0.199110,0.491160,-416.791016,-1491.962891,520.830200,-0.985036,1.113260,1.244435,-0.765380,-1655.957886,398.090912,1.925244,-0.575263,-0.616534,85.451340,-1507.532227,159.106171,-0.055386,0.018997,0.252778,-133.347549,-1460.025757,545.632385,0.045073,-0.030992,-0.108108,-257.495026,-1403.984863,214.039520
3,0,0.095940,-0.062786,0.153124,-290.574371,-1469.442383,539.925598,-0.042908,-0.035077,0.186687,-267.242126,-1675.621948,902.921448,-0.778368,-1.061769,-0.844652,-508.539093,-1629.870605,367.282684,-0.489304,-1.249196,-0.811980,-554.731689,-1538.815308,131.188736,-0.131170,-0.199623,0.491009,-416.596893,-1491.738403,520.791748,-1.008468,1.077217,1.228215,-0.375088,-1655.903564,397.421295,1.927908,-0.576629,-0.619403,85.660324,-1507.595459,159.128250,-0.053668,0.005061,0.273229,-132.843170,-1459.418701,545.758301,0.037154,-0.023646,-0.092607,-257.449127,-1404.304199,214.065567
4,0,0.097585,-0.063026,0.152904,-290.388458,-1469.179199,539.791138,-0.035310,-0.037619,0.182666,-266.970245,-1675.130127,903.061340,-0.780186,-1.061105,-0.844305,-508.373077,-1629.639160,367.294464,-0.490337,-1.253034,-0.812205,-554.602356,-1538.734741,131.174408,-0.110468,-0.185024,0.489631,-416.604980,-1491.382446,520.645020,-1.007537,1.078191,1.228580,-0.191463,-1655.773193,397.431244,1.926389,-0.572303,-0.615467,85.663635,-1507.621826,158.961029,-0.063014,0.003544,0.268924,-132.811462,-1459.150635,545.724304,0.046256,-0.029339,-0.110338,-257.187317,-1403.883179,213.825394
5,0,0.095050,-0.063743,0.152708,-290.225586,-1468.902344,539.726013,-0.042198,-0.036687,0.186238,-266.733246,-1674.750122,902.886719,-0.780939,-1.061843,-0.844701,-508.222290,-1629.397095,367.338593,-0.491164,-1.253796,-0.811948,-554.491150,-1538.663940,131.176651,-0.111411,-0.185140,0.490136,-416.446045,-1491.177490,520.577759,-1.007555,1.078892,1.229872,-0.024364,-1655.635620,397.457123,1.926470,-0.572279,-0.614824,85.808136,-1507.631714,158.863785,-0.049131,0.011425,0.255277,-132.702911,-1459.234863,545.206116,0.036251,-0.022925,-0.092847,-257.182831,-1404.232544,213.802628
6,0,0.120746,-0.055310,0.134766,-290.396088,-1468.157837,539.476440,-0.043017,-0.036477,0.187276,-266.481537,-1674.294922,902.865173,-0.781231,-1.061784,-0.844287,-508.082794,-1629.163696,367.408173,-0.491806,-1.250611,-0.810888,-554.324951,-1538.549805,131.190933,-0.113705,-0.185722,0.491122,-416.261078,-1490.956909,520.498108,-0.992458,1.102778,1.243695,0.018794,-1655.442383,397.865723,1.926068,-0.576076,-0.611032,86.030045,-1507.603149,158.698776,-0.051365,0.018507,0.254845,-132.598373,-1458.970093,545.162170,0.035425,-0.023305,-0.093617,-257.062042,-1404.191162,213.650208
7,0,0.097487,-0.064338,0.150551,-289.937805,-1468.359375,539.457092,-0.039124,-0.034693,0.191199,-266.375854,-1673.723022,902.944946,-0.781618,-1.061718,-0.843724,-507.955322,-1628.913696,367.465546,-0.494673,-1.252864,-0.811629,-554.197998,-1538.396362,131.162750,-0.115668,-0.186601,0.493379,-416.059814,-1490.733521,520.441528,-0.993829,1.104249,1.244058,0.189861,-1655.290405,397.898254,1.924445,-0.579395,-0.614915,86.374992,-1507.601440,158.604324,-0.043316,0.021402,0.255986,-132.313507,-1458.672974,544.979919,0.035468,-0.023699,-0.093435,-256.925842,-1404.158936,213.517456
8,0,0.102548,-0.063994,0.147257,-289.811676,-1468.084961,539.266052,-0.038776,-0.034583,0.190929,-266.110016,-1673.270386,902.992615,-0.782731,-1.061124,-0.843544,-507.802734,-1628.674927,367.522156,-0.494875,-1.255049,-0.810212,-554.092224,-1538.261597,131.190384,-0.115253,-0.186123,0.493607,-415.899048,-1490.487183,520.385193,-0.993233,1.104110,1.243963,0.377584,-1655.078979,397.931061,1.924384,-0.580598,-0.617643,86.631805,-1507.604248,158.599243,-0.041940,0.023427,0.255374,-132.161697,-1458.395752,544.868347,0.033707,-0.022880,-0.094061,-256.813110,-1404.088501,213.398300
9,0,0.098010,-0.062344,0.148399,-289.599609,-1467.833008,539.307739,-0.034259,-0.035864,0.186972,-265.802551,-1672.663574,903.101624,-0.782115,-1.062170,-0.844282,-507.701233,-1628.433105,367.636597,-0.496190,-1.253837,-0.810994,-553.976257,-1538.111206,131.234985,-0.115346,-0.185441,0.494453,-415.706085,-1490.209961,520.376221,-0.999762,1.107652,1.249138,0.470274,-1654.974976,397.949188,1.921667,-0.579475,-0.619534,86.847542,-1507.575928,158.529724,-0.047583,0.015098,0.251319,-132.048782,-1458.129150,544.785767,0.033230,-0.023159,-0.094273,-256.663666,-1404.031372,213.298126
