Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.085544,-0.076086,0.101431,-307.486542,-1407.487427,532.995239,-0.161415,-0.043098,0.171553,-295.616455,-1596.479614,911.499451,-0.920865,-1.056341,-0.931440,-529.909119,-1566.265991,364.641541,-0.643122,-1.264321,-0.884046,-563.945374,-1481.469971,116.061722,-0.155622,-0.184245,0.425137,-433.121460,-1427.778687,511.138794,-1.177492,1.106122,1.475238,-30.877495,-1582.126343,384.059937,-0.797691,1.066640,1.509442,-5.061867,-1487.313843,137.513123,-0.081306,0.009910,0.231508,-149.829010,-1402.943848,542.333130,0.041669,-0.048131,-0.128486,-264.973175,-1350.347168,207.118179
2,0,0.072107,-0.083371,0.113311,-308.177277,-1407.392578,532.956787,-0.169686,-0.041566,0.175086,-296.714447,-1595.971924,911.458435,-0.919935,-1.057513,-0.933881,-530.669922,-1565.686523,364.532745,-0.620799,-1.248887,-0.887598,-564.636292,-1481.369873,116.014946,-0.156118,-0.185425,0.428054,-433.994659,-1427.284668,511.051880,-1.170351,1.104192,1.463439,-31.679508,-1581.575928,384.064728,-0.779920,1.027508,1.492405,-6.025558,-1487.104980,136.900238,-0.058105,0.001770,0.229291,-150.973419,-1402.668457,542.247559,0.040171,-0.049384,-0.128069,-265.638672,-1349.839722,207.132019
3,0,0.068853,-0.083805,0.114605,-309.117584,-1406.890015,533.001099,-0.163729,-0.042060,0.168439,-297.676697,-1595.111328,911.669678,-0.918029,-1.061579,-0.938068,-531.484863,-1565.016357,364.451752,-0.619432,-1.239599,-0.888654,-565.017273,-1480.634033,115.935860,-0.155857,-0.186205,0.429119,-434.907135,-1426.776367,510.959747,-1.176589,1.102739,1.453168,-32.497902,-1581.221069,384.133545,-0.776651,1.053328,1.491684,-6.414153,-1486.535522,137.314468,-0.058965,0.015700,0.232106,-151.562668,-1401.933594,542.350525,0.038937,-0.049324,-0.126484,-266.315155,-1349.346191,207.129425
4,0,0.074733,-0.084281,0.113647,-310.063324,-1406.364014,532.903381,-0.164366,-0.041500,0.167844,-298.785858,-1594.441406,911.765442,-0.919862,-1.060409,-0.939897,-532.267151,-1564.369141,364.236359,-0.661963,-1.214505,-0.889439,-564.899048,-1479.448853,116.111717,-0.155272,-0.185440,0.428179,-435.873749,-1426.293457,510.897766,-1.151575,1.088695,1.440639,-33.507843,-1580.199463,383.882324,-0.771226,1.050470,1.486896,-6.980703,-1486.014771,137.395096,-0.023112,0.012979,0.244954,-152.205505,-1401.411133,542.242981,0.041294,-0.050473,-0.127103,-267.169617,-1348.779053,207.141922
5,0,0.069963,-0.084468,0.114141,-311.067108,-1405.769409,532.956848,-0.165487,-0.039858,0.167686,-299.942169,-1593.783569,911.913940,-0.920655,-1.059701,-0.939554,-533.029053,-1563.755249,364.037201,-0.625892,-1.229620,-0.896751,-565.857788,-1479.474365,115.880638,-0.157530,-0.186659,0.427763,-436.836273,-1425.753296,510.842621,-1.159015,1.106502,1.457605,-34.411694,-1579.905151,384.251740,-0.769002,1.037776,1.479635,-7.660033,-1485.521851,137.329346,-0.044221,0.000778,0.235079,-153.691299,-1400.851562,542.387390,0.041434,-0.050758,-0.127250,-267.979218,-1348.184814,207.178680
6,0,0.070455,-0.084288,0.114022,-312.124054,-1405.178345,532.997314,-0.168464,-0.038060,0.171367,-301.286957,-1593.168213,912.087952,-0.919302,-1.061042,-0.942105,-533.843079,-1563.103027,363.865356,-0.661371,-1.243580,-0.896889,-565.950806,-1478.250610,115.752251,-0.155790,-0.187524,0.427266,-437.850372,-1425.227173,510.794586,-1.166933,1.104003,1.447163,-35.333065,-1579.330933,384.339844,-0.744768,1.045311,1.472732,-8.660417,-1485.033325,137.128769,-0.061778,-0.012483,0.248552,-154.735733,-1399.831055,542.957031,0.041612,-0.049913,-0.127535,-268.817108,-1347.505859,207.268555
7,0,0.074580,-0.085090,0.115182,-313.193817,-1404.557617,532.985962,-0.168657,-0.038967,0.163535,-302.273376,-1592.328369,912.221802,-0.920373,-1.061684,-0.945872,-534.601318,-1562.467285,363.631805,-0.676202,-1.203592,-0.897239,-565.887573,-1477.631714,115.633507,-0.155191,-0.187179,0.431145,-438.877228,-1424.696533,510.733185,-1.157464,1.092120,1.441931,-36.359535,-1578.399414,384.173584,-0.761751,1.038429,1.471620,-8.937550,-1484.206543,137.492691,-0.055116,-0.000261,0.229989,-156.064972,-1399.521362,542.667175,0.040549,-0.051016,-0.125922,-269.750031,-1346.770996,207.294525
8,0,0.073332,-0.086991,0.115705,-314.311249,-1403.968628,533.041809,-0.167937,-0.036810,0.159574,-303.403046,-1591.643921,912.424866,-0.920309,-1.061312,-0.946387,-535.313293,-1561.926880,363.372894,-0.669096,-1.192041,-0.895915,-566.285156,-1477.246948,115.441063,-0.157052,-0.189800,0.436451,-439.917145,-1424.149048,510.712616,-1.168995,1.101357,1.447067,-37.303898,-1577.804810,384.505859,-0.761399,1.052643,1.469770,-9.591158,-1483.384277,137.731140,-0.057949,0.004936,0.227959,-157.109711,-1398.844604,542.854065,0.039801,-0.052302,-0.125101,-270.634430,-1345.924072,207.476990
9,0,0.076086,-0.085559,0.114792,-315.453522,-1403.307861,533.097351,-0.171542,-0.036484,0.164551,-304.792633,-1590.945435,912.532043,-0.918244,-1.065148,-0.950537,-536.124878,-1561.297363,363.121613,-0.672817,-1.191750,-0.897189,-566.673889,-1476.789551,115.196266,-0.154590,-0.190658,0.440987,-441.050842,-1423.568115,510.635681,-1.171244,1.101146,1.446121,-38.368904,-1576.854980,384.593964,-0.761528,1.045646,1.466231,-10.461719,-1482.620850,137.683975,-0.085953,-0.001165,0.233093,-157.730148,-1398.043823,543.170105,0.043075,-0.053469,-0.125086,-271.579102,-1345.083496,207.592728
