Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
19,0,-0.126740,0.028180,-0.087491,-451.429504,-1453.918213,447.862457,-0.444838,-0.007451,0.018185,-479.476776,-1613.155762,786.536438,-0.514043,-1.174021,-0.617071,-706.999878,-1593.306396,270.107544,-0.357167,-1.190089,-0.991972,-787.283325,-1520.212769,57.838867,-0.223358,-0.056375,-0.098338,-578.296021,-1456.077148,446.451965,-0.703859,1.249562,0.242757,-210.610901,-1605.437988,263.616821,-0.426992,1.247162,0.316885,-165.630981,-1524.487793,33.533176,-0.348711,0.282512,-0.295054,-289.683441,-1485.763062,414.775696,-0.355722,0.004145,-0.212081,-438.457977,-1454.372803,111.551208
20,0,-0.130169,0.027502,-0.087833,-453.183136,-1452.660645,447.783539,-0.448617,-0.009306,0.024978,-480.845337,-1611.407104,786.514160,-0.513658,-1.170672,-0.612735,-708.665161,-1592.842896,269.829803,-0.371404,-1.200644,-1.000112,-789.463745,-1519.232788,57.702755,-0.218524,-0.057824,-0.093577,-580.034302,-1455.098633,446.227112,-0.704983,1.248191,0.239417,-212.003738,-1603.986450,263.581573,-0.426899,1.243949,0.322378,-167.222702,-1522.777100,33.600014,-0.346575,0.282279,-0.285702,-291.306000,-1484.531128,414.446716,-0.354967,0.006187,-0.213525,-439.989685,-1453.183838,111.454254
21,0,-0.128726,0.027071,-0.084426,-454.829041,-1451.346680,447.716064,-0.454918,-0.013754,0.032923,-482.151886,-1609.840454,786.518677,-0.511147,-1.161343,-0.605714,-710.166565,-1591.976685,269.434845,-0.348693,-1.195052,-1.004639,-791.550720,-1519.155396,57.384022,-0.229713,-0.029595,-0.175633,-581.603516,-1454.171875,445.894531,-0.708342,1.245932,0.239844,-213.289780,-1602.502441,263.710968,-0.452333,1.216907,0.310936,-169.561859,-1520.820312,33.479763,-0.345161,0.282772,-0.292110,-293.094452,-1482.549316,414.636658,-0.357174,0.001140,-0.203983,-441.483704,-1452.043823,111.341980
22,0,-0.132401,0.026759,-0.083015,-456.484924,-1449.869629,447.780060,-0.454899,-0.016308,0.042720,-483.570770,-1607.916504,786.570312,-0.502203,-1.176028,-0.604356,-711.501648,-1591.052490,269.742981,-0.341207,-1.202646,-1.001082,-793.277161,-1518.572266,57.336227,-0.230430,-0.027170,-0.200479,-583.398987,-1453.019287,445.657654,-0.708959,1.248039,0.241531,-214.643173,-1600.815430,263.863770,-0.435758,1.237014,0.322120,-170.654861,-1519.169312,34.043354,-0.351246,0.280376,-0.290104,-294.606995,-1480.692993,414.757904,-0.366888,-0.007860,-0.184056,-442.996765,-1451.297852,111.177101
23,0,-0.097264,0.043237,-0.098408,-458.226196,-1448.482422,447.198242,-0.450935,-0.017742,0.040088,-484.612793,-1606.156738,786.728577,-0.500785,-1.177747,-0.602505,-712.847778,-1590.084106,269.802887,-0.338629,-1.195244,-0.994880,-794.847046,-1518.114746,57.268951,-0.225000,-0.026461,-0.204985,-585.069519,-1451.506836,445.757172,-0.708572,1.252946,0.242768,-215.984070,-1599.027832,264.042725,-0.446126,1.222430,0.320511,-172.504456,-1517.208740,33.958172,-0.351570,0.280503,-0.289729,-296.118103,-1478.711426,414.889618,-0.368199,-0.010471,-0.180820,-444.390717,-1449.852417,111.247597
24,0,-0.098962,0.042372,-0.094938,-459.837402,-1446.739624,447.307312,-0.447466,-0.017463,0.053821,-485.854126,-1604.497070,787.008118,-0.500615,-1.177520,-0.600733,-714.120789,-1588.929321,269.914520,-0.349212,-1.185326,-0.969282,-795.831482,-1517.344604,57.412449,-0.228038,-0.031160,-0.170453,-586.496460,-1450.464722,445.768555,-0.709097,1.249088,0.239682,-217.214355,-1597.097046,264.189667,-0.463395,1.205213,0.316693,-174.566406,-1515.121704,33.706459,-0.348747,0.282803,-0.287602,-297.708008,-1476.606323,414.973083,-0.357430,-0.001022,-0.207088,-445.640656,-1447.544556,111.544395
25,0,-0.135256,0.023452,-0.076054,-461.353729,-1444.724854,447.924927,-0.446789,-0.020908,0.056887,-486.941742,-1602.613159,787.101135,-0.503542,-1.172689,-0.599715,-715.268494,-1587.680176,269.887817,-0.333223,-1.194712,-0.986700,-797.718323,-1516.869019,57.238441,-0.229960,-0.064494,-0.082391,-588.237488,-1448.797363,445.994049,-0.709204,1.250099,0.236948,-218.417923,-1595.042114,264.477325,-0.441743,1.231358,0.332294,-175.477600,-1513.243530,34.034924,-0.353196,0.278708,-0.283303,-299.203461,-1474.264404,415.266083,-0.367846,-0.013407,-0.178638,-447.020386,-1446.677368,111.402351
26,0,-0.132593,0.022911,-0.072837,-462.947510,-1442.735229,448.038025,-0.452961,-0.025337,0.058680,-488.158752,-1600.562988,787.054443,-0.503847,-1.177664,-0.596919,-716.310669,-1586.008667,270.157562,-0.332375,-1.192098,-0.980542,-798.896973,-1516.161621,57.158432,-0.223118,-0.030386,-0.189585,-589.842468,-1447.287109,445.763184,-0.711661,1.250871,0.247590,-219.603409,-1593.028198,264.976685,-0.444211,1.230614,0.335202,-176.970657,-1511.240723,34.090134,-0.353981,0.274874,-0.280812,-300.567749,-1471.802002,415.587097,-0.368611,-0.012956,-0.176100,-448.253418,-1444.896729,111.607239
27,0,-0.133617,0.020976,-0.069210,-464.542267,-1440.636963,448.104980,-0.446560,-0.022903,0.066730,-489.119446,-1598.741699,787.371460,-0.509098,-1.169257,-0.597596,-717.444336,-1584.548462,270.242493,-0.327755,-1.191938,-0.975143,-799.924561,-1515.375732,57.007378,-0.225296,-0.004907,-0.207613,-591.391418,-1446.066040,445.547394,-0.715275,1.251223,0.250140,-220.784256,-1590.674805,265.307648,-0.448894,1.237500,0.337877,-178.233566,-1509.159546,34.332020,-0.346068,0.274402,-0.280847,-302.107819,-1469.308716,415.852478,-0.368868,-0.018323,-0.173163,-449.493347,-1443.121338,111.697472
28,0,-0.135239,0.021159,-0.068745,-466.168671,-1438.376221,448.269104,-0.444874,-0.026222,0.067224,-490.095276,-1596.644531,787.494324,-0.504693,-1.176879,-0.598022,-718.231750,-1582.495361,270.489197,-0.329554,-1.203300,-0.979553,-801.016113,-1514.427979,56.888981,-0.227666,-0.000020,-0.230033,-592.948975,-1444.406006,445.290558,-0.720604,1.248829,0.241806,-221.877548,-1587.930054,265.390869,-0.467611,1.225589,0.336830,-179.635818,-1507.018311,34.576405,-0.354763,0.279436,-0.270604,-303.549072,-1467.034180,415.830139,-0.371230,-0.020321,-0.171162,-450.672485,-1441.256226,111.825706
29,0,-0.136683,0.020739,-0.064987,-467.653992,-1436.055542,448.317139,-0.443689,-0.026696,0.070005,-491.093567,-1594.437134,787.591492,-0.505187,-1.180832,-0.600299,-719.160645,-1580.558228,270.736450,-0.327854,-1.199703,-0.970891,-801.777283,-1513.443726,56.647064,-0.229596,-0.005652,-0.217754,-594.467896,-1442.213257,445.449097,-0.721600,1.251280,0.244564,-222.965805,-1585.235596,265.811859,-0.454038,1.239715,0.339633,-180.937637,-1504.596802,34.580772,-0.359298,0.274575,-0.278751,-305.069977,-1464.026001,416.408173,-0.371671,-0.021139,-0.167299,-451.807587,-1439.367310,111.917740
30,0,-0.103130,0.036691,-0.080502,-469.231903,-1433.822510,447.799347,-0.442311,-0.027722,0.071566,-492.058838,-1592.147827,787.678040,-0.509835,-1.177420,-0.602749,-720.172668,-1578.768433,270.885681,-0.341841,-1.193606,-0.963712,-802.266357,-1512.218506,56.355854,-0.226474,-0.003968,-0.219286,-595.980713,-1440.221802,445.430695,-0.720303,1.255624,0.259187,-224.042358,-1582.527832,266.399200,-0.472865,1.237538,0.347937,-182.001419,-1502.246826,34.682201,-0.362281,0.274379,-0.276334,-306.442169,-1461.240845,416.605316,-0.372376,-0.022586,-0.167872,-452.811310,-1437.397827,112.031609
31,0,-0.138125,0.019177,-0.061169,-470.626129,-1431.084473,448.337433,-0.445677,-0.030056,0.071793,-492.749359,-1590.027344,787.705322,-0.511676,-1.176180,-0.597399,-720.816467,-1576.430786,270.792419,-0.343821,-1.200472,-0.958717,-802.845520,-1510.922607,56.013924,-0.237181,-0.005281,-0.195733,-597.248474,-1438.132935,445.339783,-0.723907,1.252217,0.256474,-225.049561,-1579.451050,266.643829,-0.488733,1.225282,0.341243,-183.438553,-1499.735352,34.857082,-0.359264,0.273212,-0.274107,-307.834106,-1458.450439,416.700531,-0.374839,-0.026436,-0.164339,-453.823578,-1435.367676,112.061562
