Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.236343,-0.066476,0.178076,-271.087708,-1508.402588,593.347107,-0.295430,0.017486,0.145433,-256.622925,-1663.348389,930.997864,-0.904638,-1.243766,-1.002460,-487.382874,-1644.323853,374.140045,-0.670599,-1.195855,-1.077200,-501.898407,-1534.501587,122.723206,0.100285,-0.139991,0.118420,-394.643372,-1511.334229,579.059204,-1.193389,1.169268,1.254265,4.805936,-1664.974243,358.530823,-0.604084,1.189554,1.412664,7.083156,-1560.094238,135.137619,0.076265,0.032054,0.139684,-106.856392,-1500.339722,601.798035,0.012971,-0.074347,-0.083825,-224.000244,-1432.716797,268.265411
2,0,0.234997,-0.066083,0.177405,-270.808868,-1507.936768,593.370361,-0.295826,0.016136,0.146121,-256.034668,-1662.637085,931.063416,-0.907258,-1.247149,-1.002966,-486.994781,-1644.122192,374.337433,-0.669103,-1.194164,-1.077016,-501.624451,-1534.494385,122.836281,0.098528,-0.139897,0.119499,-394.367920,-1511.008057,579.124512,-1.194758,1.168882,1.252962,5.174939,-1664.405273,358.444122,-0.605433,1.194650,1.412448,7.433623,-1559.641357,135.115112,0.099585,0.023807,0.143597,-106.627022,-1499.643677,601.661438,0.011536,-0.075686,-0.081214,-223.889984,-1432.433105,268.170044
3,0,0.237946,-0.066254,0.179452,-270.488708,-1507.338379,593.317993,-0.299232,0.017771,0.146161,-255.416565,-1661.872192,931.092834,-0.906703,-1.247057,-1.002068,-486.643890,-1643.955688,374.514801,-0.673182,-1.192881,-1.076242,-501.373169,-1534.441650,123.021790,0.094785,-0.140586,0.120554,-394.058594,-1510.654785,579.172974,-1.194587,1.168392,1.252189,5.590269,-1663.818604,358.427856,-0.617700,1.226268,1.423703,8.192911,-1558.913208,135.558136,0.096237,0.023393,0.145272,-106.334518,-1498.957031,601.617737,0.008264,-0.078103,-0.077601,-223.851242,-1432.134521,268.091583
4,0,0.234753,-0.068434,0.180648,-270.163269,-1506.826050,593.327148,-0.297438,0.017778,0.145849,-254.757858,-1661.097534,931.165344,-0.906993,-1.245728,-0.999220,-486.236298,-1643.773438,374.679871,-0.620357,-1.243553,-1.046999,-501.256470,-1536.282837,122.054100,0.093579,-0.139403,0.121927,-393.742004,-1510.265869,579.225647,-1.195955,1.168404,1.249093,6.000574,-1663.163086,358.373230,-0.613136,1.217324,1.422433,8.310301,-1558.470825,135.287415,0.082645,0.026982,0.136989,-106.335831,-1498.224731,601.652222,-0.023786,-0.111496,-0.029530,-223.642365,-1432.390381,267.473053
5,0,0.231858,-0.067587,0.179824,-269.816925,-1506.284058,593.377075,-0.298250,0.018212,0.147960,-254.066376,-1660.349121,931.247681,-0.907861,-1.244345,-0.995761,-485.827820,-1643.629150,374.839996,-0.619664,-1.241529,-1.045437,-501.011139,-1536.346802,122.241104,0.093396,-0.138395,0.123215,-393.411194,-1509.879028,579.302368,-1.198162,1.171446,1.250902,6.405567,-1662.538940,358.360931,-0.604270,1.191395,1.413146,8.085142,-1558.056885,134.763794,0.080239,0.028389,0.138834,-105.983719,-1497.456787,601.581543,0.003956,-0.075734,-0.070870,-223.578659,-1431.557129,267.880829
6,0,0.202806,-0.059490,0.164040,-269.799530,-1505.867798,593.801697,-0.304217,0.022350,0.154536,-253.470840,-1659.707275,931.364563,-0.907454,-1.245435,-0.995785,-485.400909,-1643.483643,375.124268,-0.619839,-1.243451,-1.044146,-500.782959,-1536.425171,122.422012,0.083206,-0.141767,0.124963,-393.134460,-1509.458984,579.314331,-1.196460,1.171245,1.252198,6.809758,-1661.797363,358.272766,-0.605024,1.193994,1.413148,8.343583,-1557.416992,134.679932,0.081920,0.030909,0.138767,-105.651443,-1496.691772,601.519531,0.001797,-0.079028,-0.067607,-223.462982,-1431.274902,267.787933
7,0,0.228963,-0.066895,0.179827,-269.102448,-1505.114502,593.441589,-0.295178,0.019065,0.149124,-252.544403,-1658.649658,931.485596,-0.905629,-1.246621,-0.997543,-484.977112,-1643.329224,375.426208,-0.619821,-1.238571,-1.042660,-500.536865,-1536.477173,122.581047,0.145540,-0.161513,0.104455,-392.856628,-1508.855347,579.431580,-1.192824,1.172107,1.257553,7.193893,-1660.998657,358.162903,-0.605895,1.200260,1.416177,8.609976,-1556.760742,134.627869,0.070611,0.034678,0.149729,-104.778465,-1495.936279,601.374878,0.008463,-0.072359,-0.076806,-223.262100,-1430.935791,267.743164
8,0,0.231588,-0.068188,0.183236,-268.623810,-1504.534424,593.398682,-0.300015,0.020213,0.151018,-251.756104,-1657.760376,931.538757,-0.920216,-1.236866,-0.976823,-484.340729,-1642.973145,375.281647,-0.620957,-1.242805,-1.041591,-500.330261,-1536.549072,122.712898,0.126580,-0.133378,0.118482,-392.363831,-1508.364624,579.538208,-1.194546,1.171898,1.258494,7.632881,-1660.226318,358.024292,-0.616719,1.223055,1.426198,9.329844,-1555.901001,134.916626,0.089889,0.029557,0.142523,-104.889114,-1494.992065,601.269531,0.005774,-0.073242,-0.076798,-223.089325,-1430.570801,267.702240
9,0,0.231044,-0.063413,0.186386,-268.224091,-1503.937622,593.421875,-0.298416,0.020337,0.148724,-250.879379,-1656.790161,931.636719,-0.907768,-1.249056,-0.994821,-484.054810,-1642.875854,375.931427,-0.618871,-1.227626,-1.043049,-500.144958,-1536.650757,122.999023,0.090175,-0.138065,0.126377,-391.863983,-1508.140259,579.579712,-1.198692,1.170514,1.260273,8.121280,-1659.470215,357.906006,-0.616541,1.225376,1.426879,9.603447,-1555.162964,134.805786,0.068245,0.039256,0.146971,-104.025513,-1494.344727,601.146606,0.005072,-0.074201,-0.075205,-222.968948,-1430.139282,267.632843
10,0,0.227968,-0.062160,0.186480,-267.833801,-1503.272583,593.476624,-0.301838,0.019245,0.151649,-250.001755,-1655.879517,931.685730,-0.908656,-1.246157,-0.990801,-483.589569,-1642.659546,376.133636,-0.616631,-1.217074,-1.040542,-499.893250,-1536.760376,123.212898,0.086724,-0.137821,0.128290,-391.424530,-1507.729126,579.664490,-1.199675,1.170623,1.258409,8.611258,-1658.632446,357.798126,-0.613446,1.219650,1.426839,9.735954,-1554.461792,134.583588,-0.000897,0.023670,0.143908,-103.758453,-1494.116943,601.102722,0.000237,-0.076309,-0.069722,-222.795731,-1429.731567,267.558960
11,0,0.227107,-0.060939,0.189241,-267.350494,-1502.540283,593.491882,-0.301454,0.021472,0.151920,-249.055740,-1654.875122,931.784241,-0.909780,-1.244829,-0.986057,-483.117279,-1642.408813,376.343445,-0.616486,-1.228786,-1.038501,-499.651276,-1536.790649,123.242859,0.082718,-0.137723,0.128051,-390.944977,-1507.217163,579.716736,-1.201977,1.170531,1.257048,9.126987,-1657.800781,357.724152,-0.604848,1.189778,1.415635,9.442790,-1553.856934,133.941437,-0.051632,0.027756,0.159428,-102.304024,-1493.712036,601.220398,0.000258,-0.075751,-0.064413,-222.612915,-1429.368896,267.453339
12,0,0.228295,-0.064034,0.187839,-266.907379,-1501.817871,593.425354,-0.302196,0.021417,0.154292,-248.062820,-1653.886719,931.793640,-0.909580,-1.245271,-0.984170,-482.635040,-1642.173218,376.595490,-0.618252,-1.232113,-1.035668,-499.439056,-1536.827393,123.425285,0.081634,-0.136608,0.130837,-390.456970,-1506.718262,579.761414,-1.196930,1.172961,1.258362,9.590774,-1656.850952,357.590149,-0.607474,1.202865,1.419622,9.827764,-1552.978394,133.947235,-0.064255,0.025204,0.139239,-102.788765,-1492.708252,601.232117,0.002743,-0.074495,-0.066817,-222.422592,-1428.925659,267.369019
