Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.239368,-0.057909,0.120143,-276.957092,-1465.565063,593.377808,-0.192834,-0.010579,0.163808,-269.552307,-1649.042236,925.153198,,,,,,,-0.574650,-1.221393,-1.118988,-501.814362,-1484.963989,124.779938,0.127111,-0.122863,0.081955,-399.418732,-1465.701050,579.952515,-0.995714,1.260932,1.146909,-10.795364,-1620.739746,365.805450,-0.625522,1.170999,1.474237,-6.339012,-1497.933594,142.462524,-0.106887,0.044752,0.089698,-112.738983,-1458.265259,601.068787,-0.004377,-0.082007,-0.083973,-228.058548,-1390.448242,267.275299
2,0,0.238399,-0.058284,0.120788,-276.791260,-1465.420776,593.376526,-0.193684,-0.010735,0.164407,-269.327057,-1648.796875,925.197754,,,,,,,-0.574850,-1.220238,-1.118857,-501.744080,-1484.918091,124.840851,0.119257,-0.125738,0.085062,-399.321625,-1465.599854,579.902954,-0.998486,1.260381,1.147583,-10.647431,-1620.553345,365.778259,-0.627449,1.173208,1.474766,-6.245437,-1497.775879,142.442078,-0.118257,0.054587,0.094861,-112.211639,-1458.144287,601.171692,-0.000312,-0.082196,-0.088508,-228.010315,-1390.364380,267.217773
3,0,0.139274,-0.079095,0.168191,-275.684052,-1466.469116,594.615479,-0.194088,-0.010505,0.165574,-269.097504,-1648.556274,925.251343,,,,,,,-0.573941,-1.219050,-1.117927,-501.674469,-1484.873169,124.877525,0.118096,-0.125773,0.084948,-399.175873,-1465.479614,579.912842,-1.001460,1.260440,1.146607,-10.440997,-1620.359253,365.731842,-0.620512,1.154355,1.466510,-6.562394,-1497.751953,142.032104,-0.120988,0.049897,0.088738,-112.465996,-1458.141235,601.124756,-0.001564,-0.081781,-0.087202,-227.914886,-1390.255249,267.176880
4,0,0.137297,-0.079094,0.169810,-275.479034,-1466.322266,594.632141,-0.194706,-0.010548,0.166219,-268.861420,-1648.318359,925.317871,-0.869020,-1.280892,-0.993527,-494.963959,-1599.622070,370.808685,-0.574992,-1.219177,-1.117337,-501.591217,-1484.793823,124.955574,0.132110,-0.122086,0.082125,-399.001312,-1465.326904,580.065857,-1.004481,1.261032,1.145199,-10.285213,-1620.160400,365.694366,-0.620840,1.150885,1.465330,-6.569318,-1497.621338,141.907242,-0.109451,0.055286,0.094994,-111.772743,-1457.808105,600.919678,-0.001587,-0.082830,-0.086572,-227.836380,-1390.151367,267.128143
5,0,0.136575,-0.078100,0.170315,-275.306366,-1466.154907,594.641541,-0.194597,-0.009902,0.166528,-268.580627,-1648.061157,925.371460,-0.867386,-1.281928,-0.994749,-494.839294,-1599.502441,370.905304,-0.576070,-1.219768,-1.117389,-501.530457,-1484.708130,125.023010,0.131798,-0.122625,0.082938,-398.823242,-1465.168579,580.080933,-1.009262,1.262612,1.144621,-10.071598,-1619.967041,365.610474,-0.620311,1.149995,1.465582,-6.498212,-1497.462036,141.831131,-0.112913,0.048859,0.088631,-112.028748,-1457.733032,600.942993,-0.001009,-0.081805,-0.087111,-227.739777,-1390.034424,267.092468
6,0,0.136646,-0.077988,0.169264,-275.136017,-1465.934692,594.630981,-0.194348,-0.008291,0.167076,-268.355530,-1647.775024,925.461792,-0.866702,-1.284782,-0.997137,-494.695587,-1599.341187,371.038605,-0.574992,-1.217333,-1.116629,-501.397675,-1484.616089,125.060738,0.128780,-0.123840,0.084115,-398.640747,-1465.010986,580.103760,-1.010788,1.263678,1.146938,-9.949657,-1619.732422,365.571320,-0.621182,1.151477,1.465920,-6.403956,-1497.286011,141.812805,-0.118662,0.051435,0.087506,-111.947998,-1457.540649,600.972168,-0.003121,-0.081874,-0.085888,-227.634872,-1389.883301,267.076050
7,0,0.137349,-0.078028,0.169448,-274.951050,-1465.746826,594.587952,-0.193918,-0.009068,0.165122,-268.051208,-1647.457520,925.500427,-0.881805,-1.273151,-0.976653,-494.300903,-1599.041504,370.709869,-0.576755,-1.219665,-1.116383,-501.326630,-1484.487915,125.119957,0.123332,-0.126020,0.084464,-398.521118,-1464.793213,580.068970,-1.006337,1.261390,1.150346,-9.807824,-1619.473877,365.605743,-0.628493,1.173051,1.474649,-5.904876,-1496.963745,142.113281,-0.116072,0.050330,0.086887,-111.806030,-1457.274658,600.901550,-0.002016,-0.082281,-0.087426,-227.553421,-1389.747559,267.046112
8,0,0.137260,-0.077840,0.169331,-274.764923,-1465.506592,594.561035,-0.194644,-0.009950,0.164592,-267.743927,-1647.123047,925.510925,-0.882764,-1.271914,-0.976513,-494.126801,-1598.857666,370.755188,-0.574701,-1.216283,-1.115139,-501.241638,-1484.417114,125.166252,0.116046,-0.126891,0.084627,-398.307159,-1464.580566,579.973572,-1.006877,1.261563,1.149499,-9.607759,-1619.195435,365.552826,-0.627243,1.162209,1.471781,-6.112247,-1496.907593,141.817291,-0.115759,0.046613,0.089758,-111.422882,-1457.025391,600.889221,-0.001315,-0.081903,-0.087112,-227.444046,-1389.630981,266.985474
9,0,0.138017,-0.077814,0.169769,-274.560730,-1465.261597,594.519592,-0.199580,-0.010577,0.162991,-267.334717,-1646.864990,925.459351,-0.882819,-1.270890,-0.976387,-493.964355,-1598.665527,370.812805,-0.574424,-1.215766,-1.115584,-501.147614,-1484.272461,125.176102,0.107351,-0.122423,0.088229,-398.133820,-1464.417725,580.047974,-0.999568,1.264404,1.151138,-9.465533,-1618.843384,365.575531,-0.628145,1.170976,1.474309,-5.746436,-1496.560547,141.956192,-0.115460,0.053801,0.095077,-110.842377,-1456.649902,600.766235,-0.005837,-0.092673,-0.076673,-227.296158,-1389.793457,266.625427
