Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.229035,-0.073789,0.195921,-293.620483,-1481.421143,593.397705,-0.309379,-0.005144,0.119285,-283.313995,-1639.457642,932.664856,-0.891589,-1.233777,-1.010385,-506.484375,-1616.969849,377.661560,-0.727503,-1.164134,-1.115955,-520.670349,-1503.084839,127.424713,0.101333,-0.138950,0.131931,-416.834869,-1487.022461,578.548462,-1.191672,1.091096,1.277120,-13.359627,-1632.164307,355.147980,-0.580183,1.144985,1.436265,-17.117319,-1518.427979,139.124268,-0.051058,0.056816,0.158324,-130.375977,-1466.763184,603.193848,-0.017728,-0.087764,-0.072498,-244.340530,-1410.158691,266.964264
2,0,0.231555,-0.075427,0.195982,-293.426056,-1480.988403,593.333740,-0.307303,-0.005393,0.119772,-282.936584,-1639.302124,932.610596,-0.891160,-1.233050,-1.008454,-506.297302,-1616.688843,377.762421,-0.728258,-1.164282,-1.116637,-520.574890,-1502.875000,127.510727,0.097488,-0.140261,0.134528,-416.648590,-1486.725708,578.543091,-1.189567,1.091424,1.274036,-13.163733,-1631.877563,355.153717,-0.591047,1.172899,1.444113,-16.392986,-1518.363647,139.458420,-0.126508,0.061365,0.137961,-130.799500,-1466.829102,603.725647,-0.026966,-0.103504,-0.053493,-243.893097,-1410.563354,266.536011
3,0,0.232495,-0.075241,0.196937,-293.273865,-1480.539673,593.301758,-0.298512,-0.006873,0.114245,-282.434143,-1638.976440,932.608521,-0.890092,-1.234722,-1.008749,-506.118408,-1616.403687,377.905518,-0.729343,-1.166279,-1.115569,-520.477600,-1502.662476,127.575081,0.100207,-0.139396,0.135720,-416.507843,-1486.335571,578.529419,-1.190249,1.094643,1.277063,-13.010130,-1631.595459,355.192200,-0.591492,1.177785,1.442396,-16.141672,-1518.395996,139.325790,-0.129291,0.056181,0.134751,-130.494751,-1466.334106,603.698608,-0.031634,-0.106044,-0.046846,-243.979187,-1410.192505,266.356171
4,0,0.231302,-0.073872,0.198283,-293.101532,-1480.010132,593.302917,-0.295921,-0.006036,0.114000,-281.984863,-1638.844238,932.500854,-0.892138,-1.237714,-1.007455,-505.871887,-1616.086426,377.995117,-0.721798,-1.164922,-1.113389,-520.334229,-1502.611816,127.576263,0.101676,-0.143526,0.150201,-416.305023,-1486.135742,578.455383,-1.192357,1.095252,1.275665,-12.823802,-1631.237915,355.188629,-0.593709,1.183548,1.443562,-15.771086,-1518.392456,139.191177,0.004828,0.018992,0.199825,-129.004730,-1465.523315,602.592834,-0.029907,-0.106960,-0.048580,-243.917053,-1409.836182,266.256012
5,0,0.230829,-0.073133,0.201453,-292.858307,-1479.484863,593.249634,-0.294586,-0.005930,0.114209,-281.528473,-1638.686279,932.367615,-0.891876,-1.235632,-1.006252,-505.607544,-1615.809570,378.057709,-0.720094,-1.163444,-1.112319,-520.261047,-1502.509155,127.638924,0.102037,-0.143280,0.153201,-416.093567,-1485.701782,578.403931,-1.192335,1.094287,1.273877,-12.621067,-1630.797485,355.169983,-0.592684,1.181817,1.441309,-15.540514,-1518.389404,138.928406,-0.033436,0.031569,0.158588,-130.028305,-1464.678467,602.917908,-0.047578,-0.117774,-0.026910,-243.887909,-1409.233154,266.241913
6,0,0.229714,-0.072285,0.198969,-292.747772,-1478.854980,593.201660,-0.292102,-0.005225,0.115521,-281.038452,-1638.513794,932.173462,-0.890359,-1.235116,-1.005340,-505.345398,-1615.492798,378.151031,-0.722423,-1.168396,-1.110519,-520.191589,-1502.311401,127.623245,0.099146,-0.143548,0.152865,-415.943329,-1485.164551,578.372131,-1.192963,1.094788,1.275387,-12.432693,-1630.312378,355.139374,-0.592432,1.180606,1.438672,-15.305285,-1518.342773,138.675720,-0.036693,0.048133,0.156493,-129.887848,-1464.288452,602.696655,-0.040658,-0.110630,-0.039661,-243.702179,-1408.935425,266.092346
7,0,0.226948,-0.073056,0.198385,-292.584900,-1478.214233,593.169189,-0.288597,-0.004216,0.115632,-280.529053,-1638.375366,932.002380,-0.904331,-1.224678,-0.984592,-504.851105,-1614.961548,377.881073,-0.717046,-1.165078,-1.108535,-520.075623,-1502.289185,127.639458,0.096521,-0.139836,0.137237,-415.768585,-1484.440186,578.413696,-1.196269,1.095328,1.271767,-12.190155,-1629.798462,355.116211,-0.585742,1.157763,1.428734,-15.385602,-1518.393921,138.066223,-0.013333,0.050626,0.162700,-129.664688,-1463.465942,602.535767,-0.034156,-0.106448,-0.044839,-243.561600,-1408.540161,265.955200
8,0,0.194507,-0.072749,0.194766,-292.509155,-1477.636475,593.644958,-0.286099,-0.002351,0.117954,-280.013947,-1638.224854,931.811035,-0.891610,-1.237885,-1.002474,-504.753540,-1614.665039,378.393280,-0.720828,-1.166717,-1.105825,-519.973022,-1502.099487,127.659378,0.096657,-0.139352,0.139805,-415.535065,-1483.871948,578.374023,-1.193741,1.097845,1.270578,-11.978133,-1629.174072,355.157593,-0.585998,1.162884,1.428686,-15.067574,-1518.240112,137.913651,-0.022139,0.024387,0.176246,-128.916260,-1462.723145,602.426392,-0.032317,-0.110190,-0.045413,-243.458481,-1408.134521,265.849609
9,0,0.204803,-0.066687,0.189703,-292.289429,-1476.896851,593.348816,-0.282446,-0.002459,0.118964,-279.468811,-1638.079102,931.597900,-0.889963,-1.236964,-1.001049,-504.471832,-1614.255249,378.503174,-0.719525,-1.168929,-1.104702,-519.855469,-1501.978027,127.643913,0.101193,-0.141233,0.157412,-415.274902,-1483.451172,578.265503,-1.193595,1.098842,1.265764,-11.706749,-1628.552612,355.175598,-0.587030,1.160014,1.425379,-14.818599,-1518.086182,137.659744,-0.030417,0.027874,0.171516,-128.874771,-1461.736450,602.378784,-0.033245,-0.109880,-0.044245,-243.331299,-1407.647461,265.701965
