Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.193859,-0.080653,0.220283,-269.971924,-1524.965942,591.861084,-0.202268,0.000671,0.195368,-253.490417,-1698.766113,922.790405,-0.862311,-1.271016,-1.001291,-481.988861,-1657.590088,368.141937,-0.603597,-1.210889,-1.113297,-492.804077,-1545.454712,121.656670,0.107933,-0.139718,0.127044,-393.250824,-1530.941040,576.676819,-1.042186,1.248905,1.223595,5.777340,-1665.791748,363.504547,-0.663792,1.154289,1.477661,5.489927,-1550.950806,135.944839,0.054509,0.118374,-0.041546,-108.419937,-1511.770386,597.632812,-0.013985,-0.104400,-0.034698,-222.037399,-1446.912109,265.741486
2,0,0.212864,-0.074829,0.206122,-270.209991,-1524.230103,591.711670,-0.203497,-0.000199,0.195365,-253.344772,-1698.239624,922.859314,-0.861787,-1.272491,-1.002334,-481.864075,-1657.501099,368.230469,-0.606058,-1.212775,-1.113284,-492.769196,-1545.473999,121.679466,0.109126,-0.138924,0.127356,-393.185760,-1530.728638,576.653687,-1.042729,1.248055,1.223360,6.091848,-1665.761963,363.758087,-0.639175,1.170275,1.474046,5.525246,-1550.683105,135.983109,0.035670,0.116650,-0.043433,-108.477127,-1511.720215,597.898254,-0.011532,-0.107645,-0.039220,-221.972000,-1446.729736,265.561890
3,0,0.210536,-0.075195,0.204754,-270.163574,-1523.932007,591.723816,-0.205159,-0.000418,0.195105,-253.187927,-1697.744385,922.914185,-0.863963,-1.268831,-0.996922,-481.681244,-1657.400513,368.162262,-0.606133,-1.210170,-1.112321,-492.682739,-1545.517944,121.697731,0.123181,-0.148818,0.122309,-392.995819,-1530.436523,576.839294,-1.042190,1.249272,1.224872,6.246509,-1665.426880,363.829559,-0.665350,1.156864,1.477532,5.717079,-1550.523071,135.976700,0.036770,0.118929,-0.040632,-108.328728,-1511.305176,597.807678,0.002612,-0.081415,-0.063731,-222.069000,-1445.876465,266.179443
4,0,0.211986,-0.077447,0.203687,-270.082825,-1523.637573,591.656555,-0.206119,-0.000640,0.194820,-253.048157,-1697.232788,922.980103,-0.865347,-1.266612,-0.994370,-481.517059,-1657.311768,368.167725,-0.605261,-1.209844,-1.111780,-492.598236,-1545.549561,121.654381,0.108468,-0.139275,0.128501,-393.039398,-1530.295776,576.603821,-1.045401,1.249568,1.224559,6.449968,-1665.137817,363.863770,-0.677462,1.181442,1.485330,6.284562,-1550.113281,136.401642,0.038312,0.117335,-0.042728,-108.279533,-1510.924194,597.803040,0.004190,-0.082299,-0.066184,-222.026428,-1445.731689,266.126953
5,0,0.216385,-0.078765,0.205659,-269.956512,-1523.343384,591.558411,-0.206294,0.000597,0.195817,-252.873688,-1696.771606,923.081238,-0.863672,-1.268841,-0.995443,-481.368073,-1657.212158,368.273346,-0.600546,-1.208805,-1.109803,-492.431671,-1545.637085,121.610626,0.106990,-0.139269,0.129129,-392.935974,-1530.096436,576.584961,-1.044061,1.250275,1.225215,6.619429,-1664.810791,363.904633,-0.677734,1.174950,1.483311,6.358175,-1549.947266,136.281876,0.039649,0.117709,-0.040587,-108.170166,-1510.487793,597.797058,0.002682,-0.082863,-0.064669,-221.911743,-1445.600098,266.057495
6,0,0.217102,-0.078029,0.206332,-269.838379,-1523.050903,591.516418,-0.207125,0.001004,0.197363,-252.683548,-1696.285156,923.150269,-0.862134,-1.272070,-0.997056,-481.239105,-1657.106812,368.425323,-0.604389,-1.212712,-1.110256,-492.418610,-1545.619141,121.647354,0.094289,-0.144113,0.133052,-392.851105,-1529.893311,576.496887,-1.045777,1.251325,1.224536,6.831032,-1664.491333,363.966675,-0.678704,1.169441,1.480098,6.373570,-1549.786865,136.224304,0.037304,0.123991,-0.035371,-108.026978,-1510.015381,597.750061,-0.003551,-0.084765,-0.058431,-221.799683,-1445.462402,265.979126
7,0,0.196295,-0.083552,0.222917,-269.417450,-1523.081787,591.643677,-0.207128,0.000109,0.196591,-252.460953,-1695.705688,923.224121,-0.862508,-1.272313,-0.995515,-481.089935,-1656.993408,368.466492,-0.604279,-1.215836,-1.108072,-492.262360,-1545.645264,121.604187,0.100084,-0.140684,0.130391,-392.667419,-1529.632324,576.517090,-1.043314,1.251365,1.226751,7.031363,-1664.155640,364.123871,-0.678676,1.167642,1.480156,6.504306,-1549.613281,136.212936,-0.259787,0.089894,0.059312,-107.575287,-1506.276245,600.816284,0.003615,-0.082578,-0.067108,-221.696533,-1445.258423,265.977783
8,0,0.178159,-0.087711,0.229910,-269.259094,-1522.675903,591.953674,-0.207636,-0.000263,0.195098,-252.215958,-1695.119507,923.253784,-0.861183,-1.272091,-0.994859,-480.922241,-1656.910278,368.515869,-0.604726,-1.210628,-1.107676,-492.184357,-1545.669556,121.672844,0.101970,-0.140528,0.129664,-392.534790,-1529.364502,576.491150,-1.043815,1.251807,1.225931,7.227042,-1663.796143,364.203186,-0.676574,1.172930,1.480087,6.649295,-1549.430176,136.308670,-0.250911,0.088177,0.060882,-107.417908,-1505.834839,600.688965,-0.002650,-0.084378,-0.060604,-221.609467,-1445.072144,265.911987
9,0,0.188906,-0.082357,0.223068,-269.179047,-1522.401978,591.686646,-0.209102,0.001653,0.196565,-252.012970,-1694.600830,923.336487,-0.862066,-1.270483,-0.992772,-480.702271,-1656.816040,368.470520,-0.603220,-1.208486,-1.106919,-492.048309,-1545.710571,121.636482,0.104163,-0.144542,0.143114,-392.343414,-1529.253662,576.381653,-1.044473,1.251973,1.227418,7.432361,-1663.409302,364.296570,-0.678365,1.172806,1.482101,6.858640,-1549.108398,136.320129,-0.258332,0.090914,0.062387,-107.324768,-1505.406006,600.752930,-0.006103,-0.085810,-0.056881,-221.512589,-1444.908447,265.778809
