Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.132203,-0.010846,-0.068714,-448.526611,-1426.384399,464.891846,-0.250728,-0.009736,0.104857,-475.746887,-1636.911011,784.675415,-0.452926,-1.156936,-0.615139,-704.257080,-1579.229370,284.719452,-0.628609,-1.229134,-1.069245,-780.433838,-1502.113403,71.759903,-0.168963,-0.036246,-0.206152,-574.790466,-1429.624023,461.135529,-0.649050,1.192339,0.199148,-192.799683,-1580.576294,301.318146,2.857832,0.646847,-0.216252,-128.626282,-1486.772827,76.112267,-0.299705,0.174988,-0.342188,-284.304565,-1458.433472,442.969696,-0.285794,-0.019730,-0.200110,-424.640350,-1414.446777,128.802414
2,0,-0.131581,-0.011154,-0.069799,-448.503204,-1426.237915,465.020752,-0.250226,-0.009791,0.103763,-475.698608,-1637.288330,784.376099,-0.453684,-1.164198,-0.615339,-704.418457,-1578.845825,284.737671,-0.632070,-1.227709,-1.072856,-780.868408,-1501.588867,71.891006,-0.169497,-0.036834,-0.207349,-574.740845,-1429.432495,461.245148,-0.647155,1.182789,0.192756,-192.900787,-1580.663574,301.196228,2.864591,0.628687,-0.207540,-128.050369,-1486.864746,76.357567,-0.278668,0.166141,-0.342639,-284.225586,-1458.270630,443.033417,-0.288208,-0.020971,-0.198384,-424.534729,-1413.757935,128.979309
3,0,-0.130748,-0.010465,-0.071066,-448.481781,-1426.023682,465.117950,-0.247291,-0.008765,0.103989,-475.694336,-1637.651733,784.179016,-0.455160,-1.152156,-0.615535,-704.686768,-1578.480713,284.597137,-0.650320,-1.203292,-1.064144,-780.982910,-1500.818359,72.083115,-0.166727,-0.034056,-0.204317,-574.731079,-1429.177612,461.277344,-0.643955,1.185335,0.190218,-193.065857,-1580.703247,301.214447,2.858491,0.578508,-0.134297,-128.618912,-1486.423584,75.721130,-0.292939,0.172296,-0.343355,-284.261963,-1458.178711,443.210541,-0.284840,-0.019412,-0.200886,-424.480530,-1413.222534,129.074982
4,0,-0.127929,-0.011235,-0.069257,-448.386719,-1425.848511,465.111725,-0.245132,-0.008086,0.105319,-475.744263,-1637.947021,783.974243,-0.456614,-1.150966,-0.616328,-704.781372,-1578.051147,284.471008,-0.635874,-1.219531,-1.073562,-781.183533,-1500.276611,71.868729,-0.167225,-0.036001,-0.200943,-574.676392,-1428.973267,461.304901,-0.641167,1.186650,0.187607,-193.243805,-1580.668823,301.200378,2.857969,0.614717,-0.191358,-127.812668,-1486.626587,76.309013,-0.276988,0.168287,-0.345621,-284.192200,-1457.990479,443.152344,-0.282412,-0.018400,-0.199602,-424.474762,-1412.736328,129.094162
5,0,-0.126938,-0.011235,-0.069642,-448.363098,-1425.581177,465.116669,-0.243379,-0.008077,0.105633,-475.784637,-1638.171265,783.791077,-0.459458,-1.160631,-0.617381,-704.737000,-1577.474487,284.354980,-0.637040,-1.218632,-1.073988,-781.187195,-1499.580322,71.774048,-0.155612,-0.051582,-0.179475,-574.712646,-1428.711182,461.313049,-0.640056,1.186001,0.184982,-193.454086,-1580.531616,301.107941,2.861830,0.615294,-0.182590,-127.769989,-1486.483154,76.253777,-0.279374,0.168779,-0.345518,-284.140472,-1457.747192,443.157684,-0.280131,-0.018062,-0.199182,-424.473114,-1412.170044,129.134399
6,0,-0.125889,-0.011763,-0.068755,-448.324493,-1425.326294,465.086395,-0.242366,-0.007595,0.106559,-475.869141,-1638.360596,783.612671,-0.459838,-1.162564,-0.619923,-704.673462,-1576.867798,284.167603,-0.637454,-1.218476,-1.075941,-781.162964,-1498.779663,71.594429,-0.154781,-0.051250,-0.180865,-574.676270,-1428.462036,461.281219,-0.635085,1.195484,0.186701,-193.673508,-1580.304932,301.205963,2.917434,0.551488,-0.145104,-128.646957,-1485.701172,75.424568,-0.277833,0.169626,-0.345718,-284.089172,-1457.430908,443.133057,-0.286853,-0.024553,-0.188713,-424.544678,-1412.007812,128.958679
7,0,-0.125155,-0.011253,-0.067872,-448.263611,-1424.996826,465.004425,-0.241844,-0.007539,0.106367,-475.933685,-1638.482178,783.395142,-0.461424,-1.157933,-0.622483,-704.464233,-1576.066406,283.587555,-0.634367,-1.209976,-1.072066,-780.945251,-1497.917603,71.421608,-0.168050,-0.045508,-0.190723,-574.721985,-1428.096680,461.350677,-0.635446,1.193829,0.184120,-193.938522,-1579.988281,300.971588,-0.411135,1.211259,0.322141,-127.285141,-1490.212036,76.433418,-0.279148,0.169431,-0.344906,-284.042938,-1457.093384,443.066162,-0.280721,-0.018225,-0.198432,-424.565826,-1411.038330,129.071594
8,0,-0.125887,-0.010658,-0.068039,-448.266296,-1424.674561,464.928467,-0.240590,-0.007562,0.106399,-475.998627,-1638.553711,783.153015,-0.460911,-1.163498,-0.625086,-704.412415,-1575.453369,283.601532,-0.633125,-1.217065,-1.076980,-780.769714,-1497.010254,71.074280,-0.154468,-0.051092,-0.181650,-574.653931,-1427.929321,461.144562,-0.635649,1.194793,0.184578,-194.238861,-1579.612549,300.748810,-0.407695,1.216390,0.323670,-127.682167,-1489.628296,76.327209,-0.281460,0.169849,-0.343032,-284.003235,-1456.705933,442.942871,-0.280350,-0.016533,-0.198063,-424.679230,-1410.553833,128.943771
9,0,-0.126935,-0.010204,-0.069375,-448.329041,-1424.354370,464.822845,-0.239320,-0.008393,0.106454,-476.068970,-1638.547852,782.845703,-0.461119,-1.147038,-0.628179,-704.073242,-1574.765625,282.852356,-0.634023,-1.216661,-1.076562,-780.333130,-1495.976685,70.679626,-0.154011,-0.051071,-0.181975,-574.670654,-1427.654541,461.016754,-0.637469,1.197197,0.185564,-194.517868,-1579.175415,300.519806,-0.351922,1.226572,0.319190,-128.789383,-1488.773315,75.625496,-0.277811,0.167883,-0.340799,-283.970520,-1456.235596,442.835846,-0.278559,-0.015381,-0.197401,-424.876556,-1410.085571,128.777527
