Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,0.101215,-0.018488,-0.022594,376.835052,-869.802307,549.958862,-0.134795,0.123757,-0.184661,404.938965,-1108.508179,923.527222,0.498482,-0.041028,-0.051013,-19.705462,-1034.927002,613.622620,0.180085,-0.077049,0.000959,-250.848648,-1010.453247,583.787415,0.023060,-0.017223,0.066611,251.617371,-891.849548,532.964661,-0.002519,-0.087583,0.345704,824.361633,-1057.754761,649.455078,0.101017,0.088070,0.075164,1047.526123,-1013.733643,632.103394,0.117408,-0.015111,0.031198,539.924927,-895.374573,548.194702,0.043132,0.015488,0.004663,389.282898,-804.033813,224.067017
2,0,0.096302,-0.020347,-0.022374,376.974335,-870.672058,549.787659,-0.147323,0.123789,-0.194716,405.101990,-1107.887207,924.781311,0.492145,-0.036200,-0.046875,-19.638912,-1036.131592,613.254944,0.187956,-0.071224,-0.004922,-250.695557,-1010.295898,584.492126,0.018198,-0.020064,0.067641,251.800507,-892.881653,532.730957,0.009016,-0.082373,0.347449,824.186035,-1058.820801,648.252686,0.101817,0.042782,0.060711,1048.236328,-1013.468994,631.782959,0.118119,-0.015007,0.032475,540.062256,-896.305969,547.997742,0.042589,0.014437,0.004619,389.498535,-805.522949,223.710159
3,0,0.098968,-0.019157,-0.023663,377.147675,-871.667419,549.480469,-0.160996,0.124648,-0.194621,404.993927,-1106.973877,926.280640,0.493651,-0.039684,-0.048292,-19.453068,-1037.208496,612.922913,0.200808,-0.065463,-0.008991,-250.488815,-1010.204224,585.331055,0.008764,-0.024293,0.081393,251.988800,-893.787842,532.544373,0.015413,-0.081596,0.345796,824.083740,-1060.279907,646.898132,0.119023,0.029818,0.074266,1048.213989,-1013.265015,632.281921,0.120425,-0.013725,0.029642,540.200500,-897.346985,547.753723,0.039155,0.013372,0.003873,389.716339,-806.992798,223.376785
4,0,0.101786,-0.019662,-0.021671,377.428925,-872.690857,549.183228,-0.174348,0.125234,-0.198210,404.959961,-1105.832397,927.995117,0.493416,-0.037915,-0.051542,-19.008759,-1038.328125,612.386963,0.225086,-0.076547,-0.021404,-250.468460,-1010.003418,586.253540,0.016803,-0.020174,0.068338,252.279312,-894.990417,532.300293,0.017304,-0.085877,0.340303,824.117615,-1062.011597,645.494934,0.125825,0.026821,0.080320,1047.938843,-1013.269409,633.740845,0.116363,-0.013175,0.032750,540.468872,-898.330994,547.604736,0.039669,0.013515,0.003379,390.004150,-808.535339,223.061005
5,0,0.079001,-0.023800,-0.018428,377.792786,-873.729492,549.344177,-0.190320,0.124770,-0.201810,404.953400,-1104.495605,929.814514,0.495668,-0.037943,-0.053240,-18.653620,-1039.609009,611.946228,0.240850,-0.076608,-0.031540,-250.328003,-1009.744629,587.562317,0.009048,-0.021269,0.074969,252.590118,-896.149170,532.105896,0.032572,-0.080572,0.347185,823.873596,-1063.542969,643.851074,0.146855,0.006356,0.094588,1048.015503,-1013.107666,634.848328,0.117433,-0.009347,0.029839,540.751099,-899.508545,547.349304,0.038510,0.014163,0.002268,390.268127,-810.036255,222.786362
6,0,0.095086,-0.018530,-0.025009,377.972900,-874.962708,548.846436,-0.205740,0.122880,-0.206196,404.943481,-1102.956665,931.709717,0.500308,-0.042463,-0.057879,-18.304022,-1041.055420,611.655212,0.254222,-0.064176,-0.038019,-250.046783,-1009.374268,589.332886,0.014030,-0.016428,0.067156,252.863861,-897.369141,531.948059,0.038422,-0.082445,0.343372,823.888611,-1065.270874,642.389343,0.154027,-0.012863,0.102027,1047.959351,-1013.049133,636.394958,0.114695,-0.012151,0.030081,541.120789,-900.712952,547.166504,0.038346,0.014205,0.001666,390.501129,-811.552429,222.524109
7,0,0.093367,-0.018081,-0.026055,378.252014,-876.259521,548.665710,-0.216623,0.124938,-0.218960,405.121124,-1101.177002,933.609558,0.501206,-0.039476,-0.058527,-17.953989,-1042.523682,611.238220,0.266913,-0.060540,-0.051007,-249.899612,-1008.784302,591.523376,0.008025,-0.020241,0.072785,253.211288,-898.739868,531.734192,0.034738,-0.080456,0.350504,823.762939,-1067.127197,640.809265,0.171521,-0.032705,0.114794,1047.804932,-1012.688782,638.239685,0.114540,-0.013546,0.027589,541.331787,-902.062012,546.937317,0.036136,0.015312,0.000780,390.656189,-813.023315,222.283936
8,0,0.095396,-0.017766,-0.024020,378.595337,-877.647156,548.433716,-0.235986,0.121927,-0.213892,405.082123,-1099.067871,935.413818,0.498017,-0.038122,-0.060542,-17.550459,-1044.059814,610.802490,0.275008,-0.045550,-0.063638,-249.541931,-1008.056641,594.178101,0.012004,-0.019641,0.069681,253.530258,-900.150452,531.591064,0.035375,-0.075081,0.350494,823.705200,-1069.042725,639.545959,0.183808,-0.049634,0.130867,1047.338257,-1012.470459,640.632263,0.111450,-0.009167,0.030042,541.667419,-903.388550,546.672485,0.035757,0.015180,0.002625,390.738770,-814.542725,222.025238
9,0,0.075575,-0.021362,-0.018834,379.002045,-879.072083,548.588440,-0.258886,0.118527,-0.217990,405.330505,-1096.963623,937.103455,0.498739,-0.035030,-0.063820,-17.187347,-1045.811523,610.682434,0.289559,-0.048926,-0.082186,-249.223175,-1007.088989,597.302124,0.008190,-0.018833,0.071412,253.848877,-901.704224,531.445068,0.030086,-0.074737,0.352286,823.708801,-1071.019165,638.137573,0.192560,-0.065353,0.145873,1046.862305,-1012.100220,643.428894,0.116983,-0.009466,0.028371,541.991394,-904.910706,546.314514,0.034798,0.015499,0.006266,390.804077,-816.068909,221.811615
